borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,debt_service_ratio,loan_status,credit_score
B00746,-5.061,NULL,2.41423333,1.88113333,9.25223333,9.79886667,8.73106667,17.32800000,5.86200000,41.07900000,52.54500000,0.57346667,0.51820000,0.34110000,0.00356667,15835323.229367062,0.00230000,Paid,651
B00747,NULL,NULL,0.81570000,0.43050000,31.64866667,33.56396667,29.67516667,11.34600000,17.85300000,27.15600000,20.64900000,0.14540000,2.13736667,0.32860000,0.45400000,24560460.918828722,0.00320000,Active,622
B00748,NULL,0.4600,2.04063333,1.23393333,11.43270000,9.86596667,10.49656667,14.29500000,13.06500000,31.75800000,32.98800000,0.57680000,0.74263333,0.30703333,0.16803333,68322333.91558331,0.00276667,"Past due",712
B00749,NULL,1.2589,0.99506667,0.76346667,1673.66850000,1753.78240000,1643.25163333,10.73700000,17.55300000,32.16900000,25.35300000,0.44736667,122.01726667,0.43373333,31.77976667,43832887.70610844,0.00213333,"Past due",736
B00750,NULL,1.0826,1.22263333,0.88376667,17.28910000,12.83233333,15.85390000,14.56200000,14.79000000,13.00500000,12.77700000,0.63750000,0.65203333,0.32786667,0.31220000,2320298.3654946913,0.00819333,Active,712
B00751,NULL,2.6820,1.08730000,0.66606667,18.47290000,11.56536667,18.08416667,14.10300000,15.18300000,15.43500000,14.35500000,0.43946667,1.24390000,0.37393333,0.00456667,207241069.86983213,0.00210833,Active,569
B00752,NULL,NULL,0.50336667,0.39880000,11.11373333,11.64316667,15.53980000,19.30200000,15.18300000,17.33400000,21.45300000,0.23083333,1.79230000,0.43423333,0.08820000,400619000.16348463,0.00406667,Active,610
B00753,NULL,0.0364,0.74990000,0.53660000,22.36493333,23.35370000,21.75316667,12.55800000,8.33700000,24.41700000,28.63800000,0.18260000,1.56256667,0.45030000,0.20113333,342580752.9577406,0.00196667,Default,694
B00754,NULL,1.5102,1.68626667,1.18940000,10.21543333,10.73500000,9.41300000,11.19300000,11.97900000,17.04000000,16.25400000,1.80130000,0.56733333,0.40080000,0.04976667,159593886.16253376,0.00226667,Active,695
B00755,NULL,0.7250,1.08640000,0.72873333,16.63973333,10.59223333,15.93930000,7.83600000,10.39800000,30.14100000,27.57900000,0.36003333,0.85983333,0.57676667,0.09900000,3790660.941753079,0.00176667,Active,662
B00756,NULL,1.2667,1.53286667,0.79236667,14.57446667,15.22383333,13.82826667,14.64300000,12.98700000,22.00500000,23.66100000,0.75543333,0.88880000,0.43963333,0.14110000,362681492.61531085,0.00813333,Active,626
B00757,-5.2574,1.2311,1.42233333,0.89600000,19.05133333,20.47060000,16.79130000,13.72200000,20.17200000,22.32900000,15.87900000,0.18693333,0.91890000,0.27716667,0.20306667,6751113.7216933565,0.01043333,Active,652
B00758,NULL,0.2501,2.19163333,1.22056667,43.49363333,45.85956667,39.77383333,12.53100000,13.19400000,21.81600000,21.15300000,0.92346667,3.06890000,0.33823333,0.33296667,15214875.65910078,0.00645000,Active,687
B00759,NULL,1.2311,0.96513333,0.53376667,19.34770000,20.16060000,18.50686667,17.19300000,14.34000000,39.88800000,42.74100000,0.48886667,1.58840000,0.47200000,0.22143333,97815368.02545801,0.00262222,Default,677
B00760,NULL,NULL,1.60316667,0.86983333,1551.55560000,1461.40796667,1539.01370000,13.86300000,14.89500000,25.35600000,24.32400000,0.49650000,1.01936667,0.43336667,0.06543333,12801932.825207697,NULL,NULL,580
B00761,NULL,NULL,1.10916667,0.82400000,54.16993333,56.50736667,52.78323333,12.85200000,23.18400000,18.97800000,8.64600000,0.31780000,2.22900000,0.46543333,0.07773333,14998668.699969644,0.00313333,Active,729
B00762,NULL,1.5973,0.33473333,0.24613333,34.16433333,35.49266667,49.41875000,14.39700000,14.24100000,14.01900000,14.17500000,0.07500000,2.87195000,0.49486667,0.00000000,74076718.27324057,0.00281667,Active,822
B00763,NULL,1.0416,0.77700000,0.37420000,25.76470000,27.22766667,23.94040000,14.83500000,22.32000000,17.82000000,10.33500000,0.20740000,1.76186667,0.35860000,0.25943333,63816758.06519151,0.00230000,Active,728
B00764,NULL,1.1929,1.18980000,0.71693333,7.81550000,8.08123333,11.63480000,15.14400000,18.43500000,31.59000000,28.29900000,0.55596667,0.63700000,0.59400000,0.03025000,458942733.4095985,0.00195556,Active,649
B00765,NULL,NULL,2.53390000,1.27056667,569.50663333,609.79573333,548.44843333,9.48600000,13.17300000,27.57300000,23.88600000,1.01743333,0.58493333,0.28110000,0.02243333,55559158.05689811,NULL,NULL,731
B00766,NULL,NULL,1.94653333,1.39580000,881.19613333,916.65633333,788.50936667,10.88100000,13.62300000,24.62700000,21.88500000,0.84786667,0.65573333,0.50183333,0.08466667,26266119.32874095,NULL,NULL,651
B00767,NULL,0.8844,0.47730000,0.39213333,48.07400000,37.48463333,46.14296667,15.94200000,16.17900000,21.21300000,20.97600000,0.15200000,1.90840000,0.47086667,0.65953333,29930348.609219216,0.00458333,Active,634
B00768,-5.2329,0.5598,1.72110000,1.08583333,11.25300000,12.06993333,10.04350000,12.27300000,13.97100000,24.08100000,22.38300000,0.43696667,0.54460000,0.27806667,0.24930000,174710352.49863416,0.00434444,Paid,767
B00768,-5.2307999999999995,0.5598,1.72110000,1.08583333,11.25300000,12.06993333,10.04350000,12.27300000,13.97100000,24.08100000,22.38300000,0.43696667,0.54460000,0.27806667,0.24930000,174710352.49863416,0.00434444,Paid,767
B00768,-5.2517,0.5598,1.72110000,1.08583333,11.25300000,12.06993333,10.04350000,12.27300000,13.97100000,24.08100000,22.38300000,0.43696667,0.54460000,0.27806667,0.24930000,174710352.49863416,0.00434444,Paid,767
B00768,-5.2516,0.5598,1.72110000,1.08583333,11.25300000,12.06993333,10.04350000,12.27300000,13.97100000,24.08100000,22.38300000,0.43696667,0.54460000,0.27806667,0.24930000,174710352.49863416,0.00434444,Paid,767
B00768,-5.2322999999999995,0.5598,1.72110000,1.08583333,11.25300000,12.06993333,10.04350000,12.27300000,13.97100000,24.08100000,22.38300000,0.43696667,0.54460000,0.27806667,0.24930000,174710352.49863416,0.00434444,Paid,767
B00768,-5.2375,0.5598,1.72110000,1.08583333,11.25300000,12.06993333,10.04350000,12.27300000,13.97100000,24.08100000,22.38300000,0.43696667,0.54460000,0.27806667,0.24930000,174710352.49863416,0.00434444,Paid,767
B00769,NULL,0.5494,0.78523333,0.33916667,2.00976667,2.13743333,5.90000000,13.42200000,16.85700000,25.55100000,22.11600000,0.12756667,0.27190000,0.33113333,0.04270000,35904897.039699994,0.00063333,Active,675
B00770,NULL,1.2451,0.48900000,0.29086667,14.29176667,14.94566667,21.00540000,12.78600000,20.29500000,39.04800000,31.53900000,0.35013333,1.42930000,0.41920000,0.21055000,31096602.00758631,0.00223333,Active,522
B00771,NULL,NULL,2.52983333,2.01890000,6.85506667,7.19670000,6.36383333,15.28200000,11.50500000,14.62500000,18.40200000,0.87560000,0.45646667,0.40633333,0.08966667,151673082.79739386,0.00586667,"Past due",548
B00772,NULL,0.9178,1.37676667,0.93563333,10.60643333,11.21150000,10.09450000,13.31700000,8.39100000,30.85500000,35.78100000,0.56740000,0.94286667,0.34623333,0.09313333,8859850.61701067,0.00083333,Active,691
B00773,NULL,1.8890,2.98740000,1.45540000,4.37596667,4.66056667,4.02933333,17.31300000,18.23700000,27.05700000,26.13300000,0.73100000,0.32413333,0.31106667,0.07200000,35109633.884583764,0.00421667,Active,678
B00774,NULL,NULL,1.31606667,0.94596667,729.82226667,763.53386667,707.36916667,16.03800000,21.69600000,37.40700000,31.74900000,0.36263333,1.03853333,0.43276667,0.27733333,5478105.404749559,NULL,NULL,646
B00775,NULL,NULL,0.65286667,0.53976667,1075.11993333,1111.11053333,1026.59786667,18.26700000,16.46400000,27.57600000,29.37900000,0.23480000,1.14230000,0.59886667,0.13750000,40242154.11161583,NULL,NULL,758
B00776,NULL,2.1010,1.21066667,0.83366667,9.87300000,7.07980000,9.33773333,9.77400000,14.89200000,18.94800000,13.83000000,0.43926667,0.85876667,0.35653333,0.21066667,20848906.978396744,0.00866667,"Past due",672
B00777,NULL,NULL,2.80830000,2.23403333,481.12303333,186.85473333,430.33376667,9.91500000,19.88100000,17.84700000,7.88100000,1.26376667,0.46723333,0.34443333,0.08690000,2448009212.571789,NULL,NULL,728
B00778,NULL,1.1967,1.86966667,1.40123333,18.64093333,19.71823333,17.57853333,18.95700000,7.77000000,32.82000000,44.00700000,1.36973333,1.44836667,0.36416667,0.14456667,57193047.26220378,0.00790000,Paid,648
B00779,NULL,0.3038,0.92166667,0.62456667,19.74710000,20.54650000,18.45850000,16.78200000,12.98400000,11.88600000,15.68400000,0.48300000,1.55493333,0.48333333,0.17566667,50354607.15310049,0.00191667,Active,673
B00780,NULL,0.9060,1.19313333,0.96590000,6.87826667,2.09663333,9.07595000,9.13200000,13.57200000,22.85400000,18.41400000,0.39606667,0.61340000,0.40170000,0.10945000,1122874152.3614733,0.00233333,Active,753
B00781,NULL,NULL,1.25370000,0.84196667,523.82106667,541.92366667,738.51965000,17.99400000,12.00300000,13.32000000,19.31100000,0.36496667,0.81186667,0.59720000,0.05650000,49239087.81868541,NULL,NULL,758
B00782,NULL,1.6238,2.36573333,1.25780000,8.63596667,9.03453333,8.33150000,19.82100000,18.56100000,28.67100000,29.93100000,0.78243333,0.38186667,0.43286667,0.06096667,47815485.753868446,0.00300000,Paid,766
B00783,NULL,NULL,1.29663333,0.71460000,46.67010000,48.88376667,41.27966667,18.38400000,17.32200000,22.89600000,23.95800000,0.40126667,4.17976667,0.39276667,0.84206667,72073271.80860871,0.00346667,Active,766
B00784,NULL,0.1607,1.08473333,0.80650000,25.12193333,26.33090000,22.75403333,15.69900000,16.04700000,23.07300000,22.72500000,0.43933333,1.63843333,0.41190000,0.17563333,14159571.993252233,0.00146667,Paid,682
B00785,NULL,0.3182,0.99683333,0.48536667,25.20433333,26.30276667,22.80860000,18.68400000,19.54800000,22.20300000,21.33900000,0.39036667,1.21896667,0.45306667,0.00630000,27491095.39029982,0.00294444,Active,756
B00786,NULL,NULL,2.26820000,1.66840000,453.34156667,486.83913333,450.58230000,12.37500000,12.02100000,33.35700000,33.71100000,0.46520000,0.52040000,0.26500000,0.06076667,17270752.289445452,NULL,NULL,723
B00787,NULL,NULL,0.56670000,0.48446667,535.16570000,568.12073333,496.78483333,15.82800000,15.71100000,23.08500000,23.20200000,0.10423333,0.46140000,0.33160000,0.04010000,24178591.37106703,NULL,NULL,544
B00788,NULL,0.0132,1.66860000,1.24340000,13.48940000,14.08893333,12.83973333,15.13800000,14.87100000,26.93100000,27.19800000,0.91373333,1.25573333,0.43623333,0.26276667,17955382.558638148,0.00308333,Active,739
B00789,NULL,0.3913,1.61770000,1.05973333,11.59153333,12.05743333,11.01593333,15.29100000,9.20700000,31.62300000,37.70700000,1.65146667,0.60173333,0.50136667,0.03696667,230180496.88255343,0.00263333,Default,765
B00790,NULL,0.2397,1.49310000,0.76166667,10.53320000,11.01436667,10.21030000,16.00500000,14.43000000,17.96700000,19.54200000,0.38383333,0.94530000,0.45253333,0.03596667,27239755.18388266,0.00348333,Active,772
B00791,NULL,0.9232,1.37943333,0.96106667,6.85526667,7.15510000,10.11665000,16.32300000,15.03300000,28.28400000,29.57400000,0.36506667,0.70670000,0.43460000,0.00300000,46201014.507430315,0.00090000,Paid,668
B00792,NULL,2.4611,2.02700000,1.30063333,6.45150000,6.85096667,6.14376667,17.08800000,20.18400000,18.93300000,15.83700000,1.12600000,0.55223333,0.32246667,0.13500000,20860140.512500204,0.00498333,Default,811
B00793,NULL,NULL,1.39536667,0.75813333,859.36370000,894.38506667,811.46906667,9.57600000,16.91700000,16.55100000,9.21000000,1.42673333,0.64713333,0.48946667,0.15320000,203968233.8081895,NULL,NULL,719
B00794,NULL,NULL,0.77260000,0.49323333,47.96100000,50.14423333,44.34526667,14.76900000,19.15200000,24.26400000,19.88100000,0.22596667,2.95516667,0.42423333,0.26156667,244600071.12146816,0.00310000,Active,706
B00795,NULL,0.6609,3.36463333,2.47943333,6.29376667,5.02473333,5.62553333,16.62900000,12.16800000,32.76900000,37.23000000,2.17416667,0.33320000,0.33346667,0.02806667,1145675774.6337337,0.00883333,Active,629
B00796,NULL,NULL,1.87293333,0.93720000,3.71610000,3.91913333,5.15730000,10.22100000,22.65600000,32.99100000,20.55600000,1.29286667,0.37430000,0.34673333,0.01240000,1523940.6835911742,0.00788333,Paid,670
B00797,NULL,0.9679,0.66996667,0.50896667,21.00490000,21.75460000,19.44583333,11.95200000,20.22300000,26.36100000,18.09000000,0.18700000,1.48503333,0.56183333,0.28196667,24482630.156371217,0.00073333,Default,634
B00798,-4.9215,1.1395,2.03890000,1.55016667,4.45166667,4.76973333,6.24865000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,0.00631111,Paid,644
B00798,-4.9637,1.1395,2.03890000,1.55016667,4.45166667,4.76973333,6.24865000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,0.00631111,Paid,644
B00798,-4.9225,1.1395,2.03890000,1.55016667,4.45166667,4.76973333,6.24865000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,0.00631111,Paid,644
B00798,-4.9632,1.1395,2.03890000,1.55016667,4.45166667,4.76973333,6.24865000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,0.00631111,Paid,644
B00798,-4.906,1.1395,2.03890000,1.55016667,4.45166667,4.76973333,6.24865000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,0.00631111,Paid,644
B00798,-4.9332,1.1395,2.03890000,1.55016667,4.45166667,4.76973333,6.24865000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,0.00631111,Paid,644
B00799,NULL,NULL,0.76613333,0.33366667,794.75876667,826.10070000,735.29096667,16.05000000,14.50500000,20.06100000,21.60600000,0.56516667,1.49063333,0.51603333,0.06790000,26434518.41593641,NULL,NULL,697
B00800,NULL,NULL,1.38773333,0.84876667,731.01576667,767.70190000,730.08173333,17.11800000,11.78100000,25.37400000,30.71100000,0.38590000,6.71460000,0.39796667,0.87966667,3734541.3515258245,NULL,NULL,638
B00801,NULL,1.7576,2.37986667,1.73283333,3.33233333,3.55620000,4.66210000,19.01400000,15.88200000,21.90300000,25.03500000,0.85853333,0.31730000,0.27580000,0.05575000,75826386.56905067,0.00348333,Active,624
B00802,NULL,1.0201,1.69440000,0.93296667,11.99623333,12.72223333,11.30346667,14.25000000,15.84600000,28.76400000,27.16800000,0.50926667,0.62870000,0.32773333,0.14256667,55273665.98497292,0.00236667,Active,682
B00803,NULL,1.4593,2.14340000,1.23603333,7.13950000,7.44033333,6.73350000,16.41900000,17.62800000,30.96000000,29.75100000,0.97126667,0.43876667,0.47890000,0.03656667,23060986.579435993,0.00378889,Paid,655
B00804,NULL,0.9448,1.11883333,0.72956667,15.48703333,16.26766667,15.21836667,13.50300000,13.47000000,23.75400000,23.78700000,0.61406667,0.73960000,0.39763333,0.03546667,828618118.0877264,0.00940000,Active,578
B00805,NULL,NULL,1.76803333,1.27510000,498.08040000,526.82946667,460.91760000,18.59400000,7.33500000,26.19600000,37.45500000,0.28190000,0.51550000,0.34396667,0.08443333,53747559.32728855,NULL,NULL,730
B00806,NULL,1.5234,2.07323333,1.72540000,9.18120000,9.60376667,8.44790000,17.76000000,17.54400000,28.73400000,28.95000000,1.70203333,0.70350000,0.44443333,0.06100000,53643592.557464845,0.00240000,Active,597
B00807,NULL,NULL,2.61103333,1.37073333,815.14366667,871.13723333,736.13330000,16.51800000,14.19900000,19.46700000,21.78600000,1.49130000,0.53790000,0.28736667,0.01693333,36962180.851252906,NULL,NULL,682
B00808,NULL,NULL,2.10176667,1.31700000,544.65780000,421.04696667,480.99786667,12.22800000,17.55600000,18.64500000,13.31700000,0.94283333,0.51083333,0.35383333,0.11820000,35024432.79768054,NULL,NULL,688
B00809,NULL,0.6391,1.24746667,1.05683333,26.76583333,27.89806667,24.13826667,10.78800000,17.68800000,25.12800000,18.22800000,0.33410000,1.74493333,0.47516667,0.03763333,116666980.90551962,0.00183333,Paid,701
B00810,NULL,NULL,1.43210000,1.17356667,24.44866667,25.40280000,23.84866667,10.97100000,17.32800000,19.99200000,13.63500000,0.78093333,0.99150000,0.49753333,0.28336667,6458323.540897772,0.00180000,Active,786
B00811,NULL,NULL,1.47200000,0.87300000,1162.24603333,1202.83310000,1127.75750000,13.38000000,13.68600000,25.61400000,25.30800000,0.53640000,1.27660000,0.57163333,0.24533333,26847456.379573766,NULL,NULL,676
B00812,NULL,NULL,2.20943333,1.63700000,435.50800000,467.81763333,428.51163333,15.44700000,18.29700000,28.72200000,25.87200000,0.59790000,0.61676667,0.26726667,0.06540000,44124221.2136131,NULL,NULL,704
B00813,NULL,NULL,1.82206667,1.49960000,11.48976667,9.68413333,11.59803333,15.70200000,21.55500000,36.25500000,30.40200000,0.48800000,0.57773333,0.25836667,0.00273333,20253060.002149995,0.00266667,Active,636
B00814,NULL,NULL,1.53686667,1.11403333,541.78270000,574.70510000,528.85073333,8.66700000,15.31800000,7.68000000,1.02900000,0.42530000,0.69010000,0.33506667,0.05173333,215178430.2459363,NULL,NULL,724
B00815,NULL,2.0287,1.24556667,0.84333333,20.71833333,21.43400000,19.24920000,13.57800000,12.06600000,29.14500000,30.65700000,0.46156667,1.50750000,0.59283333,0.02616667,60198586.08126549,0.00388333,Active,671
B00816,NULL,NULL,0.76160000,0.57293333,25.38473333,26.37600000,24.12906667,9.55500000,6.86100000,19.59600000,22.29000000,0.22116667,1.83313333,0.51310000,0.01810000,16085620.412300711,0.00820000,Active,683
B00817,NULL,1.3029,0.91973333,0.52443333,27.85920000,29.35370000,24.63566667,16.81500000,13.49700000,26.31900000,29.63700000,0.25816667,1.26416667,0.36236667,0.10053333,13119992.330403337,0.00401667,Active,753
B00818,-5.2254,1.4407,0.65933333,0.40783333,40.48680000,43.11093333,36.18390000,13.64700000,11.23200000,28.10100000,30.51600000,0.21373333,3.74913333,0.28820000,0.48310000,331597746.9396511,0.00310000,Active,670
B00818,-5.210999999999999,1.4407,0.65933333,0.40783333,40.48680000,43.11093333,36.18390000,13.64700000,11.23200000,28.10100000,30.51600000,0.21373333,3.74913333,0.28820000,0.48310000,331597746.9396511,0.00310000,Active,670
B00818,-5.2387,1.4407,0.65933333,0.40783333,40.48680000,43.11093333,36.18390000,13.64700000,11.23200000,28.10100000,30.51600000,0.21373333,3.74913333,0.28820000,0.48310000,331597746.9396511,0.00310000,Active,670
B00819,NULL,NULL,2.35720000,1.48826667,968.95706667,1012.94713333,902.15933333,13.14900000,20.12100000,22.46400000,15.49200000,0.98823333,0.33866667,0.43736667,0.03373333,29988340.213203195,NULL,NULL,633
B00820,NULL,NULL,1.53110000,1.06576667,49.75470000,52.98920000,49.15910000,14.11200000,16.65000000,26.71200000,24.17400000,0.95343333,3.83016667,0.30596667,0.12570000,2372655.911103911,0.00186667,Active,689
B00821,NULL,0.6952,1.96843333,1.60990000,8.78383333,9.17013333,8.23496667,10.07700000,13.27200000,21.75900000,18.56400000,0.74670000,0.53450000,0.45470000,0.05220000,94806134.64344867,0.00870000,Active,620
B00822,NULL,1.5582,2.05516667,1.14050000,3.92843333,4.21330000,5.89295000,13.79400000,11.92800000,13.66200000,15.52800000,0.51693333,0.45615000,0.28250000,0.00000000,26726229.59745988,0.00303333,Active,784
B00823,NULL,1.3991,0.85090000,0.59710000,19.59023333,20.26770000,18.70860000,10.39200000,17.78400000,23.82300000,16.43100000,0.23453333,1.54153333,0.58113333,0.12816667,41759469.81304243,0.00088333,Active,684
B00824,-4.7435,NULL,0.88953333,0.60376667,28.17753333,29.10630000,27.60880000,11.57700000,24.32700000,23.63700000,10.88700000,0.66623333,1.07003333,0.60463333,0.09470000,48526041.716266975,0.00100000,Active,786
B00824,-4.7733,NULL,0.88953333,0.60376667,28.17753333,29.10630000,27.60880000,11.57700000,24.32700000,23.63700000,10.88700000,0.66623333,1.07003333,0.60463333,0.09470000,48526041.716266975,0.00100000,Active,786
B00825,NULL,NULL,3.28006667,1.58290000,433.10033333,457.54123333,387.94980000,10.98600000,14.17800000,14.33100000,11.13900000,0.79936667,0.35590000,0.35460000,0.10810000,6035209.101563287,NULL,NULL,762
B00826,NULL,NULL,1.69040000,1.29583333,604.81193333,648.57963333,529.53586667,13.72800000,15.84600000,17.65800000,15.54000000,0.25833333,2.01920000,0.27670000,0.88756667,12311413.485505648,NULL,NULL,721
B00827,NULL,1.0207,2.22650000,1.59000000,7.59863333,5.73950000,6.61646667,15.13200000,15.23400000,14.86200000,14.76000000,0.90033333,0.57523333,0.33076667,0.10280000,9365450.371898904,0.00190000,Active,636
B00828,NULL,0.8917,1.54826667,1.12140000,5.07183333,5.36720000,6.77020000,14.60400000,12.40800000,40.33500000,42.53100000,0.26913333,0.77705000,0.34603333,0.10165000,54820323.2518439,0.00383333,Active,761
B00829,-5.1389000000000005,2.0035,1.37143333,1.00056667,5.32236667,5.59103333,6.89725000,15.92100000,19.03500000,14.97900000,11.86500000,0.56130000,0.49605000,0.38980000,0.06570000,37089048.52964155,0.00366667,Active,626
B00829,-5.1443,2.0035,1.37143333,1.00056667,5.32236667,5.59103333,6.89725000,15.92100000,19.03500000,14.97900000,11.86500000,0.56130000,0.49605000,0.38980000,0.06570000,37089048.52964155,0.00366667,Active,626
B00830,NULL,NULL,1.25540000,0.61883333,20.66626667,21.35010000,20.27060000,9.30000000,15.51000000,37.09200000,30.88200000,0.80820000,1.39693333,0.61270000,0.09033333,207150841.32350695,0.00076667,Active,740
B00831,-5.1355,1.2284,1.87573333,1.22523333,9.92526667,10.46570000,9.25640000,15.44700000,13.14300000,20.71500000,23.01900000,1.16400000,0.68643333,0.37330000,0.04130000,13192748.07386639,0.00241667,Active,662
B00831,-5.1408000000000005,1.2284,1.87573333,1.22523333,9.92526667,10.46570000,9.25640000,15.44700000,13.14300000,20.71500000,23.01900000,1.16400000,0.68643333,0.37330000,0.04130000,13192748.07386639,0.00241667,Active,662
B00832,NULL,NULL,0.81213333,0.55433333,1149.81580000,783.06786667,1071.51913333,11.35500000,14.40300000,23.37300000,20.32500000,0.33320000,0.99000000,0.59363333,0.02625000,150754652.06167996,NULL,NULL,671
B00833,NULL,2.6283,1.70453333,1.15363333,9.28550000,9.82256667,8.46730000,10.62900000,15.29100000,11.71200000,7.05000000,0.70690000,0.64283333,0.34696667,0.11636667,290025929.17901087,0.00620000,Active,673
B00834,NULL,1.0988,2.35443333,1.63243333,2.96810000,3.16843333,4.28785000,9.96300000,22.05900000,34.10400000,22.00800000,0.31260000,0.21575000,0.30440000,0.03310000,228424430.24435577,0.00830000,Active,664
B00835,NULL,NULL,0.78296667,0.42526667,48.74206667,51.20320000,44.18476667,14.37000000,21.78000000,16.16400000,8.75400000,0.19440000,2.18116667,0.38653333,0.08800000,18982680.348571256,0.00176667,Active,663
B00836,NULL,1.6727,2.19306667,1.46030000,10.48350000,11.18346667,9.89846667,15.43800000,12.84600000,22.52100000,25.11300000,0.84890000,0.40740000,0.30330000,0.11023333,14030802.60458753,0.00670000,Active,665
B00837,NULL,NULL,1.43826667,1.02826667,735.50240000,773.31586667,704.73203333,15.72900000,21.53400000,34.43400000,28.62900000,0.40423333,0.68276667,0.39016667,0.08390000,17516680.263717525,NULL,NULL,745
B00838,NULL,NULL,0.61286667,0.31140000,946.61516667,263.61890000,918.61890000,10.48800000,20.85000000,34.08900000,23.72700000,0.97430000,9.65503333,0.59133333,2.06873333,37906888.628386825,NULL,NULL,703
B00839,NULL,1.0316,2.29090000,1.40476667,5.10780000,3.25380000,4.73910000,14.58000000,12.90000000,17.22000000,18.90000000,1.47460000,0.48083333,0.45400000,0.04953333,17601273.94996848,0.00123333,Active,775
B00840,NULL,1.0732,1.74503333,1.05130000,13.67366667,14.60253333,12.54826667,13.24200000,14.27400000,31.11900000,30.08700000,0.68316667,0.93286667,0.28333333,0.00000000,51427249.804252476,0.00083333,Active,774
B00841,NULL,0.5543,1.64560000,1.09986667,19.29970000,20.09473333,18.25623333,14.54400000,18.60300000,23.50200000,19.44300000,0.90826667,1.57333333,0.48263333,0.29280000,4891462.279766282,0.00423333,Active,562
B00842,NULL,1.0927,0.60426667,0.34510000,40.00083333,30.02733333,38.29180000,12.78000000,17.70600000,26.05500000,21.12900000,0.36056667,1.61983333,0.49403333,0.19126667,33979630.241967626,0.00436667,"Past due",689
B00843,-4.9486,0.9861,2.62116667,2.03600000,8.81083333,9.42006667,8.02406667,18.75900000,14.75700000,19.29000000,23.29200000,0.62146667,0.38633333,0.27486667,0.13593333,57515759.68004814,0.00190000,Active,688
B00844,NULL,0.9344,2.13126667,1.11196667,8.65180000,9.13416667,8.46816667,10.31700000,17.10600000,9.08700000,2.29800000,0.70043333,0.64286667,0.35760000,0.06780000,73102318.12652141,0.00474444,Active,665
B00845,NULL,NULL,1.20893333,0.97763333,844.91476667,479.66276667,771.13270000,10.21200000,12.11100000,24.76500000,22.86600000,0.34150000,1.01583333,0.48930000,0.14220000,27269085.817232158,NULL,NULL,742
B00846,NULL,NULL,1.79843333,0.97040000,650.57970000,691.33723333,632.77840000,14.73000000,15.66900000,16.69200000,15.75300000,0.28843333,15.70950000,0.32676667,0.67900000,17689039.890707646,NULL,NULL,720
B00847,NULL,NULL,1.31766667,0.99890000,10.57123333,2.59210000,14.68100000,15.03600000,17.77200000,31.86300000,29.12700000,0.24860000,0.71195000,0.37040000,0.14265000,4310401.528486335,0.00703333,Active,631
B00848,NULL,1.5905,1.12410000,0.96103333,55.07030000,57.08380000,84.21030000,13.86300000,9.93900000,26.75400000,30.67800000,0.44520000,10.31245000,0.35886667,0.83465000,11738132.055361748,0.00144444,Active,694
B00849,-4.9275,NULL,2.12193333,1.11696667,2.97130000,3.22040000,3.90635000,17.21400000,14.06100000,31.32000000,34.47300000,0.55353333,0.35820000,0.24850000,0.02300000,25456460.091871183,0.00133333,Active,668
B00850,NULL,1.1896,1.41163333,0.80173333,5.11920000,5.40730000,7.48285000,12.35400000,17.64600000,23.94600000,18.65400000,0.23620000,0.56270000,0.33670000,0.07790000,20142045.870451942,0.00176667,"Past due",712
B00851,NULL,1.1937,1.33096667,0.95036667,20.04606667,21.09576667,18.51543333,11.94300000,17.86800000,34.13100000,28.20600000,0.44163333,1.14343333,0.40006667,0.22816667,246660187.51318488,0.00208333,Paid,660
B00852,NULL,NULL,1.75133333,1.07036667,12.75753333,13.37313333,11.69000000,12.96600000,12.14400000,23.11800000,23.94000000,0.45840000,0.83420000,0.40950000,0.26160000,42988797.817127824,0.00196667,Active,644
B00853,NULL,NULL,0.73410000,0.38400000,1330.60910000,1374.62190000,1288.51913333,13.74600000,17.82000000,27.01200000,22.93800000,0.48333333,1.35225000,0.60563333,0.00880000,73558990.39251876,NULL,NULL,742
B00854,NULL,NULL,0.65416667,0.49206667,909.06673333,949.22730000,872.48090000,11.27100000,9.76500000,18.34800000,19.85400000,0.77946667,5.06820000,0.44700000,0.69556667,23792167.836993985,NULL,NULL,603
B00855,NULL,0.3934,0.61933333,0.31706667,2.49180000,2.57266667,7.50260000,15.92100000,11.89800000,27.09600000,31.11900000,0.49180000,0.49280000,0.59936667,0.09130000,58375187.871681646,0.00223333,Active,774
