borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow
B00744,2023,361795101,180293793,169383787.0,162147885,247240.0,111304073,60789848,51435276,442454463,34414603,33797164,74018301,18804275.0,158567785
B00744,2024,357962748,177057021,166670198.0,159510944,176551.0,382557944,242010939,23846121,752173931,20326300,27745695,38937940,28174620.0,140066398
B00745,2022,1595521985,567753198,959637362.0,927726923,915561.0,1560489197,1346918482,119330427,1176345433,239072530,111818608,233401614,60760028.0,737346328
B00745,2023,1753229166,641451147,1037094042.0,1002029459,,1569627811,641057188,96821063,2753477454,406490177,138522791,170430062,30698996.0,1420568923
B00745,2024,1897638111,663373434,1109566444.0,1071613682,1646005.0,711782525,638474047,0,2928523009,247305298,178483517,176366835,59880885.0,811512384
B00746,2022,649287217,391744723,237563809.0,224578065,282199.0,616506778,448830827,0,1162294470,88302400,26867008,192347959,15197741.0,288824432
B00746,2023,635912618,373552976,232804258.0,220086006,120439.0,742965653,653165811,0,885539279,129158100,24721569,163766626,,274442969
B00746,2024,701531442,431429187,246427490.0,232396862,486164.0,358854901,233725174,3845797,1022253088,167322988,26151494,189775785,34117631.0,257196996
B00747,2022,1084259067,628918709,405214936.0,383529755,763842.0,145130844,108034432,111734759,1742912719,209468438,34543328,66926088,74612253.0,366548763
B00747,2023,1096705504,659995070,375865304.0,353931194,816234.0,635119406,278715187,72422810,2488152600,127789703,166160624,246295550,34540428.0,327999081
B00747,2024,843319408,515040881,277795167.0,260928779,344987.0,110869192,78721022,53004974,1135862005,57782551,148551108,219222051,12625915.0,373638486
B00748,2022,685226577,433441210,,199538578,402987.0,605699120,392195918,0,730762823,161708309,42581933,116753982,34360455.0,182867402
B00748,2023,765411404,503567370,247442477.0,232134249,686778.0,526339077,226578878,32248949,1774488213,119647802,79601678,161165934,,277864170
B00748,2024,678574192,443221338,235197264.0,221625781,290669.0,225613934,193001747,99897576,372994388,57130310,79437940,207979360,25344001.0,315427731
B00749,2022,995763218,499562647,417025022.0,397109758,733149.0,1009120497,799656628,160522848,825322886,206729970,114093318,160324530,12661549.0,508618386
B00749,2023,1051893259,519359300,531090370.0,510052505,911984.0,298502553,196855375,10934233,2548634188,53403879,148167943,158774674,29536016.0,589607083
B00749,2024,1108865555,574192540,485140037.0,462962726,863086.0,1590259,1089844,151302921,676818481,110280349,41023114,255891857,30618004.0,578174554
B00750,2022,178337158,104355562,,56752574,145145.0,73755831,47653959,14781919,49181088,40829037,9860974,19057033,7771759.0,49281791
B00750,2023,181251016,109719474,58178357.0,54553337,129682.0,92356884,75555027,20939571,370204691,15184320,23706945,10344282,3417649.0,46205535
B00750,2024,214704049,131147353,82533375.0,78239295,142629.0,64443449,42328429,32832358,394701046,37070023,23916934,20531985,11419521.0,50752623
B00751,2022,1303037866,695627072,,544932991,608521.0,378059201,306432654,0,977498067,253009575,196391344,153580888,15406186.0,720647291
B00751,2023,1220991090,680814338,457271310.0,432851489,,906700568,444751050,12381652,3045461388,117098324,79471184,48723534,96250106.0,364629666
B00751,2024,1167178501,655422394,430821848.0,407478278,885001.0,252103425,199602851,0,397698160,210148052,70217685,145576627,11851853.0,358831049
B00752,2022,3664736378,1848261571,1576358215.0,1503063488,1983150.0,795589832,530125159,0,3977714325,894130462,249298657,707952699,184245791.0,2152019899
B00752,2023,3398542972,1753568307,1564851353.0,1496880494,2311777.0,1573301606,1345970882,277465483,3194559346,513433613,489115321,194126779,151725722.0,1383966247
B00752,2024,3800397277,1962044966,1794529096.0,1718521151,3371916.0,0,0,296149584,7615913366,943828132,181044789,165020795,236389117.0,1570364784
B00753,2022,4106681374,1788151080,2038187786.0,1956054159,3008882.0,1257254153,971247245,0,9069572184,471435613,142492127,295507826,65294481.0,2250721026
B00753,2023,3999107463,1885629643,1802564938.0,1722582789,1741074.0,2001102894,1294417514,923777952,7076955753,411414339,95452678,784007343,270529896.0,2396144909
B00753,2024,4228842102,1958065740,1961917327.0,1877340485,2197893.0,1025603409,814564106,145479006,8112610413,849407512,288929815,455860036,119805324.0,1743585024
B00754,2022,1046707207,584676562,441724742.0,420790598,599540.0,1008291916,814243541,24960683,231508125,136697678,70254344,155420973,44374078.0,585030672
B00754,2023,1019396144,552839975,399045900.0,378657978,673766.0,407570925,350074960,16041894,569688991,71843821,109509311,97871484,74233787.0,291234145
B00754,2024,1029014452,562475880,461939645.0,441359356,725954.0,810601924,391543799,68947976,2433058494,177037365,45561855,70402377,15040984.0,330089241
B00755,2022,151664328,55789618,94202746.0,91169460,105378.0,103326615,70764130,15711472,348751061,16528526,5630589,24701309,2307816.0,70816508
B00755,2023,123901603,41888166,72477454.0,69999422,61117.0,87693575,55999267,10568129,204783682,12126494,6216546,5500987,5652980.0,77357696
B00755,2024,142337750,51164893,,80310062,94353.0,76485143,53194297,1869139,215112555,7734750,4979739,22030843,6558557.0,77406285
B00756,2022,2111500633,1047337449,1000402489.0,958172477,1300064.0,417108691,199373596,115643217,1468160615,364519786,154505486,92586557,63832623.0,661563226
B00756,2023,2346944585,1241765254,1100232557.0,1053293666,1743416.0,1263439847,833064912,144610976,2503306609,370346388,109232629,439136672,184820296.0,877931110
B00756,2024,2684550634,1306131714,1171190254.0,1117499242,703425.0,3552637068,1663829855,112268500,2404473473,423445180,257823022,380715973,108681945.0,1369332274
B00757,2022,186585068,127922077,53114932.0,49383231,92606.0,59031435,52050577,18707154,449899761,34926671,29322081,43870889,4181962.0,53134293
B00757,2023,206517190,136986504,57942564.0,53812221,160738.0,44674016,32418591,9641295,392697171,27810931,20359123,9055621,15964239.0,66090148
B00757,2024,214381609,133086206,69928936.0,65641304,152039.0,166749947,80314091,12752313,527970412,29045678,39201510,44615873,7007593.0,62904936
B00758,2022,135162178,81375030,52989471.0,50286228,87352.0,6689995,4403092,6075853,248279372,29848747,10662795,22761927,7217479.0,56745060
B00758,2023,138818259,81634929,47883204.0,45106839,98100.0,113570113,74226143,7882779,216355973,13138736,14947497,23405535,3358481.0,65165144
B00758,2024,171639094,101712960,57973503.0,54540722,93879.0,236347738,117600946,5035136,106527912,17557660,12783218,16354429,7371711.0,35631122
B00759,2022,455662486,215636744,238925381.0,229812132,171359.0,179885531,158631466,51005500,499818719,65080350,54012123,106171109,16409215.0,166279853
B00759,2023,606181345,308808905,279660101.0,267536475,352124.0,487377369,217080414,0,476509394,147218299,46584472,139772531,27919341.0,351373042
B00759,2024,512804582,258093645,251470287.0,241214196,305452.0,100542954,40540468,38286067,1198152954,96079151,19762918,99254848,,313680091
B00760,2022,139988613,69866291,69259260.0,66459488,62378.0,89766597,69977948,12853372,179155833,17752812,17854461,18062109,2786891.0,56766024
B00760,2023,109743169,56998314,,45552874,97442.0,15817030,11359161,0,211777189,25708162,7469839,10336353,3135318.0,34053949
B00760,2024,94681737,47774459,40743790.0,38850156,12445.0,129004104,54991342,6856129,141193202,9562646,5244721,19366651,1964021.0,35173303
B00761,2022,1441019318,728971290,694788394.0,665968008,903292.0,145178731,65232386,10016315,1368106202,151841255,141565534,157423882,37764928.0,757344318
B00761,2023,1289791012,618594483,652373369.0,626577549,530372.0,899446554,707976487,63674343,1918790509,163711349,178884880,67937157,86347032.0,730880412
B00761,2024,1411207545,666362583,660899796.0,632675646,,1149806722,854453130,107438896,3037911687,276689059,192824177,204444348,51696962.0,756344554
B00762,2022,359743378,158961276,179251975.0,172057108,,0,0,0,610283471,53781352,39633628,12086180,15027792.0,109558623
B00762,2023,400429410,176398666,201652700.0,193644112,350236.0,161976562,116463000,0,905310454,79071939,27533232,52784144,15912396.0,192158398
B00762,2024,517729036,224346755,280977174.0,270622594,371122.0,56470698,45199214,0,1225190270,68785541,15541686,20661874,19658806.0,257371601
B00763,2022,503946905,293368980,193987086.0,183908148,302402.0,277656093,127282615,0,751259391,64002832,82119429,69971302,26714281.0,242306033
B00763,2023,526083000,297429018,214456601.0,203934941,296859.0,103767739,61006160,0,587277799,117870666,84548295,47224977,16327033.0,130313523
B00763,2024,531080106,315552918,182328439.0,171706837,233289.0,75806804,33180533,59003204,998959454,76131965,56736194,62072820,28101091.0,239328587
B00764,2022,3078542932,1054610891,1852704215.0,1791133357,1715106.0,2785886253,2061855380,130230868,4086782692,536210316,199990294,485734166,79024180.0,2428800853
B00764,2023,2890509527,1023341183,1800855645.0,1743045455,1158401.0,0,0,0,3623813772,398178074,184629724,440848491,186880933.0,2338232992
B00764,2024,3105355443,1149883776,1916744820.0,1854637712,2613005.0,3959503040,1989443006,54640894,4014983656,598820060,281111773,185795226,70517681.0,1592483804
B00765,2022,720781421,468080568,201891117.0,187475489,441954.0,480611729,233320184,27746664,219436716,64360229,74647919,127690515,10361318.0,192748576
B00765,2023,800233756,522672160,275505372.0,259500697,368534.0,269554591,160307495,0,1585033429,137203532,99236784,102102583,,300982063
B00765,2024,957280847,632786047,266971186.0,247825570,427153.0,1132701389,553727066,10853091,1636948133,53011005,56787136,285389293,40495887.0,268650506
B00766,2022,348949509,151490241,183409292.0,176430302,254977.0,177361166,141771827,3748129,428414319,29182672,28218769,25560669,26613243.0,194767850
B00766,2023,358832284,160029566,198490747.0,191314102,220767.0,377496978,316377698,26492206,616372636,57051736,24208664,54599007,,162385381
B00766,2024,337901854,150944839,164447883.0,157689846,145329.0,488535359,299370169,79502504,321992383,40581612,17579235,46937613,23481516.0,214399218
B00767,2022,725038644,317380114,368222022.0,353721250,487252.0,76234166,66966358,111634813,1571201134,46872628,23009235,75433497,7675245.0,248737485
B00767,2023,830383952,379305717,,376278808,,188090475,133127349,18158158,1624684677,183124806,71025647,89593283,63446050.0,288840595
B00767,2024,930254465,431668798,457345185.0,438740096,680941.0,331554644,293023608,138483124,1136672738,229085383,120663996,100671640,,307276476
B00768,2022,1754944294,1122456246,516027385.0,480928500,719270.0,593298027,416455991,317744256,3081059958,221366951,276676007,411143699,102012676.0,371326504
B00768,2023,2345928007,1485812935,687614250.0,640695690,1750905.0,680898764,313581352,78640355,1199456668,122759574,227107223,507922868,104768396.0,441272152
B00768,2024,2104007405,1373466773,646065166.0,603985018,601796.0,1953306401,1288565446,189152021,3547552459,485359731,91060414,129967931,88473944.0,702781750
B00769,2022,356072990,216647518,119218961.0,112097502,138377.0,280849299,121305474,11978331,733928361,45743098,57257804,90299806,9525126.0,76354285
B00769,2023,324942040,198750981,115177596.0,108678756,223273.0,0,0,31222466,147784775,65759991,23769065,22302059,9291997.0,148163821
B00769,2024,355028745,221294862,129280384.0,122179810,333334.0,0,0,51883284,192122475,41368872,39392263,71413614,5330653.0,112092323
B00770,2022,440121534,226015090,179843076.0,171040646,387377.0,0,0,37391496,882959904,38168465,48318159,103513682,,240956525
B00770,2023,454080411,224173221,210962917.0,201881309,193834.0,111329384,93380148,35610415,173422223,48704655,37521170,94985791,13087805.0,184581624
B00770,2024,469878563,224283200,208834835.0,199437264,145583.0,196158439,89791631,19843856,480315662,109111826,66224365,94176223,,235515478
B00771,2022,1200117861,620322823,567781055.0,543778698,745893.0,1832540711,1609944126,207649676,1582143176,135805657,83718452,34295231,22279674.0,360567661
B00771,2023,1119363722,608886070,491505400.0,469118126,952416.0,861808404,636536550,90019958,1331422080,251577994,97127434,139006022,60117465.0,663702075
B00771,2024,1304493465,761451100,478439281.0,452349412,371580.0,1248071374,921541582,63918396,1519807377,223564780,67780416,155240651,80268985.0,502320724
B00772,2022,126741884,76454443,48067872.0,45533035,110506.0,36059325,22859511,0,247720359,31620590,7373275,29795677,6743348.0,49267377
B00772,2023,130060091,78232137,49916655.0,47315454,81147.0,72713369,31582649,9233745,75071848,12417153,6959542,29200328,2641752.0,57159396
B00772,2024,153370469,92740083,51477288.0,48409879,82210.0,99013858,87438347,15085827,168381557,15171482,8747633,24625599,2937394.0,66953033
B00773,2022,493447172,300554450,170814147.0,160945204,174145.0,775216404,344571692,9194725,839142386,103980792,56074081,63366843,10967036.0,138749604
B00773,2023,408796616,246417035,134852427.0,126676495,208271.0,301139343,198213569,0,1017278701,87738822,36132897,88268539,24593484.0,151158627
B00773,2024,420435400,259654603,133315977.0,124907269,237859.0,292056579,117196870,59598011,300090285,63807437,71335496,86433674,16502241.0,85099531
B00774,2022,65772148,34424319,28883025.0,27567583,42340.0,48747277,35001681,4449775,150152628,12373424,8467643,12339982,4671826.0,22480002
B00774,2023,64109820,32355600,30147937.0,28865741,38228.0,15356176,8447717,10359040,46229249,12179917,9669949,12682734,1420997.0,33372449
B00774,2024,71133278,35549369,31931125.0,30508460,38950.0,55913803,42975499,3696627,129726369,11131000,6338239,17648031,817233.0,26904039
B00775,2022,241590482,79310806,146291146.0,141459337,121956.0,150674958,115119052,14278161,460778789,55528460,19193587,4543887,6836455.0,203532458
B00775,2023,232617151,81897376,147652497.0,143000154,157348.0,137103229,122901949,24712427,363250829,35331258,12529121,36973267,12440101.0,128020342
B00775,2024,235099062,75069237,144920680.0,140218699,121231.0,0,0,4877009,75266023,53422185,11549345,30807522,14356189.0,141657255
B00776,2022,478244455,287989569,165514451.0,155949562,378753.0,184980752,111366984,76224597,583138454,63550706,63037677,57225105,10499545.0,192866381
B00776,2023,447105872,263387981,,167810558,188258.0,217628161,128889149,21292296,270584192,33979740,51302028,87276313,4643743.0,160870021
B00776,2024,409313894,246860879,158903416.0,150717139,220582.0,193459318,168430575,23618001,985590530,47862844,20403830,25045136,28181440.0,153712090
B00777,2022,19098938555,11609106243,7370947414.0,6988968643,13149159.0,12474275136,9332283579,82178881,7580884517,1804471179,1729218337,5211748952,1328223036.0,9034440525
B00777,2023,14008684491,8028802213,,5023716529,10850805.0,10904735241,7042729230,2771065034,26724247910,1264426062,2332085132,734025745,162738959.0,4704726318
B00777,2024,14105184239,8511763088,,4355991083,9704271.0,19871079600,17572564918,0,11434402191,2054506737,1900041913,465035894,,4890081343
B00778,2022,695677970,421115041,273001891.0,259088332,335370.0,823608491,686775636,10640914,225097637,164941565,28231151,163826075,10320301.0,351993823
B00778,2023,690717383,397216035,277907329.0,264092982,508425.0,618444890,423460066,101581621,1723786895,154858901,19982249,151755902,50319946.0,239612278
B00778,2024,678428545,406273216,242762118.0,229193548,449194.0,89020264,39907543,22833291,972981941,115709451,57578717,131215780,25527203.0,314267211
B00779,2022,403286994,182458822,218720782.0,210655043,256015.0,99751267,47628141,34970379,933534283,41543505,20359250,22763185,18922944.0,249691205
B00779,2023,359135162,165765439,176214245.0,169031542,195178.0,128787278,83932908,0,223117871,78404643,43841889,29171456,17672286.0,167731497
B00779,2024,400995038,185438568,191287562.0,183267662,208563.0,301849871,225635941,53249475,394617883,95480250,10513777,17694159,29989924.0,259393834
B00780,2022,5447298826,2965174804,2347414451.0,2238468475,4323660.0,0,0,246381196,8822363327,355359869,237332025,257333558,426269265.0,1482136244
B00780,2023,6166121219,3260421244,2633556302.0,2510233878,4183830.0,6593635553,5856802570,175758364,12880985929,1148991812,337508262,894661164,482913053.0,3398389879
B00780,2024,4814274606,2608563116,,1863555616,2430219.0,2004675440,1255718063,385313086,2964364835,254831939,701314571,1044865170,206730680.0,1426104252
B00781,2022,213698142,71950598,141194206.0,136920244,,236937320,185049974,0,451706104,29641930,7789374,8572352,7234184.0,175282269
B00781,2023,207644616,72821666,130351646.0,126198754,138734.0,185754993,98157150,31481060,478843604,46697353,4906933,6300063,10764433.0,129986251
B00781,2024,208421720,74783280,117353814.0,113185380,171022.0,77218797,54246926,0,423069386,49231725,16783740,17827337,12166711.0,76906680
B00782,2022,868788998,448593232,380940625.0,363564846,683899.0,983676063,492964963,52486514,990985372,183763819,90132451,223159145,12900216.0,303018802
B00782,2023,846133801,421128832,386845057.0,369922381,262900.0,892145177,471750430,115492751,955293946,170487311,68026230,61710080,34889824.0,398622016
B00782,2024,882966623,418402623,408744566.0,391085234,477387.0,902849358,514937599,0,2145766907,218671764,107225750,130400654,42333580.0,352815688
B00783,2022,539673540,292157790,245543540.0,234750070,163151.0,28484670,11445564,69045922,599738886,113832415,83554203,50774353,40213879.0,317664304
B00783,2023,524683125,295317476,216161251.0,205667589,359728.0,636255370,325019769,65056069,677483371,104717336,44664689,145034312,14054474.0,264210388
B00783,2024,583875184,323003354,216800504.0,205123001,542687.0,180056543,128694282,0,828988413,118122639,45275525,31738395,26503068.0,175003405
B00784,2022,544747164,303081899,241295763.0,230400820,482743.0,109183569,50232159,21290451,911257047,123194930,46582751,87546769,27991765.0,236913374
B00784,2023,569563791,307240544,246072491.0,234681216,360980.0,91474802,72053662,28152600,1090764595,88685206,33435975,111806473,36932262.0,219009484
B00784,2024,582018598,324026471,244843061.0,233202690,136147.0,594958240,469734438,14333919,533910210,82294934,88255730,37690591,36548583.0,208959627
B00785,2022,523120868,259415326,247043665.0,236581248,373090.0,292804443,140052584,0,431516569,129381523,49162484,104481959,12987369.0,251009879
B00785,2023,624737071,312800469,302196515.0,289701774,387793.0,87874294,39516666,0,728580193,99337378,51568179,18900427,44007553.0,204273827
B00785,2024,607707628,289609112,281546493.0,269392341,410372.0,426405689,213524651,8071401,1146383712,131569707,86083783,80191892,47539167.0,202560245
B00786,2022,233967904,145856807,74528078.0,69848720,103089.0,119487332,106779064,0,224325198,33274062,15625069,29419912,3242767.0,101717981
B00786,2023,289989156,188908243,78488420.0,72688637,264794.0,182925489,122019570,32769576,413871022,27873009,19450359,83768961,5349737.0,82208251
B00786,2024,338539753,229535920,89973651.0,83202856,203950.0,258286305,181556047,819543,613688610,58988905,43758003,107152121,11647808.0,67277807
B00787,2022,250849250,152894009,96001028.0,90984043,246586.0,0,0,11791292,397074567,49207869,13424378,27109733,13684913.0,102793343
B00787,2023,282097016,176003436,96902034.0,91260094,168730.0,0,0,6340801,602552524,34652471,26938431,34083114,20583712.0,109564512
B00787,2024,251012480,153635421,82487975.0,77467726,111359.0,140238528,119887796,5621802,448435436,52366009,43452518,61231120,4066622.0,64712962
B00788,2022,258002598,134798414,121119463.0,115959412,216048.0,208103714,130312392,41086305,559287917,52494896,27376156,9531078,15112509.0,126755005
B00788,2023,231836107,119825459,97034140.0,92397418,119590.0,270811839,229441062,11068842,156071291,32617942,16588763,49313611,5031272.0,104697324
B00788,2024,211984963,107546551,101891426.0,97651727,19986.0,50609939,29532238,27834424,79843321,34000195,16586481,44688835,8638067.0,140267585
B00789,2022,2104150145,914221597,1091088113.0,1049005111,1103877.0,1320048550,535411050,134136743,3220554889,433980588,57435991,283468509,76174094.0,1162206836
B00789,2023,2369749179,1028158700,1269149761.0,1221754778,,3310375085,2853135814,0,775186398,366665319,57726390,365130976,24143459.0,793915712
B00789,2024,2043279399,905335537,1042096370.0,1001230783,1508581.0,1078544190,458892894,10050355,3935240472,304100156,170187798,352044692,132633544.0,738853374
B00790,2022,159237223,79751944,68631324.0,65446580,74410.0,54532189,35722599,3513801,264052669,32551345,4336380,22875094,4569308.0,95622142
B00790,2023,159923442,77127069,79084621.0,75886153,76584.0,142222230,62240972,1394264,387637286,29022624,13268303,18968611,2142893.0,100528879
B00790,2024,146499596,72625920,72097657.0,69167666,93225.0,135999406,70477709,4581669,235254590,21621462,18492769,4809584,9834561.0,51086621
B00791,2022,376103259,192999034,169170164.0,161648099,149584.0,581843804,433388198,3506254,877048061,80720061,33538986,47691440,20996839.0,200775768
B00791,2023,345758395,172337623,148935438.0,142020271,248551.0,0,0,18376428,439916484,38469291,28814239,61625381,6095738.0,119826238
B00791,2024,337331436,171799612,163014228.0,156267600,274846.0,113934757,52395726,0,263858455,73615963,27505575,58090908,7145321.0,121713681
B00792,2022,190858438,113318079,66570385.0,62753217,223491.0,122260393,74193202,12054857,155094654,38452377,28979255,23897346,4204915.0,66157359
B00792,2023,236830358,141051420,79022677.0,74286070,143536.0,185597128,142141350,27790441,110186329,50441744,19194426,12133046,18789954.0,104422982
B00792,2024,196069845,115781494,67622614.0,63701218,71921.0,128192766,66859976,20086497,141606173,30417106,32534598,38695812,2432704.0,70894235
B00793,2022,1423881029,619348321,730010175.0,701532555,1147679.0,1098080361,547037879,19104487,658638395,173536123,159908632,53851555,33730737.0,715561450
B00793,2023,1638958796,716149087,822003815.0,789224640,1282479.0,1288844695,646898975,200487944,564022073,94018196,135935541,225253699,61455403.0,516924210
B00793,2024,1816635845,859111260,934119480.0,897786764,664319.0,1040610911,689417724,298231121,3173936832,254075554,99552727,129155736,113889812.0,924814631
B00794,2022,2122806350,1060980832,898171182.0,855715055,1843187.0,984166865,845722444,0,4585938840,211156806,212115947,334233239,64825798.0,708033142
B00794,2023,2516938533,1239812000,1173166743.0,1122827973,1390699.0,153083193,98103253,101616983,617120903,475062705,296250443,454223197,148629571.0,1157425111
B00794,2024,2700753900,1345389751,1197916540.0,1143901462,1498081.0,1307640051,544494135,158138115,6076680921,551256405,268602035,171399780,79724644.0,765329222
B00795,2022,14129392453,8177705000,5215382301.0,4932794452,4905676.0,11447736700,6838359472,835403980,18866382705,2679712669,1108735197,3606255415,978216109.0,5942544207
B00795,2023,15144804691,9094145501,4923610444.0,4620714351,12017812.0,17369744937,14562949964,0,7827989870,2183978210,1627065755,3841934594,299310039.0,5637456062
B00795,2024,16208750340,9830857362,,5611004756,9201732.0,24526178758,17782806342,273920542,6634430718,3573040918,895189072,2249679705,925186685.0,3823299888
B00796,2022,60941667,36698104,20414710.0,19195877,33715.0,0,0,3095016,88925512,6776258,10520284,11603290,,20882093
B00796,2023,75461088,45687214,27727244.0,26218023,50874.0,98404793,50429114,2443844,37372379,7642756,13528584,17841337,3300703.0,21650154
B00796,2024,54730692,31382513,21770549.0,20675936,37269.0,45059781,21613546,0,36177074,7017998,5409808,12334188,2718143.0,23820482
B00797,2022,227486936,82261172,129648322.0,125098584,110227.0,107839275,94541049,15452456,532051517,50997011,12805152,35288420,12276127.0,99092259
B00797,2023,221304802,80697614,132978343.0,128552247,162534.0,100092082,83190396,39115885,527234522,16790002,20300723,23145728,17369887.0,147789337
B00797,2024,253964418,89912054,145956283.0,140876995,131505.0,62084414,25112902,19359776,368347143,24964149,23989468,14648334,14323575.0,127872895
B00798,2022,123288530,86657950,28994828.0,26529058,76269.0,127765599,92780010,7997489,234562224,14139917,13446836,5046237,1915614.0,26330078
B00798,2023,135615584,86719658,44690386.0,41978075,74231.0,0,0,6015469,63543003,13575388,13546047,27867127,7223706.0,53942497
B00798,2024,146988668,95181199,49351927.0,46412154,152939.0,84402621,71590143,0,231186930,13198546,23984667,17626045,7409545.0,54715450
B00799,2022,290801504,130485740,146115641.0,140299611,122244.0,112796225,54480606,11884705,351925340,62759162,10481409,12662162,19291207.0,145217382
B00799,2023,278828714,117399773,159756006.0,154179432,244377.0,118541321,47969367,0,253471319,20196745,18402065,39855204,15701270.0,197681280
B00799,2024,279436365,127188410,148841035.0,143252308,236520.0,116756810,48796756,11472712,128681882,68955474,31351225,29532196,11913512.0,177106702
B00800,2022,38310082,20339103,16046925.0,15280724,18392.0,19753465,15332273,4093565,58218024,7693382,2648710,7899787,,10966854
B00800,2023,41080559,22100254,17345223.0,16523612,20515.0,49962679,26846796,4456431,62336764,9207201,1228530,8450521,897945.0,14376747
B00800,2024,44697615,23369443,18450623.0,17556671,31533.0,954712,794038,2236466,56488796,6512064,4834393,1753428,845270.0,18426787
B00801,2022,829907306,553215411,267222817.0,250624671,645685.0,770206768,673364496,73343908,427240395,207397558,148308700,137602509,17445191.0,257343779
B00801,2023,904441103,611791162,229667739.0,211578917,421741.0,0,0,29689540,1315420507,213626252,35837011,42303105,54421388.0,243548054
B00801,2024,956680573,616787509,298018309.0,278884698,1088554.0,1268764637,798279448,20673550,1641545801,141269999,125010147,254322311,64290624.0,381236517
B00802,2022,413090130,250440029,130629101.0,122367299,255736.0,282556862,132006409,63827629,490010272,88594684,30281154,77692010,32568197.0,96605334
B00802,2023,430641958,257297462,146422637.0,137809798,262724.0,229602441,130384911,5727309,413029161,22999459,27986952,68818424,9660564.0,158096097
B00802,2024,462191154,280113804,178854299.0,169610476,228884.0,241825898,160597312,42786658,611747306,95710125,83627348,106739799,11562689.0,206910121
B00803,2022,100822504,46356184,53707215.0,51690765,35726.0,84585696,59481164,9280404,237572831,19782293,8598098,19344076,,43545498
B00803,2023,100611078,45758968,52327023.0,50314802,79650.0,156855985,78671784,0,75803612,24244871,7924480,13096277,5221767.0,68525478
B00803,2024,74699910,35961289,33156709.0,31662711,73084.0,61594988,36376445,0,126063376,8228140,8232693,11813508,3228072.0,22458297
B00804,2022,9640423720,5380319370,4135571296.0,3942762822,7206695.0,4502952156,2819091895,0,3610919315,1151980893,406053640,2181173272,128005233.0,2538038383
B00804,2023,10931205557,6141434988,4544808966.0,4326184855,2166537.0,6347950041,3289676341,518736384,14533092482,1543400417,1501984038,582819644,621993266.0,4186922795
B00804,2024,9907729016,5576224394,4043523981.0,3845369401,3749099.0,3521744410,3167009051,87058489,22232330326,1876799545,719002217,1625599097,186890539.0,3506387169
B00805,2022,426550917,258303821,165202230.0,156671212,286384.0,212314356,153936890,28486840,1023938328,88146846,13134127,115471617,,115253277
B00805,2023,402344952,238858602,157718775.0,149671876,263474.0,419084467,313042297,49892807,900353489,81804162,22808758,51983903,26115637.0,198495712
B00805,2024,434270171,271719239,135732473.0,127047070,335125.0,184828406,123339348,0,1069403034,91128606,26670586,56675998,10936173.0,97972685
B00806,2022,347551542,180134309,160245323.0,153294293,220684.0,388968835,309452299,34692321,455628304,85135731,37304237,60357308,6906947.0,222771408
B00806,2023,399831585,209513895,175179715.0,167183084,316082.0,186670989,140238477,11897954,97830256,91385768,49602691,51569202,25280218.0,235921136
B00806,2024,371505915,180326752,183569940.0,176139822,148552.0,500553089,448755213,15083161,213520181,43996372,25400825,67914803,26771401.0,137133374
B00807,2022,593999647,389733021,162607868.0,150727876,251912.0,291233578,134958912,0,1052759915,77383349,74755927,111305430,,214067188
B00807,2023,660272488,408921689,217001201.0,203795752,160733.0,584060842,379518691,29677893,542883855,147105494,57023279,55815511,31083638.0,270984927
B00807,2024,638121194,427008362,203943042.0,191180619,330088.0,683336123,312712095,0,218914666,126038623,60677697,96865938,32027740.0,283378067
B00808,2022,211741014,132146166,77494949.0,73260129,168988.0,190240107,132053635,31069335,114476928,45931935,6901195,31438863,5310178.0,52965622
B00808,2023,246736407,142292446,,88283053,201334.0,147209456,103023467,13865497,178387300,21153031,41087673,37083513,13714736.0,121066203
B00808,2024,204551782,126635709,77268173.0,73177138,96038.0,168670506,83446742,16370209,493896933,21468989,30924907,15580960,15279178.0,72807963
B00809,2022,891160613,391769199,438150624.0,420327412,265958.0,130970368,85805331,0,1298878611,58250313,85532311,93633069,64401551.0,573284134
B00809,2023,995443478,454012077,509502414.0,489593545,625205.0,902580454,799644023,0,1765426174,202129931,123114224,155501085,41589125.0,369261666
B00809,2024,1032460043,464036261,497638242.0,476989042,398303.0,832066641,699269537,93919315,2132316480,94050203,46441260,118842463,,373218437
B00810,2022,52119020,23083612,25211372.0,24168992,27336.0,78196971,69332458,0,40850621,2880460,5401652,3597034,2287944.0,31427996
B00810,2023,52361115,23337113,28483701.0,27436479,25918.0,11811259,9131902,5289805,67565351,8020769,5496116,7217032,2198544.0,18953077
B00810,2024,70897322,31604240,37213055.0,35795109,56075.0,29022818,16748527,11674335,114350405,11146567,3416674,6362211,879578.0,28090903
B00811,2022,372810051,137857569,209755424.0,202299223,242634.0,538791860,296354428,49415234,611434961,75137958,10451443,36677851,14738305.0,144913226
B00811,2023,404517619,132790219,240917883.0,232827531,135669.0,394692527,251872955,7363113,956189916,22710117,15278419,14610384,19372489.0,178736689
B00811,2024,494101958,174595306,304735648.0,294853609,314735.0,63689827,48931157,39846249,202092372,93103456,46322811,83398801,6827094.0,197940574
B00812,2022,755853159,502806143,211795519.0,196678456,679944.0,615734547,525670775,108312956,1779021220,74274743,124376652,241673484,21666883.0,271282059
