loan_id,borrower_id,loan_amount,interest_rate,term_years,issue_date,purpose,loan_status,has_collateral
L001128,B00468,1134275,0.0557,7,2023-08-01,Refinance,Past due,True
L001129,B00476,4096940,0.0721,3,22-Sep-2023,Equipment purchase,Active,False
L001130,B00608,1656282,0.0499,4,14-Feb-2023,Equipment purchase,Active,True
L001131,B00035,417952,0.0666,3,01-Jan-2023,Project finance,Active,True
L001132,B00204,404196,0.0749,1,19-May-2024,Refinance,Active,False
L001133,B00113,299487,0.0588,7,19-Mar-2023,Expansion,Active,False
L001134,B00380,2500909,0.0577,5,12-Mar-2021,Expansion,Active,False
L001135,B00982,393974,0.091,3,03-Apr-2023,M&A,Active,True
L001136,B00574,151245,0.0664,7,13-Oct-2023,Project finance,Active,False
L001137,B00306,30733741,0.0584,10,24-May-2023,Working capital,Active,True
L001138,B00313,140107,0.02,5,20-Oct-2024,Expansion,Paid,True
L001139,B00968,580436,0.0712,7,15-Oct-2023,Equipment purchase,Paid,True
L001140,B00271,765319,0.0578,1,03/08/2022,Equipment purchase,Active,True
L001141,B00132,5416999,0.0595,5,07-Dec-2024,M&A,Active,True
L001142,B00904,54709,0.0713,4,08-Feb-2023,M&A,Active,False
L001143,B00063,15044657,0.0708,5,08/25/2021,Equipment purchase,Active,True
L001144,B00873,345069,0.0336,4,21-May-2022,Equipment purchase,Active,False
L001145,B00600,3593736,0.0475,2,01/08/2022,Equipment purchase,Active,False
L001146,B00444,507614,0.0828,7,05-Feb-2024,Working capital,Paid,True
L001147,B00145,2993974,0.0698,7,05-Feb-2023,Refinance,Active,False
L001148,B00403,90586,0.0597,7,11-Apr-2024,Refinance,Past due,True
L001149,B00569,1823563,0.087,10,2021-10-20,Project finance,Active,False
L001150,B00306,6902618,0.0613,2,2023-07-13,M&A,Active,False
L001151,B00050,3531594,0.0308,7,07-Mar-2023,Project finance,Active,False
L001152,B00035,1222855,0.0617,7,15-May-2022,Expansion,Active,True
L001153,B00020,360023,0.0782,3,19-Dec-2024,Project finance,Paid,False
L001154,B00406,361552,0.0699,7,18-Jan-2021,Project finance,Active,True
L001155,B00725,385684,0.0383,7,2023-07-25,Project finance,Active,True
L001156,B00679,251693,0.0577,10,03-May-2024,Working capital,Active,False
L001157,B00862,207115,0.0525,3,18-Apr-2022,Working capital,Active,True
L001158,B00835,70947,0.0604,5,13-Jul-2023,Equipment purchase,Active,False
L001159,B00772,48567,0.0755,10,04/07/2022,Expansion,Active,True
L001160,B00240,159176,0.0617,1,11-Mar-2021,Expansion,Active,False
L001161,B00011,299720,0.0698,3,09-Apr-2022,Project finance,Active,False
L001162,B00687,178975,0.0676,10,06/27/2024,Refinance,Active,True
L001163,B00490,148958,0.0571,5,2023-06-08,Equipment purchase,Active,True
L001164,B00216,11238810,0.0549,1,24-Apr-2022,Refinance,Active,False
L001165,B00030,1680725,0.0598,3,05-Jan-2022,M&A,Paid,False
L001166,B00817,155218,0.0628,10,15-Feb-2021,Project finance,Active,False
L001167,B00300,342798,0.0735,1,15-Jan-2023,Equipment purchase,Active,True
L001168,B00560,151822,0.0683,4,21-Aug-2021,Equipment purchase,Active,True
L001169,B00638,677388,0.0664,7,02-May-2022,Expansion,Active,True
L001170,B00943,456795,0.0628,4,05-Nov-2024,Working capital,Active,True
L001171,B00325,135405,0.0568,5,13-Jul-2023,Equipment purchase,Paid,True
L001172,B00743,118081,0.0486,5,08-Aug-2022,Working capital,Active,False
L001173,B00103,242792,0.0748,2,04-Jan-2021,Working capital,Active,True
L001174,B00355,556846,0.0636,10,12/20/2024,Working capital,Active,True
L001175,B00051,21525657,0.0498,7,05/23/2024,Project finance,Default,True
L001176,B00613,1053265,0.0736,2,20-Oct-2021,Expansion,Active,True
L001177,B00753,4128592,0.0633,7,04-Aug-2021,Refinance,Default,True
L001178,B00767,1902516,0.0699,3,2022-09-15,Equipment purchase,Active,True
L001179,B00116,1265893,0.0532,3,11-Nov-2024,Project finance,Active,True
L001180,B00982,1533425,0.0616,2,12/24/2022,M&A,Paid,True
L001181,B00208,503519,0.071,10,15-May-2023,Equipment purchase,Active,True
L001182,B00532,262971,0.0646,4,09-Jan-2023,Working capital,Paid,False
L001183,B00629,1295092,0.0534,5,20-Feb-2023,Project finance,Active,False
L001184,B00264,687061,0.02,5,14-Jul-2022,M&A,Active,True
L001185,B00425,1000979,0.047,3,16-Aug-2022,Expansion,Paid,True
L001186,B00581,1137922,0.1068,2,2024-02-13,M&A,Active,False
L001187,B00670,597276,0.0659,3,2022-03-19,Refinance,Active,True
L001188,B00156,888798,0.0463,5,23-Nov-2023,Expansion,Active,False
L001189,B00738,48141,0.0769,7,27-Mar-2024,Expansion,Active,False
L001190,B00387,4838133,0.0507,1,10/17/2023,Project finance,Active,True
L001191,B00100,16459164,0.0445,2,21-Apr-2021,Working capital,Active,False
L001192,B00548,583224,0.0702,7,28-Dec-2022,Working capital,Active,True
L001193,B00156,753984,0.0489,1,12-Feb-2022,Working capital,Active,True
L001194,B00552,1171925,0.0606,2,14-Sep-2024,Equipment purchase,Paid,False
L001195,B00107,988224,0.0935,7,11-Sep-2021,Refinance,Active,True
L001196,B00313,154202,0.0743,7,26-Jan-2021,M&A,Paid,True
L001197,B00510,209786,0.0479,4,27-Apr-2024,Project finance,Past due,True
L001198,B00654,497285,0.0474,4,10-Dec-2024,Refinance,Active,False
L001199,B00223,176756,0.0724,3,02/20/2022,Refinance,Paid,True
L001200,B00184,82217,0.0662,1,2022-01-10,Expansion,Active,True
L001201,B00545,242351,0.0626,3,24-May-2021,M&A,Active,True
L001202,B00717,212890,0.0545,7,28-Aug-2021,Refinance,Active,True
L001203,B00609,28840,0.0717,10,23-Oct-2023,M&A,Active,True
L001204,B00114,83839077,0.0621,5,08-Jan-2021,Working capital,Active,False
L001205,B00764,1770039,0.0631,2,01-Jan-2021,Expansion,Active,True
L001206,B00199,2414970,0.0792,4,2022-02-01,Expansion,Active,True
L001207,B00908,433871,0.0667,4,09/23/2022,Equipment purchase,Active,True
L001208,B00166,338782,0.0618,10,25-Nov-2022,Working capital,Active,False
L001209,B00547,125659,0.0543,5,25-Aug-2022,Expansion,Active,True
L001210,B00570,316618,0.0644,10,20-Sep-2022,Expansion,Active,True
L001211,B00496,13531,0.0677,4,11-Sep-2021,M&A,Paid,True
L001212,B00769,64927,0.0662,7,13-Mar-2024,M&A,Active,True
L001213,B00796,192384,0.0734,2,05-Apr-2021,Expansion,Paid,False
L001214,B00735,131528,0.0694,5,18-Nov-2021,Expansion,Active,True
L001215,B00192,1048148,0.0856,4,16-Sep-2021,Project finance,Default,False
L001216,B00021,517909,0.0754,4,08/13/2024,Working capital,Active,True
L001217,B00645,472259,0.0472,5,21-Jan-2022,Working capital,Paid,False
L001218,B00833,3722849,0.0732,3,05-Oct-2021,Refinance,Active,False
L001219,B00941,465342,0.0418,4,19-Jun-2021,Project finance,Active,True
L001220,B00710,202497,0.0607,3,24-Mar-2024,Project finance,Active,False
L001221,B00401,1286931,0.0733,3,13-Sep-2024,Equipment purchase,Active,False
L001222,B00097,478987,0.0601,2,10-Apr-2024,Expansion,Active,True
L001223,B00229,171088,0.0491,5,11/21/2024,Refinance,Active,True
L001224,B00908,129808,0.0582,2,09-Aug-2021,M&A,Active,False
L001225,B00605,33194,0.0563,10,25-Feb-2023,Refinance,Active,True
L001226,B00004,737563,0.0504,5,22-May-2024,Equipment purchase,Active,False
L001227,B00872,326773,0.0874,5,03-May-2024,M&A,Paid,False
L001228,B00868,789270,0.0498,3,08-Aug-2024,Project finance,Active,True
L001229,B00409,628064,0.0481,5,10-Jul-2021,Equipment purchase,Active,False
L001230,B00011,345306,0.0498,7,21-Nov-2022,Working capital,Active,True
L001231,B00176,70732,0.0468,2,03/13/2021,Refinance,Active,True
L001232,B00410,1033014,0.0444,3,27-Jan-2021,Equipment purchase,Active,False
L001233,B00107,6513380,0.0665,7,18-Sep-2021,Project finance,Paid,False
L001234,B00338,630104,0.0396,4,20-Oct-2022,Project finance,Past due,False
L001235,B00567,1015136,0.0663,3,05-Jan-2022,Equipment purchase,Paid,True
L001236,B00049,692040,0.0487,1,12-Nov-2021,Refinance,Active,True
L001237,B00910,593731,0.0629,7,11/07/2023,Equipment purchase,Active,True
L001238,B00100,4628220,0.0856,5,18-Aug-2022,Equipment purchase,Active,True
L001239,B00584,425123,0.0557,1,01-Dec-2024,Expansion,Active,True
L001240,B00659,96547,0.0581,7,21-Feb-2021,Project finance,Active,False
L001241,B00237,75429,0.0606,3,05/09/2023,M&A,Default,False
L001242,B00403,123703,0.0695,4,18-Jul-2023,Equipment purchase,Active,True
L001243,B00963,4120465,0.0702,1,04-Mar-2022,M&A,Active,True
L001244,B00490,585909,0.0624,2,06-Mar-2024,M&A,Active,False
L001245,B00242,163638,0.0317,3,08/26/2023,Refinance,Active,True
L001246,B00923,1895613,0.0593,3,26-Nov-2023,M&A,Active,True
L001247,B00175,600978,0.0453,1,08-Sep-2022,Working capital,Past due,True
L001248,B00295,234043,0.0734,3,04-Apr-2023,M&A,Active,True
L001249,B00759,1138732,0.087,3,06-Nov-2022,Working capital,Default,True
L001250,B00798,652067,0.0368,4,15-Nov-2022,Equipment purchase,Active,True
L001251,B00559,324018,0.0638,5,11-Sep-2023,Equipment purchase,Active,False
L001252,B00599,7546687,0.0814,5,27-Nov-2022,Equipment purchase,Active,False
L001253,B00119,1933038,0.0519,10,12-Aug-2023,Working capital,Active,True
L001254,B00054,2151602,0.0349,4,10-Jun-2021,Refinance,Active,False
L001255,B00483,2170909,0.0666,3,07-Nov-2023,Refinance,Paid,False
L001256,B00750,937621,0.0348,5,27-Feb-2023,Equipment purchase,Active,True
L001257,B00720,1925886,0.0683,7,09-Apr-2024,Expansion,Active,True
L001258,B00237,1052375,0.0667,4,04/07/2021,Expansion,Active,True
L001259,B00895,14196,0.0407,7,27-Apr-2022,Expansion,Active,True
L001260,B00039,2982068,0.0666,4,03-Sep-2022,M&A,Active,False
L001261,B00010,52752,0.0674,3,11-Mar-2024,Working capital,Active,False
L001262,B00314,322094,0.0226,4,24-Jun-2022,M&A,Active,False
L001263,B00525,100686,0.0647,5,14-Jun-2021,Equipment purchase,Paid,False
L001264,B00509,1371850,0.064,1,24-Aug-2024,Refinance,Active,True
L001265,B00067,134504,0.0358,10,27-Apr-2022,M&A,Active,False
L001266,B00386,2305454,0.071,5,05/11/2024,M&A,Active,False
L001267,B00810,44826,0.0527,1,02-Feb-2021,Refinance,Active,False
L001268,B00018,4660839,0.0766,4,2022-11-23,Working capital,Active,True
L001269,B00420,223451,0.0457,5,06-May-2023,Project finance,Default,True
L001270,B00796,154936,0.0547,4,12-Oct-2024,Equipment purchase,Paid,False
L001271,B00912,301584,0.0504,4,05-Sep-2023,M&A,Active,False
L001272,B00147,120420,0.0686,1,18-Dec-2024,Project finance,Paid,True
L001273,B00840,88540,0.049,2,20-Nov-2022,Working capital,Active,False
L001274,B00949,361856,0.0755,3,11-May-2023,Expansion,Active,True
L001275,B00779,179528,0.055,7,09/04/2024,Project finance,Active,True
L001276,B00031,10061656,0.0606,3,28-Jul-2023,M&A,Active,True
L001277,B00504,368629,0.0577,7,11-May-2021,Working capital,Active,True
L001278,B00633,38741074,0.0909,5,2022-02-15,Equipment purchase,Active,False
L001279,B00883,441535,0.0663,4,07-Oct-2024,Working capital,Active,False
L001280,B00673,329753,0.0722,3,2021-12-15,Project finance,Active,False
L001281,B00130,35967,0.0775,5,12/24/2021,M&A,Active,True
L001282,B00599,5216312,0.0808,1,05-Sep-2022,Equipment purchase,Active,False
L001283,B00887,218782,0.0632,3,24-Apr-2021,Project finance,Active,False
L001284,B00847,102502,0.0429,4,09/23/2021,Equipment purchase,Active,False
L001285,B00901,1832875,0.0691,2,2022-12-15,Equipment purchase,Default,False
L001286,B00815,935879,0.0549,7,13-Apr-2024,Refinance,Active,True
L001287,B00707,124742,0.0517,3,08-Oct-2024,M&A,Active,True
L001288,B00008,595719,0.0843,5,03-Jul-2023,Refinance,Active,True
L001289,B00089,1698982,0.0494,5,08-Jul-2024,Equipment purchase,Active,True
L001290,B00899,170993,0.0522,2,08-May-2024,Working capital,Active,False
L001291,B00859,439382,0.0519,4,2022-08-16,Expansion,Active,True
L001292,B00432,117388,0.0422,10,01-Jul-2024,Expansion,Active,True
L001293,B00387,1951070,0.0453,7,27-Feb-2023,Working capital,Paid,True
L001294,B00639,1085226,0.0553,10,21-Jun-2024,Project finance,Paid,False
L001295,B00420,177840,0.0662,7,06/04/2021,Project finance,Active,True
L001296,B00002,51335,0.056,2,01/09/2022,Refinance,Active,False
L001297,B00138,1942896,0.0484,10,21-May-2021,Working capital,Active,True
L001298,B00593,2571975,0.0682,3,01-Apr-2023,Working capital,Active,True
L001299,B00412,467159,0.0636,3,06-Oct-2021,Equipment purchase,Default,False
L001300,B00522,934060,0.0765,4,25-Jun-2023,Project finance,Active,True
L001301,B00852,293113,0.0535,7,28-Mar-2024,Expansion,Active,False
L001302,B00992,53686,0.0722,4,25-Feb-2021,Equipment purchase,Active,False
L001303,B00785,658446,0.0473,7,07-May-2022,Working capital,Active,True
L001304,B00211,187403,0.059,4,24-Nov-2024,Project finance,Active,False
L001305,B00415,99310,0.0607,3,2024-08-01,Project finance,Active,True
L001306,B00013,228007,0.052,5,07-Jun-2021,Refinance,Past due,False
L001307,B00191,5367746,0.063,4,12-Mar-2024,Working capital,Default,True
L001308,B00070,1269386,0.0516,5,03-Apr-2022,Equipment purchase,Active,False
L001309,B00138,2995955,0.073,1,02/01/2023,Project finance,Active,True
L001310,B00606,1421805,0.0795,7,19-Feb-2023,Expansion,Paid,False
L001311,B00659,182405,0.0389,1,20-Dec-2024,Expansion,Active,True
L001312,B00284,156735,0.02,4,19-Jan-2024,Expansion,Active,True
L001313,B00262,703858,0.0441,7,2024-04-06,Refinance,Paid,True
L001314,B00813,214727,0.0552,2,09-Jan-2023,Project finance,Active,False
L001315,B00430,200263,0.0595,1,07-Jan-2021,Working capital,Active,False
L001316,B00221,1252654,0.0543,1,18-Mar-2021,Expansion,Active,True
L001317,B00953,360349,0.0636,2,20-Jan-2021,Refinance,Paid,True
L001318,B00425,8126987,0.0641,5,12-Oct-2021,M&A,Active,True
L001319,B00348,474386,0.0515,4,01/02/2023,Expansion,Active,True
L001320,B00979,416690,0.0597,7,26-Jan-2021,Working capital,Active,False
L001321,B00798,118390,0.0775,1,03/06/2024,Expansion,Active,True
L001322,B00390,22602,0.0532,5,21-Feb-2024,Working capital,Active,False
L001323,B00844,4100638,0.0526,3,14-Dec-2023,Working capital,Active,True
L001324,B00561,665173,0.0691,7,08/27/2021,Equipment purchase,Active,True
L001325,B00417,586558,0.0647,1,25-Apr-2022,Expansion,Active,False
L001326,B00148,442302,0.0281,1,05-Jan-2024,M&A,Active,True
L001327,B00085,254601,0.0508,2,09-Oct-2021,Refinance,Paid,False
L001328,B00385,118829,0.0658,5,06-Nov-2022,Equipment purchase,Active,True
L001329,B00946,453947,0.0747,2,21-Feb-2024,Project finance,Active,True
L001330,B00994,183986,0.0729,10,12-May-2022,M&A,Active,False
L001331,B00392,2534044,0.0652,1,19-Feb-2021,M&A,Active,True
L001332,B00862,314139,0.04,1,13-Sep-2024,Project finance,Active,True
L001333,B00549,5986299,0.0616,7,18-Aug-2023,M&A,Active,True
L001334,B00130,26225,0.0617,3,01-Jan-2024,Refinance,Active,False
L001335,B00524,1873072,0.0312,5,18-Nov-2024,Working capital,Active,False
L001336,B00503,150075,0.0722,3,2022-02-14,M&A,Active,False
L001337,B00783,193626,0.0656,4,20-Jul-2022,Expansion,Active,False
L001338,B00236,409256,0.0362,3,14-Sep-2023,Working capital,Active,True
L001339,B00121,162781,0.0868,3,09-Jun-2024,Working capital,Active,False
L001340,B00171,109283,0.0534,2,11/24/2024,Working capital,Active,True
L001341,B00337,3757506,0.0601,1,04/01/2022,Working capital,Active,False
L001342,B00386,1004263,0.0612,3,23-Dec-2023,M&A,Active,True
L001343,B00005,1106325,0.0707,1,02/09/2021,Working capital,Active,True
L001344,B00978,3524682,0.0666,7,19-Jul-2021,Expansion,Active,True
L001345,B00507,211262,0.0365,3,27-Dec-2024,M&A,Active,False
L001346,B00758,152290,0.0767,5,01-Jul-2021,Equipment purchase,Active,True
L001347,B00863,298793,0.0402,10,2024-08-09,Working capital,Default,True
L001348,B00836,2322651,0.0375,7,08-Nov-2023,Working capital,Active,True
L001349,B00251,181181,0.0517,10,17-Feb-2021,Project finance,Active,True
L001350,B00662,2280880,0.0645,3,06/17/2023,M&A,Past due,False
L001351,B00317,243287,0.0608,2,21-Apr-2021,Working capital,Active,True
L001352,B00209,1403503,0.0488,3,14-May-2022,Refinance,Default,False
L001353,B00622,178926,0.0789,5,23-Oct-2023,Refinance,Active,True
L001354,B00055,998139,0.056,1,21-May-2022,Project finance,Active,False
L001355,B00933,126432,0.0542,1,21-Mar-2022,Equipment purchase,Past due,True
L001356,B00153,1523838,0.0486,10,02-Mar-2024,Working capital,Active,True
L001357,B00706,583506,0.0554,3,08-Aug-2022,Expansion,Active,False
L001358,B00164,710044,0.0797,10,06/15/2022,Equipment purchase,Active,True
L001359,B00635,611349,0.0906,1,23-Sep-2022,Project finance,Active,True
L001360,B00072,670730,0.062,5,06/19/2023,Project finance,Paid,True
L001361,B00408,110767,0.065,2,15-Jan-2021,Equipment purchase,Active,True
L001362,B00025,93273,0.0441,1,08-Sep-2022,Working capital,Active,True
L001363,B00901,2379858,0.0738,5,05-Apr-2022,Project finance,Active,True
L001364,B00360,1851737,0.0729,1,09-Nov-2021,Working capital,Active,True
L001365,B00440,391928,0.0475,4,27-Apr-2023,Equipment purchase,Active,False
L001366,B00743,139536,0.0733,1,06-Nov-2023,Refinance,Past due,False
L001367,B00873,219245,0.0645,5,04-Jan-2024,Working capital,Active,True
L001368,B00737,5021417,0.0429,5,10-Dec-2022,Expansion,Active,True
L001369,B00985,190267,0.0531,4,18-Jul-2024,Working capital,Active,True
L001370,B00130,164127,0.0543,7,15-Jul-2022,Refinance,Active,False
L001371,B00397,2694260,0.0576,10,03/28/2024,Working capital,Past due,True
L001372,B00637,151231,0.0556,7,15-Sep-2024,M&A,Active,False
L001373,B00479,401995,0.0799,7,02-Oct-2022,Working capital,Active,False
L001374,B00956,703377,0.0694,2,19-Sep-2023,Expansion,Active,False
L001375,B00321,1931356,0.058,7,02-May-2022,Project finance,Active,True
L001376,B00561,293823,0.0622,2,03-Mar-2021,Equipment purchase,Active,True
L001377,B00770,162711,0.0326,3,2023-05-19,Refinance,Active,True
L001378,B00284,134936,0.0786,7,04-Feb-2021,Expansion,Active,False
L001379,B00083,241663,0.0718,4,01-Apr-2024,Equipment purchase,Active,False
L001380,B00694,448925,0.0363,5,28-Sep-2023,Project finance,Active,False
L001381,B00530,627313,0.0467,3,01-Sep-2024,Working capital,Active,False
L001382,B00101,429283,0.0739,7,03-Mar-2021,Equipment purchase,Active,True
L001383,B00768,2264232,0.0671,3,04/28/2022,Project finance,Active,False
L001384,B00319,421027,0.1039,5,27-Jan-2024,Working capital,Active,True
L001385,B00658,980413,0.0717,7,2024-01-02,Project finance,Active,False
L001386,B00609,263545,0.0579,4,2021-02-03,Working capital,Active,False
L001387,B00942,4146618,0.0763,10,04-Apr-2021,Working capital,Active,True
L001388,B00478,2442662,0.0659,7,25-Jan-2024,Refinance,Paid,False
L001389,B00160,26056818,0.049,7,23-Nov-2023,Working capital,Active,True
L001390,B00265,2041674,0.0346,1,15-Nov-2023,Equipment purchase,Default,False
L001391,B00644,839966,0.0835,2,11-Aug-2022,Project finance,Active,True
L001392,B00484,895865,0.0825,10,09/24/2024,Expansion,Active,True
L001393,B00614,419472,0.0566,7,04-Aug-2022,Working capital,Active,False
L001394,B00525,596999,0.0619,2,05-Mar-2024,M&A,Active,True
L001395,B00394,148138,0.0463,3,18-Feb-2024,Expansion,Active,True
L001396,B00900,1221350,0.0475,4,06-Jan-2021,Project finance,Active,True
L001397,B00563,882591,0.0674,3,2023-08-28,Expansion,Active,False
L001398,B00455,588917,0.0681,7,07-Mar-2022,Expansion,Past due,True
L001399,B00125,645056,0.0206,3,20-Jul-2021,Equipment purchase,Paid,True
L001400,B00266,271091,0.0622,3,13-Jan-2024,Equipment purchase,Active,True
L001401,B00635,578731,0.0741,5,28-Oct-2022,Project finance,Active,True
L001402,B00899,121448,0.0427,10,02-Jun-2021,Equipment purchase,Paid,True
L001403,B00398,53775,0.0464,1,2024-01-07,Project finance,Active,True
L001404,B00265,2481062,0.0676,7,28-May-2022,Working capital,Active,False
L001405,B00887,1417936,0.0531,3,18-May-2022,Expansion,Active,True
L001406,B00309,166823,0.0848,10,26-Oct-2024,Equipment purchase,Paid,False
L001407,B00048,631784,0.0713,2,13-Feb-2023,Project finance,Active,True
L001408,B00398,37804,0.0894,5,26-Dec-2024,M&A,Paid,True
L001409,B00239,7780445,0.0626,3,01-Feb-2021,Equipment purchase,Paid,True
L001410,B00431,241669,0.0625,3,17-Aug-2022,Refinance,Paid,True
L001411,B00126,406756,0.0622,3,11-Sep-2022,Working capital,Active,True
L001412,B00789,3943115,0.0727,1,11-Aug-2024,M&A,Active,False
L001413,B00577,2245082,0.0435,4,12-Jun-2021,Project finance,Active,True
L001414,B00688,616682,0.0728,7,2024-03-08,Equipment purchase,Active,True
L001415,B00446,102340,0.0624,7,14-May-2023,Working capital,Active,True
L001416,B00453,209129,0.0683,2,02-Apr-2024,Equipment purchase,Active,True
L001417,B00270,27568,0.0546,7,21-Sep-2024,Project finance,Active,True
L001418,B00101,213979,0.0637,4,04/17/2023,Expansion,Paid,False
L001419,B00304,2328378,0.0755,7,28-Sep-2023,Expansion,Active,False
L001420,B00166,232541,0.0434,5,25-May-2023,Refinance,Past due,False
L001421,B00915,1888135,0.0587,4,15-Jan-2023,Working capital,Active,False
L001422,B00914,259290,0.0636,3,16-Mar-2022,Project finance,Active,False
L001423,B00347,1227885,0.0473,3,14-Aug-2024,Expansion,Active,True
L001424,B00542,1790197,0.0873,4,02-Oct-2024,Working capital,Active,True
L001425,B00530,62880,0.0605,10,2024-10-22,Equipment purchase,Active,False
L001426,B00797,90223,0.0748,3,06/26/2021,M&A,Default,True
L001427,B00619,8119075,0.0581,7,2024-04-19,Equipment purchase,Active,False
L001428,B00461,308043,0.0468,4,11-Jan-2023,Equipment purchase,Active,True
L001429,B00060,10228,0.0559,5,23-Aug-2024,Refinance,Paid,True
L001430,B00601,167497,0.0606,5,27-Apr-2021,Expansion,Active,True
L001431,B00881,60283,0.0341,4,2022-08-24,Expansion,Active,True
L001432,B00659,36958,0.0612,2,02/25/2021,Refinance,Paid,True
L001433,B00667,1404021,0.0426,7,04-Oct-2024,Expansion,Active,True
L001434,B00302,357395,0.0513,2,10-Feb-2023,M&A,Active,False
L001435,B00034,6395264,0.0542,3,07/19/2021,M&A,Paid,True
L001436,B00184,91315,0.0478,2,14-Dec-2022,M&A,Active,False
L001437,B00912,106647,0.0697,3,2024-05-16,M&A,Active,True
L001438,B00074,717234,0.0542,4,26-Apr-2021,Expansion,Active,True
L001439,B00798,156917,0.0363,1,01-Nov-2023,Expansion,Active,True
L001440,B00424,1708635,0.0327,7,09-May-2022,Working capital,Paid,True
L001441,B00452,3671876,0.0598,2,14-Aug-2023,Working capital,Active,True
L001442,B00981,90801,0.0701,5,06/09/2024,Equipment purchase,Active,True
L001443,B00628,131108,0.074,7,23-Feb-2023,Expansion,Active,False
L001444,B00718,2482996,0.0707,2,18-Mar-2024,M&A,Active,False
L001445,B00397,1043170,0.0574,3,25-May-2021,Expansion,Paid,True
L001446,B00736,1363803,0.0678,4,11-Nov-2024,Expansion,Active,False
L001447,B00312,7363321,0.0545,3,16-Oct-2022,M&A,Active,True
L001448,B00464,851588,0.0484,5,05/27/2024,Project finance,Active,True
L001449,B00373,186782,0.0395,7,02-Mar-2021,Working capital,Active,True
L001450,B00863,831213,0.0639,7,06-Mar-2021,Equipment purchase,Paid,False
L001451,B00244,252376,0.0718,5,2023-05-18,Expansion,Active,True
L001452,B00161,138937,0.0859,3,07-Apr-2022,Expansion,Active,True
L001453,B00042,462542,0.074,2,26-Nov-2023,Working capital,Active,True
L001454,B00906,1199926,0.0367,5,11-May-2023,Working capital,Active,True
L001455,B00415,380905,0.0711,5,26-Dec-2023,Expansion,Active,False
L001456,B00167,619488,0.0727,3,06-Jul-2022,M&A,Active,True
L001457,B00578,155815,0.0661,5,05-Feb-2022,Equipment purchase,Active,False
L001458,B00901,3371303,0.0506,5,25-Jun-2024,M&A,Active,True
L001459,B00138,658983,0.0517,10,08-Mar-2021,Working capital,Active,True
L001460,B00317,114384,0.02,5,03-Mar-2023,M&A,Active,False
L001461,B00275,3952253,0.0535,5,11-Aug-2022,M&A,Active,False
L001462,B00406,65308,0.055,4,16-Feb-2022,Expansion,Default,True
L001463,B00876,90963,0.055,10,05-Jun-2024,Refinance,Active,True
L001464,B00106,492376,0.0555,7,01-Dec-2022,Refinance,Paid,False
L001465,B00235,17898357,0.0785,1,24-Nov-2022,Equipment purchase,Paid,True
L001466,B00277,174814,0.0685,1,12/04/2022,Project finance,Active,False
L001467,B00340,119423,0.0442,3,09-Feb-2023,Working capital,Active,False
L001468,B00108,69159,0.0676,3,28-Sep-2021,Refinance,Active,False
L001469,B00268,251296,0.0576,4,23-Jun-2022,Expansion,Past due,False
L001470,B00514,803082,0.0615,4,26-Nov-2023,M&A,Active,True
L001471,B00605,210371,0.0801,2,25-May-2021,Refinance,Active,False
L001472,B00392,3389187,0.0719,7,08-Apr-2022,M&A,Active,True
L001473,B00098,1116827,0.0761,3,11-Mar-2021,Equipment purchase,Past due,True
L001474,B00282,642850,0.0555,1,17-Nov-2023,M&A,Active,True
L001475,B00850,396207,0.0624,5,23-Jun-2022,Expansion,Active,True
L001476,B00177,498079,0.0524,1,07/16/2023,M&A,Active,False
L001477,B00372,290708,0.0524,3,28-Nov-2022,M&A,Active,True
L001478,B00569,1722861,0.0582,2,01-Jun-2022,Equipment purchase,Active,True
L001479,B00680,764590,0.0784,10,25-Mar-2024,Expansion,Active,False
L001480,B00194,400601,0.0767,5,03/21/2023,Expansion,Active,True
L001481,B00252,2274936,0.0512,10,19-May-2021,Working capital,Active,True
L001482,B00671,109086,0.0713,4,12/15/2022,Refinance,Active,False
L001483,B00269,2860378,0.0734,10,19-Jan-2023,Working capital,Active,True
L001484,B00292,3230890,0.0701,5,2021-12-08,Working capital,Active,False
L001485,B00252,177403,0.06,3,20-Sep-2022,Refinance,Active,False
L001486,B00973,1453629,0.0754,5,01/23/2024,Working capital,Default,True
L001487,B00148,237871,0.0588,4,13-Jun-2021,Project finance,Active,False
L001488,B00851,463874,0.0542,7,07/28/2024,Equipment purchase,Active,True
L001489,B00539,594549,0.0755,5,01-Jan-2023,Expansion,Active,False
L001490,B00434,331864,0.0633,1,05-Nov-2024,Expansion,Past due,True
L001491,B00908,124298,0.0579,2,01-Feb-2024,Equipment purchase,Active,False
L001492,B00096,3479488,0.039,10,07-Mar-2023,Equipment purchase,Paid,True
L001493,B00295,277282,0.0626,2,06-Aug-2022,Refinance,Active,True
L001494,B00489,431262,0.073,10,28-Jul-2021,M&A,Active,True
L001495,B00639,548367,0.0372,10,07/26/2023,Equipment purchase,Paid,True
L001496,B00103,122986,0.0335,4,03-Jan-2024,M&A,Active,True
L001497,B00177,605003,0.0668,3,06-Jan-2022,Equipment purchase,Active,True
L001498,B00274,399852,0.0423,1,08-Mar-2024,Equipment purchase,Active,True
L001499,B00514,362437,0.0357,7,2023-08-19,Equipment purchase,Paid,True
L001500,B00792,227284,0.1075,4,27-Jul-2022,M&A,Active,False
L001501,B00705,60560,0.0537,4,14-Sep-2022,Project finance,Active,True
