borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow,FLAG_EMPTY_EBITDA,FLAG_INTEREST_EXPENSE,FLAG_CAPEX
B00200,2023,728512497,438879376,242263417,227693168,31474523,636647850,339276177,39749242,980515607,87009818,40459610,187436208,51976809,250128181,0,1,0
B00200,2024,671775344,398737872,228567726,215132220,372616,397761727,304540503,20933692,841287849,40496042,88722078,135191947,38766194,175759894,0,0,0
B00201,2022,3259186130,2090161047,1075690924,1010507202,3142236,669767025,269502908,0,3624879155,479167489,492652916,167175537,243393604,872564737,0,0,0
B00201,2023,3173229717,1896019363,1232230041,1168765447,2734137,3120978724,2697760303,0,5933936264,607229802,539002307,269980607,188396182,805256000,0,0,0
B00201,2024,2957131516,1718881910,1056571525,997428895,1742530,3081726928,1307935654,443860531,2765275756,381489856,192540672,115855253,95567194,1303914835,0,0,0
B00202,2022,88987732,53232857,30792704,29012950,81460,48419899,36509628,7561484,32111342,20979256,7246890,15214060,1752498,41768649,0,0,0
B00202,2023,87474448,52723839,NULL,32942118,46867,13813208,7022434,7528087,105173700,16800032,8695351,10423558,4053751,32674248,1,0,0
B00202,2024,92469192,55476226,33570181,31720798,62847,76106273,48693829,10393139,119335668,10946320,4257548,21783361,6867375,25995535,0,0,0
B00203,2022,441444404,195920585,212459709,203630821,252838,487152813,241976099,30136416,170400625,86480212,10195840,74522890,8466111,166276927,0,0,0
B00203,2023,436939562,193651030,227748246,219009455,230319,313845092,281545038,36569221,278363744,38266950,37052010,14091992,28868685,216746229,0,0,0
B00203,2024,437982815,191846883,238374148,229614492,310364,463084206,360201077,67365067,387186870,103641237,55697997,84538408,21917695,223173175,0,0,0
B00204,2022,847221790,472662233,373218800,356274365,286256,0,0,43197141,1925899333,91785299,42037768,55344772,37201308,263617425,0,0,0
B00204,2023,615929550,320789201,NULL,268969035,326404,532230744,362090535,52591426,1474754640,104988577,88366371,51414609,30336189,291032763,1,0,0
B00204,2024,745069554,413687560,276461505,261560114,295095,632804546,560819576,0,1771003350,71691043,38358801,125071268,38053988,312346224,0,0,0
B00205,2022,671079045,337664667,314204282,300782702,364733,476150159,356777271,95035558,724979339,35042740,44826280,109288834,17313312,361411422,0,0,0
B00205,2023,673422291,351075562,317499892,304031447,450810,623593328,344469524,108365035,460820451,133181852,65658907,32722997,33004455,207461068,0,0,0
B00205,2024,680320024,371083803,275849232,262242832,312146,501138782,242768838,0,1302802868,146044185,97954599,36363883,33364804,343984206,0,0,0
B00206,2022,602961889,292710339,295627141,283567904,346404,0,0,43782780,730644474,98706599,67845113,116699794,33421426,224426080,0,0,0
B00206,2023,571163001,284164200,254199901,242776641,396432,331655547,239078993,12169724,199061378,49395763,48864992,58306336,13866331,182332182,0,0,0
B00206,2024,539379907,275609395,253662189,242874591,9667916,246630515,203221751,39462758,824817432,55688083,32628923,62197096,22766635,168940049,0,1,0
B00207,2022,33448679,18953270,13174029,12505056,20283,36116205,20344310,863336,56621362,8310385,4012271,1896011,2308134,18092235,0,0,0
B00207,2023,31916071,18427515,12561715,11923394,18275,27777296,22078890,0,45693736,6368475,5048734,8074370,664687,12441456,0,0,0
B00207,2024,34814112,19691694,14340475,13644193,20529,30647698,19260811,2152682,59624255,8513770,4646766,1581691,756418,18028284,0,0,0
B00208,2022,1255101521,791492881,372788731,347686701,698968,726937515,358627915,15487917,2677526360,273589121,86344833,152938838,74268680,443847011,0,0,0
B00208,2023,1257771864,778038090,408597416,383441979,990992,0,0,191882455,306981977,295787720,189420127,176914610,46387711,278789876,0,0,0
B00208,2024,1268743223,774023069,473498005,448123141,928330,356439411,189330165,83281642,1592911288,130927181,122677610,117404510,43736161,531187821,0,0,0
B00209,2022,280334791,177974310,97962884,92356189,191070,259051168,107238868,15335789,228579923,21445248,32619197,63330219,3937174,64285942,0,0,0
B00209,2023,284446872,190875424,74886167,69197230,208954,164287071,92017977,15726103,406480027,63498105,24045919,78090781,22178469,95275372,0,0,0
B00209,2024,237643858,155696566,74417096,69664219,167319,238073724,147508211,24999800,91112292,41466179,9804244,34577268,8925170,104119787,0,0,0
B00210,2022,885363440,487594629,NULL,318446180,413904,1313138461,1057079877,77693420,1728604632,179021926,77075781,183999765,39303142,219696764,1,0,0
B00210,2023,975194922,532256612,NULL,379035563,477330,1145751027,648211850,137109784,1476942712,151065499,112399542,155382654,54450325,528485185,1,0,0
B00210,2024,853628795,474772667,NULL,328047369,481894,441118233,317592982,15783895,1205243212,135285207,118086446,65336627,67219243,327852413,1,0,0
B00211,2022,314926189,198136527,102887933,96589410,326898,63826367,38315878,26183907,112515752,53417869,57592428,13999917,17690695,125531341,0,0,0
B00211,2023,298160060,188705332,93715730,87752529,140613,66113934,30084569,0,613230312,62670758,47021753,57586481,9783122,87040509,0,0,0
B00211,2024,256839182,170878572,74336951,69200168,64364,140040319,88145005,17129169,438365138,56232109,19366263,30096924,18482555,49375085,0,0,0
B00212,2022,1007426967,483157451,469273384,449124845,457291,1393187378,1253711542,110952229,1389598157,161483869,74202537,56265983,31464689,374286788,0,0,0
B00212,2023,1063238252,553813027,461354927,440090162,616429,0,0,73423546,2523133445,70176830,133591153,140663076,39582249,531263599,0,0,0
B00212,2024,1059686164,520389252,533755972,512562249,521393,622485498,396684652,47771756,2005356458,122004068,51328628,80024884,76702623,407670174,0,0,0
B00213,2022,312795840,202447157,107139487,100883571,229858,212286720,147295841,0,519749511,41382684,12582158,67217307,23557314,146357564,0,0,0
B00213,2023,311610401,202892036,107096761,100864553,254527,210652220,171143019,41285857,152419320,55416965,58506503,24931550,19345704,91742152,0,0,0
B00213,2024,337166665,222910166,107253561,100510228,264174,228958988,138555744,24899491,75880311,70327362,33908256,78416529,5851410,140799783,0,0,0
B00214,2022,802367344,510995898,254789702,238742356,540556,749023111,599207463,47873227,931833276,193380863,59860126,111805118,50131905,200347167,0,0,0
B00214,2023,996078768,649750881,328162185,308240610,399083,763545960,545805679,146341701,2091674300,86438923,154570209,254973101,60347612,329729044,0,0,0
B00214,2024,1268655678,785902679,429664330,404291217,367278,753233988,428753487,196151635,2078794168,275808601,51380105,383097401,21269819,433699091,0,0,0
B00215,2022,120304723,60046740,52729287,50323193,92694,93385396,68330297,651590,290486678,16638535,7022405,4623437,7376905,57676462,0,0,0
B00215,2023,107492803,53371056,52471934,50322078,51554,21154388,13844444,2982889,97595494,5462475,7394142,5458177,4308289,39733290,0,0,0
B00215,2024,101608576,51156858,44940641,42908470,82311,150347085,88412289,0,50144582,20644420,14425103,24428956,5786588,41717405,0,0,0
B00216,2022,3017447731,1786666287,991328535,930979581,2491655,1513548762,1007160582,256505016,7275465205,717065624,400099388,350279655,76439350,658355837,0,0,0
B00216,2023,3119164885,1976449668,969792255,907408958,1263445,5055725977,3243112805,309619560,834509136,656045702,291781416,761359877,238294350,819503156,0,0,0
B00216,2024,3265614572,1950254123,1176129922,1110817631,1804094,2907179085,1252788040,0,1035680627,616292395,368948921,464151500,164181347,1397475603,0,0,0
B00217,2022,4091306316,1412116116,2596407993,2514581867,3346000,3433293104,2782562508,316327051,6938117949,791540547,348678010,536843038,170270396,1888359106,0,0,0
B00217,2023,3720679433,1276722274,2277236199,2202822611,2103118,0,0,437994713,1805980392,787765040,111292970,284068087,55154803,2322039615,0,0,0
B00217,2024,2740037629,1002734793,1637800863,1583000111,1987659,2719684139,2086198093,0,5350418985,302303883,67109011,67111801,174716361,1487698270,0,0,0
B00218,2022,283539979,172798629,89466996,83796197,250097,438717822,205648881,14636582,264768826,35389391,22226127,75856410,14375329,105880353,0,0,0
B00218,2023,265309420,154997683,96707385,91401197,197422,47447150,27259360,38837123,646064788,21854880,10178553,21340184,9047051,73081948,0,0,1
B00218,2024,250055840,157811381,73378761,68377645,230747,111518916,66866770,9748957,157436775,21728512,28508186,55692348,3820616,77976462,0,0,0
B00219,2022,792413550,402371969,386753838,370905567,558508,797972721,635862641,0,269312522,135601663,104266847,87540306,33185144,448240912,0,0,0
B00219,2023,799897229,392182753,347641597,331643653,411017,77428894,38614900,0,232615695,83995650,21518751,82813636,22507269,399978839,0,0,0
B00219,2024,1032212025,501243109,495250402,474606162,313606,557258591,377947927,161551351,2203873135,94321120,149017762,228089319,31026949,650932729,0,0,0
B00220,2022,1077625415,538688646,453148606,431596098,614224,383400724,340999600,0,427444973,209595227,50225287,28728590,48600162,330332753,0,0,0
B00220,2023,1646339432,802843185,807403798,774477010,940961,1818471106,1122551343,188431889,3214500759,355768131,86757371,64124107,60286548,1036769719,0,0,0
B00220,2024,1892053224,949969131,839130139,801289075,843189,1002535275,528925301,309871914,1798418931,121716577,116984791,66469438,115117721,1106306005,0,0,0
B00221,2022,1513753057,875176085,582073205,551798144,878487,0,0,0,1792105390,265173154,204385865,352898224,83971419,553073833,0,0,0
B00221,2023,1570898293,946434535,579036917,547618952,459250,0,0,150541993,1367577353,342114890,170898980,282644319,112550587,773832934,0,0,0
B00221,2024,1091912221,616375374,409234040,387395796,499811,681606822,575981265,51815253,1386930668,83981338,32878328,152435908,13973048,445101256,0,0,0
B00222,2022,837091252,494961682,282943706,266201881,306955,474938977,204158049,99169294,380711609,178041703,116773516,219835589,15335747,341890328,0,0,0
B00222,2023,741769610,454336525,274108042,259272650,454065,566359010,483352860,18971107,1062733900,101083659,103256786,142942858,48170331,167041936,0,0,0
B00222,2024,841995338,488228775,335045097,318205191,700881,728683174,323980267,11410514,610832341,76408439,75654154,95229780,33848213,388483417,0,0,1
B00223,2022,183463192,93467850,83830067,80160804,70496,36641744,16988312,6059782,172700793,36594486,5269351,15515533,3921347,114443320,0,0,0
B00223,2023,167016624,85430438,75588799,72248467,114685,76554992,37903398,10846587,267590431,41748215,21402156,20757583,5929090,94809485,0,0,1
B00223,2024,161160943,76298428,84795996,81572778,100147,53152661,43799620,0,173247120,17297860,19186903,4910883,8312210,110141980,0,0,0
B00224,2022,75643635,39889979,34575986,33063114,44334,38021578,16697642,3819438,140625706,9832936,9820671,13653161,3835594,45678339,0,0,0
B00224,2023,72346379,36363830,35509062,34062135,46781,71523355,60579447,3100532,85799554,8485471,1820022,16398743,4661961,39851323,0,0,0
B00224,2024,65762601,32575403,30178850,28863598,27032,44448343,31189636,6004795,151266550,10651354,6495724,6696592,2367510,34659971,0,0,0
B00225,2022,668471841,326346887,340768119,327398683,331519,6750761,5733064,23878202,600494820,113292887,37810700,54209046,23092042,454141554,0,0,0
B00225,2023,783245609,386937496,350100119,334435207,504512,934957205,609463921,24472402,1026504529,175012527,30957129,181135848,22895080,359114858,0,0,0
B00225,2024,791094618,394100605,335092719,319270827,363097,322922400,279223010,51731514,1012425159,174402198,20946555,72590539,63068672,315747961,0,0,0
B00226,2022,260225492,161601026,89801359,84596850,160477,313536814,161288542,24106001,145348429,24997596,27999343,66326578,9050530,94457795,0,0,0
B00226,2023,248988849,152582543,94923520,89943744,155588,131081011,64841643,5878990,528699565,52713698,44236065,24865924,6485348,59346790,0,0,0
B00226,2024,306963467,178323879,122500707,116361438,41833,238833239,116825192,6196313,116296074,66738938,52425418,15987332,20558798,157703749,0,0,0
B00227,2022,252225644,167924215,80982511,75937999,182311,49639448,35947510,6061066,457670439,38015845,14480989,72210608,13914939,104899189,0,0,0
B00227,2023,303487972,201735860,94206044,88136285,237117,363251858,148816144,1370813,270285159,19336117,56487629,51059035,7057767,100595416,0,0,0
B00227,2024,302645641,199967857,87521418,81468506,148370,49706350,41503583,0,449781853,68839904,30639476,40946910,13750465,56818321,0,0,0
B00228,2022,234912699,107553157,125541766,120843513,7462563,82825339,72234540,0,93341812,37466465,19413532,40501132,6648141,169207467,0,1,0
B00228,2023,196390642,86587330,102262438,98334626,69766,14166987,7075902,7053861,160909905,17616592,15246780,30406556,14312060,114734085,0,0,0
B00228,2024,224556063,99462206,110577491,106086370,133909,105769789,81092086,10108987,453797716,35590601,14990818,43068107,5271711,105230687,0,0,0
B00229,2022,405137561,181973502,203959541,195856790,356570,266598598,107244313,50579258,919381793,32294821,29595932,48132618,5390978,131035093,0,0,0
B00229,2023,379335035,175961251,184367669,176780969,335372,0,0,27736966,127969104,67172904,22772025,54983294,16642760,159836226,0,0,0
B00229,2024,403263117,182174486,210303680,202238418,170651,0,0,34454765,343452115,49753405,36816897,80428945,27073065,170574771,0,0,0
B00230,2022,6128364270,2250496464,3755099769,3632532484,3943624,8413939616,3792586773,831341884,1257326649,365478944,656374548,240399613,80326182,3183255781,0,0,0
B00230,2023,6744734617,2368847031,4317699058,4182804366,2608930,6617144675,5753799252,598682843,10639275829,847088379,660659918,1046998562,268692001,3391034335,0,0,0
B00230,2024,7577700584,2581574327,4851629077,4700075066,3452758,7839989150,6168550374,434180936,15380262293,1058284222,337182541,1008905312,496573382,5609856055,0,0,0
B00231,2022,391913282,227326097,153901999,146063734,191392,64821158,55514173,41052120,347071297,63112194,58409290,52501701,26652477,181443857,0,0,0
B00231,2023,392687330,239601405,151375917,143522171,222803,90343195,71633727,0,103468127,44218462,54711849,27895878,13297004,93275595,0,0,0
B00231,2024,388152434,237186867,140606913,132843865,260693,169315807,86150025,20785962,469074069,65021837,41286901,109613472,29384902,96417249,0,0,0
B00232,2022,2499185194,1579578754,760835979,710852276,685344,1009915585,809265403,180035839,4006356615,615241643,336121595,587984254,59142269,924483858,0,0,0
B00232,2023,2642826252,1556419958,886915709,834059184,2235020,829865987,386849090,0,1696227971,184834001,245931533,130724824,194741396,849949290,0,0,0
B00232,2024,2661109899,1628232749,867728782,814506585,1751966,1780528562,953666528,102581142,3424783214,477180992,449206454,748901110,43767717,773705501,0,0,0
B00233,2022,699454224,244468365,420317183,406328099,358348,569064827,344810546,66014630,1322577415,112082042,68000648,76813727,26615207,542350602,0,0,0
B00233,2023,749484821,263533316,440137082,425147386,574453,130303769,104859564,0,624962419,122427198,42610082,100354207,27361718,566713648,0,0,0
B00233,2024,832648742,286765292,504227781,487574807,486446,1206249758,958973995,142196923,886068604,207403975,82124568,16010907,60535223,577058300,0,0,0
B00234,2022,5268898292,3038741032,1986129513,1880751548,3419212,1811097777,1299588287,330237045,10852914352,635778395,206014809,1098510224,177841189,1587468277,0,0,0
B00234,2023,5389381562,3397172233,1955330998,1847543367,2102854,3869067833,3120815815,405311323,13219138404,651669674,1009423812,1632596343,295274716,1694825265,0,0,0
B00234,2024,5611890591,3283480770,2301164341,2188926530,4396479,2846662114,2033346261,301916846,13405117750,544513935,802958383,597726801,334185180,2669299770,0,0,0
B00235,2022,5274281075,2611113918,2649098043,2543612422,4225627,5258855929,2780656889,642416332,12198780201,858138277,362483096,323676994,227543480,3136772489,0,0,0
B00235,2023,6335363563,3241500989,2935083444,2808376173,3439515,7378818557,4870633368,971019112,5166219163,510247071,784768380,798320060,141872207,3542875647,0,0,0
B00235,2024,5923511532,2914916861,2606889535,2488419305,6509192,4390590449,3831499581,142700610,13302779046,1186815168,149075306,680597797,229536024,3429349070,0,0,0
B00236,2022,380534459,192483336,186071484,178460795,162073,315649360,251664889,45994632,607805424,33474787,28038254,92505752,11481578,121000408,0,0,0
B00236,2023,321334683,154246281,163809868,157383175,1488819,31944310,28628862,32321229,726200541,43316307,19806208,65970541,20704582,168533155,0,1,0
B00236,2024,352302256,177876703,148521027,141474982,153450,53200315,33568708,0,345266359,19995841,15893980,18107916,14156509,114317101,0,0,0
B00237,2022,279503493,122865347,146756727,141166658,122812,187797145,155567347,34857847,386667816,64803680,13968010,40238587,12640887,195913295,0,0,0
B00237,2023,324713486,145015309,171866839,165372570,307938,264149233,222795758,0,295794112,22594104,9193930,45154764,21671766,108088366,0,0,0
B00237,2024,293402656,124199625,154505078,148637025,236328,228537753,130841630,15730800,559250957,66452835,11991801,61682157,19557360,109706547,0,0,0
B00238,2022,961970965,526457510,NULL,411210970,617339,222306397,178447173,101760185,1704532381,148703209,111854579,233957907,35640841,523169464,1,0,0
B00238,2023,1047468505,561730595,428959715,408010345,552697,1294971149,1031847324,96936241,480445314,79779690,146390846,241017574,45026201,588176592,0,0,0
B00238,2024,1090558093,574247236,467518585,445707424,687970,812143401,475271984,51788420,2618580256,228367520,92181945,168737935,57276913,529517565,0,0,0
B00239,2022,7161489377,3471141582,NULL,3378154542,7091043,7833643601,4410834206,465831050,17186558513,1025461108,1003365584,1549310988,456447099,3429653110,1,0,0
B00239,2023,8374309222,4224674904,3894080223,3726594039,7828664,6061876423,4821189299,1931779255,5485338767,828619771,1167006434,1808787486,89676952,5044820137,0,0,0
B00239,2024,9718796354,4853809848,4790478130,4596102203,4983349,6139716498,3659900079,683035911,13388451800,1967666189,513524538,1207507132,342101632,4389582092,0,0,1
B00240,2022,363721882,218537641,123303798,116029361,178995,0,0,11498576,209624462,38835659,53637736,56204665,28936601,112103940,0,0,0
B00240,2023,293143409,174074022,113602567,107739699,182402,167747076,129905570,36494101,709788906,18998505,20214537,24415682,20871811,84446725,0,0,1
B00240,2024,265586290,161408237,91438922,86127197,59367,286301838,172829432,20761669,379459827,64562012,20069570,26090414,15866641,111272848,0,0,0
B00241,2022,91405014,41971304,44609543,42781443,75178,73651507,35911507,2067610,199858797,18652489,8078018,14228261,1579985,28189133,0,0,0
B00241,2023,105115546,46554287,58472065,56369755,31169,55177625,45095263,9352977,130538047,14999880,5501781,21185846,1704445,41838226,0,0,0
B00241,2024,101220577,46912244,NULL,49175073,68569,71280810,54975735,2322637,155626867,14914407,6111349,9765149,5790863,33393830,1,0,0
B00242,2022,71882062,42453175,24856240,23418599,23102,48776776,25050766,7725679,27513343,12607946,7907417,14956637,3030386,31321364,0,0,0
B00242,2023,60021376,30710572,NULL,23885169,23841,68373279,55413169,0,42756199,11210420,2123537,6552861,1721554,19653774,1,0,0
B00242,2024,52665748,29146273,20910495,19857181,232,49381053,28043335,0,55018086,10876786,5479256,13958986,1851258,26394740,0,0,0
B00243,2022,601066903,393750388,190985937,178964599,286600,645715901,262154143,15340607,1235822419,46311242,48258937,191396232,8181643,167921040,0,0,0
B00243,2023,686868118,454970904,NULL,166640080,111798,527283228,211512711,39192889,1186930557,65793369,38547506,64026548,23892929,129637742,1,0,0
B00243,2024,559477533,359455634,164979398,153789848,390582,280939733,201214348,70824294,209308888,93273912,44032902,33373471,41164272,178656591,0,0,0
B00244,2022,226472964,117889268,100356807,95827348,91624,113554403,56653824,12072969,294345628,31501745,21122069,43815300,13076691,90145575,0,0,0
B00244,2023,249176981,124999702,117635014,112651475,53964,358414902,167364990,5324432,451724375,22303676,7558207,23432488,7400299,152782027,0,0,0
B00244,2024,291722474,146313131,140917252,135082803,239860,84369554,63303415,19329109,66370714,54408387,38207451,38209377,19847533,172654943,0,0,0
B00245,2022,194836311,69567639,123668058,119771332,100348,205832196,139139160,16392884,115984652,47907830,6656557,32005195,4787070,111177528,0,0,0
B00245,2023,219261467,76481362,132340187,127954958,94818,281392955,219072602,7208283,421121445,47796249,21576847,23870207,14140942,131764758,0,0,0
B00245,2024,262573552,91571150,169583570,164332099,150433,0,0,29798372,332341318,17008648,10866414,39671542,16294596,178185600,0,0,0
B00246,2022,65956988,35372204,26419381,25100242,30198,18022446,14536096,5359909,65651339,9936526,7144339,9537860,3300288,18208733,0,0,0
B00246,2023,54600034,26873562,26880763,25788763,18944,42092699,20647816,5657256,109964116,12613580,5260366,6300998,3334691,21748989,0,0,0
B00246,2024,57002290,28308615,NULL,24939677,27230,57998770,39188686,0,29527463,13207478,5614581,7245813,3135126,17677917,1,0,1
B00247,2022,204776348,124448456,69886530,65791004,3603463,87889343,36423463,10433494,196644655,42251840,15190842,24953268,13292493,48427964,0,1,0
B00247,2023,199316671,122098529,73131574,69145241,116976,168183631,88837798,33745785,186009560,38877561,13804827,12277221,9662787,52720181,0,0,0
B00247,2024,210844089,123400385,80342356,76125475,166522,134030149,82454998,29276337,178027958,46021763,12332369,46220672,8687918,112382566,0,0,0
B00248,2022,153993538,75388745,69677811,66597941,88417,34555355,28563052,0,327601417,8055624,13801391,11353144,4990394,43013577,0,0,0
B00248,2023,146586135,70753979,70618095,67686373,88613,80205069,67001869,10497770,46393139,31210684,8391937,35018906,10926629,83753962,0,0,0
B00248,2024,128895358,67513836,58874223,56296316,76853,57034197,23580685,517684,217002640,27210780,19347533,24232621,7894374,77499944,0,0,0
B00249,2022,355516406,159575628,173272324,166161996,143291,506034059,452719463,36492844,821383467,45958615,12504892,23402758,7880367,153313116,0,0,0
B00249,2023,358969856,166508644,190724051,183544654,124072,253676484,163982603,25001665,138827516,79840084,19724118,58206811,7267992,217371156,0,0,0
B00249,2024,389012187,175558581,203754229,195973986,199023,36638221,31819856,36309403,118935220,88827768,25539274,65178165,21632341,149677239,0,0,0
B00250,2022,4988448697,2771437093,2043075121,1943306148,5035651,6778410529,3448800080,39998038,9325925730,330463403,451078082,981936043,143033784,1346544095,0,0,0
B00250,2023,4902071179,2666755752,1858937793,1760896370,3625285,5536132633,4782322182,0,2974519399,374698565,338449981,588749200,322452038,1399785975,0,0,0
B00250,2024,5172895646,2839168841,2021543117,1918085205,4948569,2968158006,1369879410,319140464,7053555407,387180348,491496826,486842109,229538475,2748710295,0,0,0
B00251,2022,179121927,120649185,54013491,50431053,113140,167986442,90933827,19087494,45100856,14750629,16573376,58787242,13323881,41078106,0,0,0
B00251,2023,196701573,134075416,NULL,44762162,112482,79152881,50898220,0,461812579,27612142,15034198,25795123,12319808,54161283,1,0,0
B00251,2024,226413078,143315499,69050990,64522729,181935,47419181,23439135,0,405144117,26234461,18854451,24537653,9440960,84075164,0,0,0
B00252,2022,549902141,262954126,280463170,269465128,418231,464839103,341656999,49024097,233834081,137183134,62872935,100096925,26835224,257735584,0,0,1
B00252,2023,550920799,269687956,NULL,256610015,441107,371687856,201257402,0,558698076,131916605,63891835,79723156,15215758,241872988,1,0,0
B00252,2024,593915970,293176403,284447249,272568930,238219,447818431,197210076,13463770,377512354,111794790,80807970,141916794,40696075,218790401,0,0,0
B00253,2022,713300466,251866860,440386677,426120668,544590,126461762,104475290,5120350,479399611,130078093,73542185,92531130,19998749,363761474,0,0,0
B00253,2023,758375680,260616762,497268592,482101079,234479,482729195,248042745,20875195,1801905664,140621042,61991771,92774348,47762059,366363203,0,0,0
B00253,2024,886779491,321105574,524070486,506334897,568579,241588449,118704951,0,1450735684,96484991,28746963,146944904,52011760,417603993,0,0,0
B00254,2022,1359692256,802244165,483665709,456471864,951388,578419326,250064099,2735639,556732591,106928144,182997857,51025642,21520032,655534784,0,0,0
B00254,2023,1412858192,826278277,580101378,551844215,956067,915087137,777733801,127381124,1687251517,259942938,94941041,278034407,67355508,629679646,0,0,0
B00254,2024,1440020837,839650614,541950551,513150135,1015420,1476163961,711381116,0,1428144004,263949682,238807337,70434169,66470290,360681245,0,0,0
B00255,2022,115900462,60114259,48042430,45724421,86263,107997529,67326682,0,98774322,17927522,8711309,9227437,7299310,59477456,0,0,0
B00255,2023,112650953,58407891,46504372,44251353,74996,53210338,30044256,10582646,221556345,14414951,16617289,20271807,5666595,53867282,0,0,0
B00255,2024,123766837,61661059,57926804,55451468,61931,0,0,0,184834391,30847598,7027030,22643834,7804693,61842585,0,0,0
B00256,2022,422810609,273736173,142464819,134008607,285805,318794842,254715529,24110140,753916885,103262940,25360489,108874991,16269119,126557959,0,0,0
B00256,2023,408883966,265959992,136369665,128191986,171642,162556567,76295185,46943362,270908302,63901677,63076148,42137953,30541273,176353022,0,0,0
B00256,2024,392630149,245858585,118235197,110382595,311430,414611335,291511908,48875471,721222735,40701273,72465925,107207395,24422339,73429259,0,0,0
B00257,2022,1851314581,828693769,906319185,869292894,1399159,509097426,428422716,57848675,4321631710,187356152,117531658,408334652,91870453,904184508,0,0,0
B00257,2023,2336607658,1051608877,1221152953,1174420800,1340801,1818842140,884555630,222579124,4299537680,580864086,291697217,285339296,102947327,1346548001,0,0,0
B00257,2024,2434015862,1103415857,1200553431,1151873114,1026381,3548580578,2422278789,42865812,2224472601,417561254,156137303,151807416,139359479,1014560901,0,0,0
B00258,2022,307896654,192367093,98415887,92257954,303384,151314276,111635040,0,287148289,22404448,39206371,29019510,17766637,125143051,0,0,0
B00258,2023,310861277,180782358,105659565,99442340,314796,79898636,45318823,11764965,149704448,50972675,18796655,20800745,10167928,77219027,0,0,0
B00258,2024,318926261,190657374,112966491,106587966,175545,246617601,106373195,6653509,612057588,40363074,41721615,14053402,23743830,137130086,0,0,0
B00259,2022,249049661,126927330,115524598,110543605,160371,73864554,38328326,0,269204008,26699005,17470631,7522847,3206328,132223589,0,0,0
B00259,2023,222432989,115291702,96848676,92400017,118616,182385219,109046734,23325148,485055449,12414387,11061047,38998259,7490204,61484317,0,0,0
B00259,2024,252291215,119458924,113394466,108348642,223470,14964096,6030514,813141,156276252,36543640,14207741,52977035,5048341,147443675,0,0,0
B00260,2022,75706100,47639853,24334825,22820703,26888,0,0,4237315,89175102,13954810,9580689,7622580,5064293,30155354,0,0,0
B00260,2023,78891105,54724753,21523845,19946023,26041,90301642,73016335,2719926,194606595,16793287,15590842,17383731,3040232,29783665,0,0,0
B00260,2024,76453643,51294206,24166885,22637813,33728,5988,2447,5297710,82773102,12197190,4913861,12133628,4056882,28322102,0,0,0
B00261,2022,419761975,212547700,191958375,183563136,171418,299093315,134246191,17883532,175280326,28208331,62514329,81703087,10499886,122230994,0,0,0
B00261,2023,428472375,217329294,184091344,175521897,123617,376010521,292979938,36437728,312950652,29814155,36882006,90397590,15827996,114707117,0,0,0
B00261,2024,409593863,216446292,NULL,183573162,291637,145742310,65366856,57297722,632392772,47475851,62059885,59786891,17636547,162495485,1,0,0
B00262,2022,426606302,282754183,136364124,127831998,228365,0,0,8160779,745028091,23530489,45947256,84134869,14412860,163617066,0,0,0
B00262,2023,598857077,397690216,200989739,189012598,284100,25449998,10521800,0,864057413,60483654,81629515,99984141,26188167,272157333,0,0,0
B00262,2024,697500619,439394400,245661408,231711396,542659,0,0,50952564,1476411252,74415339,112172057,57462080,44217311,196290253,0,0,0
B00263,2022,7953287452,4793769747,3013002873,2853937124,4732513,4374006559,3351473899,0,1688834726,639214108,264084879,2381521030,502995535,2708229431,0,0,0
B00263,2023,8605546859,5167829522,3008183501,2836072564,3260156,10091558424,6563806798,431775030,20805315826,458437650,1189845110,1716870029,498890143,3178006503,0,0,0
B00263,2024,8943345831,5361293634,3411041802,3232174886,5448815,8251778019,6580735990,389823900,10612350195,569857426,1431873628,2113786352,584460516,4079220500,0,0,0
B00264,2022,721355421,425719108,NULL,238817387,438328,273624921,199108482,7600858,922099405,102203442,103070060,108781719,24810451,346935040,1,0,0
B00264,2023,857184067,522183277,NULL,252533632,689863,847686987,429810964,58798369,663331902,43146154,55295632,33409601,23523760,234084132,1,0,0
B00264,2024,833461179,505650376,305706405,289037182,8738032,436901575,383911441,0,1852083118,93224045,66555003,160290274,61884825,185869444,0,1,0
B00265,2022,1051334450,550868866,438219739,417193050,11203407,212576314,132817096,93444353,1579345561,203004888,140800654,215924039,12596881,498041235,0,1,0
B00265,2023,1431517830,713602178,694402529,665772173,1270180,370697555,273183433,163541373,621808481,157759928,124011644,343508225,21526359,603895486,0,0,0
B00265,2024,1514894231,748184348,NULL,714083123,1144358,920216721,653252116,185654882,1135106130,289851951,98703678,153187895,82678688,589449666,1,0,0
B00266,2022,197405421,115967701,65805136,61857028,146223,172033851,127225903,21677900,255035574,39318731,6190341,21746642,11358633,91458369,0,0,0
B00266,2023,203393644,121526858,75963209,71895337,123109,87409692,35151243,2042589,398826160,48602674,35731480,54972678,4940440,57403888,0,0,0
B00266,2024,234122274,143676972,89064333,84381888,242104,93936904,63894285,0,506032774,36616463,41960852,58846274,17961025,105558493,0,0,0
