borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow,FLAG_EMPTY_EBITDA,FLAG_INTEREST_EXPENSE,FLAG_CAPEX
B00833,2024,2097244378,1187245153,758722179,716777292,75615371,1265350527,687782842,187307398,4196325649,198656624,132896988,232639975,78927254,809027856,0,0,0
B00834,2022,1954667036,1257707443,643476908,604383568,114628339,1860849655,1046641042,123234329,4723670625,165310318,353646066,516227251,72776824,492291823,0,0,0
B00834,2023,1706204835,1092491068,510907957,476783861,131281325,2131190333,1671054951,0,3918602445,111926547,275521246,255980028,38691540,355737334,0,0,0
B00834,2024,1835369704,1178665727,632545625,595838231,0,0,0,29088078,1029269959,333942784,238030699,579937593,39891938,801569627,0,0,0
B00835,2022,120803181,65043937,52383749,49967686,470801,7794719,5106765,0,101181792,12630265,18964968,10895928,6327994,32999527,0,1,0
B00835,2023,113272589,68207268,41267507,39002056,1267550,20985932,14960814,0,107884797,25451181,12685951,11766121,7385373,33567677,0,0,1
B00835,2024,130565674,70543379,55055582,52444269,5625092,93130669,44912281,24584343,298760308,19540356,17525184,14024714,10057363,66158887,0,1,0
B00836,2022,899023279,574917967,274563340,256582875,29665427,707484666,533221231,29400924,894233794,86630313,54335252,109851511,16890668,196663821,0,0,0
B00836,2023,704103869,439620693,255431827,241349750,24383103,581507624,279372360,45051442,380070919,167292700,83441472,101448394,40769928,193909145,0,0,0
B00836,2024,690356099,443622637,208256322,194449201,15069958,359400325,280121140,76063808,1593870717,124649750,63853567,145857718,24316532,219471170,0,0,0
B00837,2022,115232765,63341019,48621971,46317316,104221,71328963,58961188,5501944,171155242,28124139,17849028,28734819,2227498,40633558,0,0,0
B00837,2023,135024817,73551509,53988596,51288100,91012,110530860,70319693,13607033,278736900,11787169,18931367,24375293,6736304,65316771,0,0,0
B00837,2024,108248216,60627080,44251256,42086292,35114,35424155,25210567,1824495,88692800,20878465,10829291,21991211,3875286,31444802,0,0,1
B00838,2022,309240244,110207946,NULL,192601796,206643,203157345,116216449,1540448,74404636,21467052,15256257,52810439,6444023,162524275,1,0,0
B00838,2023,318211921,112075600,186201683,179837445,235443,8348490,5159501,51748881,466056190,35052555,29572065,27311743,9880191,226173032,0,0,0
B00838,2024,341238008,118124730,NULL,199987479,174819,147796080,60621245,0,846640161,58020763,34572729,48827326,6620597,158677609,1,0,0
B00839,2022,92707691,44915087,47215526,45361373,8296070,96803615,67450418,0,156560312,20930110,4046859,4597060,4591285,47221408,0,0,0
B00839,2023,104755121,52063453,47093868,44998766,11570736,135014426,78742392,12325515,128760150,9257300,6831258,10712433,5189974,34081481,0,0,0
B00839,2024,113263927,55221460,NULL,50190899,8411937,98155626,55896373,5628071,35603228,19453317,11523747,14678215,4279130,68934324,1,0,0
B00840,2022,431209995,273879811,146162446,137538247,4862746,73589490,31578813,0,922675171,96336418,76163981,105118957,20353112,143569700,0,0,1
B00840,2023,445845054,299864598,110799074,101882173,12752247,192983819,114869526,0,598607551,31973575,16082728,60897801,12402393,88644375,0,0,0
B00840,2024,511280745,308001202,164873399,154647785,32574364,492958235,313435024,0,299249056,74787555,44380741,138727640,32727623,191417678,0,0,0
B00841,2022,153688376,68371220,76183931,73110164,13858919,191951780,165851432,22996254,91439105,31403006,11325531,8795164,10526839,95695495,0,0,0
B00841,2023,164616394,71687443,83226865,79934538,12801625,177307821,81570184,0,315203294,10329502,17165755,32085262,5086303,101755960,0,0,0
B00841,2024,173701582,81301947,88001298,84527267,1822507,25242475,12542148,19149342,400192275,37831480,17477927,16847164,7943747,92074992,0,0,0
B00842,2022,467466618,220563259,241274826,231925494,6698255,159358685,105615084,0,223303453,103014437,65702349,52475176,17005103,259434254,0,0,0
B00842,2023,524861620,238991990,NULL,256113794,7667219,182411385,94861280,14814021,903740997,66112371,29535785,64216088,38134970,303905012,1,0,0
B00842,2024,664640809,312540654,344258106,330965290,6367903,151499264,78229495,74635909,911224738,52883696,52720970,113099201,6991164,237165593,0,0,0
B00843,2022,2089032439,1339436604,605151550,563370902,83327775,1621162941,976987497,149845166,1912344559,389262741,307368271,659958045,122862299,479359906,0,0,0
B00843,2023,2093777360,1354621601,720126358,678250811,44713089,869904461,750331990,226864908,1895881352,452880103,221654888,87455981,92307818,562717214,0,0,0
B00843,2024,2094246502,1406054331,525682642,483797712,107447785,2090423836,1814440496,114208889,3747029975,466403528,138874014,120461616,69754822,452388307,0,0,0
B00844,2022,933270432,549289656,353639285,334973877,27281665,485853206,246426860,0,1007602974,96378326,138521174,28468699,31460152,486391410,0,0,0
B00844,2023,1083767652,664293649,374329297,352653944,59693852,1063074764,460281936,168618354,1141012946,151361702,170308945,44047123,36230863,370859422,0,0,0
B00844,2024,982432421,580832604,401310833,381662185,49124606,874849376,565643726,39201282,1272780993,99125092,35768081,107317621,11695438,506221270,0,0,0
B00845,2022,501300413,225883963,257347218,247321210,455070,256996908,172148246,0,710670217,63117210,41316449,20746633,28005784,256882386,0,0,0
B00845,2023,556970661,258190969,261684963,250545550,299590,154734452,118855145,53743411,1342811681,36751219,25192287,68749601,34359710,226119116,0,0,0
B00845,2024,447409318,199214879,NULL,234746489,203249,478146669,424836397,37900063,872938130,66418688,24534161,93109522,21204840,280501072,1,0,0
B00846,2022,72030724,44794594,24646892,23206278,45636,87954439,37044481,0,169562948,17574510,6565707,12285936,1529989,18656646,0,0,0
B00846,2023,88460277,55188572,26411026,24641821,32129,401099,261963,817041,110947138,11450514,5024905,6832234,3671698,18521416,0,0,0
B00846,2024,91955199,54501898,36736447,34897344,51603,66547288,51370214,0,194019565,10811034,15516647,8626623,1438211,49227123,0,0,0
B00847,2022,44299742,24513627,NULL,18125326,742879,17316531,14489479,4439475,75064881,8753769,3140331,3928479,1708760,20155234,1,0,0
B00847,2023,45491841,26596774,15332029,14422193,1971625,45958621,33689381,1329381,89219548,10344493,4662222,13140291,1011278,11951366,0,0,0
B00847,2024,38089415,21382953,15426121,14664333,0,0,0,0,35666268,2901980,6180254,8718773,2553636,13759592,0,1,0
B00848,2022,696797312,402098434,NULL,250322018,73502765,827695023,706948870,107239354,638850103,62806512,46825067,64100630,38593449,330308287,1,0,0
B00848,2023,625003495,369918789,246779608,234279539,0,0,0,0,1444660075,85977056,60941343,179530226,44241323,307244396,0,0,0
B00848,2024,668920588,406175134,242541024,229162613,1416286,15948422,14280870,24555532,398492582,156786641,20362426,100350898,8089068,322570275,0,0,0
B00849,2022,521801728,351973573,155297623,144861589,0,0,0,0,1034343752,99973012,56505871,158717467,5832373,121559362,0,1,0
B00849,2023,542675050,373246150,128082406,117228905,39038367,538460238,260199677,10288547,693056914,116580258,60356890,169456698,10004849,104696913,0,0,0
B00849,2024,504239450,327934433,137105663,127020874,21488825,296397587,180893597,7968713,335387594,84394937,48050456,45610781,34217384,154731472,0,0,0
B00850,2022,361214105,219363583,125181605,117957323,19741467,322903254,143539227,50248670,845416412,28478209,35687528,78196252,16122369,163484175,0,0,0
B00850,2023,365908708,220403503,145084526,137766352,14683398,240170447,182598889,49744,735171254,66061337,38793811,56174824,6454569,148694690,0,0,0
B00850,2024,432270146,262768375,NULL,132714567,0,0,0,40452261,559765515,65920152,65555803,49080166,16529830,123638556,1,0,0
B00851,2022,1270854934,656471414,612737379,587320281,88466668,1587865546,1053467675,172826375,1576409034,83351973,121655320,243363797,31864018,748929372,0,0,0
B00851,2023,1085896763,605873693,402129096,380411161,20439644,366865928,285987784,107706646,1580390264,173058402,159435559,268782052,51670906,262281648,0,0,0
B00851,2024,973016385,537130070,396803344,377343017,10815871,194131301,166904745,54769795,2271644391,168402185,79073609,173694140,52487626,435575239,0,0,0
B00852,2022,287597898,142498267,125134397,119382440,17113452,319877605,155440532,0,415396996,25040546,19788958,67113060,20908067,170493506,0,0,0
B00852,2023,297505309,160385205,120476058,114525952,12119468,226532112,167156499,28960533,669538038,32021168,29362849,39075834,17638797,110367169,0,0,0
B00852,2024,356384890,178064665,159819239,152691542,6989155,130638407,92925463,85831810,489645570,84635573,14740300,9979154,16580822,193653715,0,0,0
B00853,2022,497991095,177256811,302567669,292607848,206450,0,0,38671831,1006133032,71794772,37718745,31083682,26412915,312257024,0,0,0
B00853,2023,323501359,108013928,204866575,198396548,137058,112723106,61511410,1982681,312369049,79499831,12732913,52386188,12810654,253048759,0,0,1
B00853,2024,343787123,115446235,218654033,211778291,187920,361246191,186217037,0,331695033,23477453,30397349,27704193,6934413,166018586,0,0,0
B00854,2022,144915705,74450755,64175990,61277676,87166,75644462,55369079,0,90242862,11708960,6614255,33271505,8664304,55775033,0,0,0
B00854,2023,153739581,71089795,76215233,73140442,54177,52586264,41543408,0,35832693,31168344,12038549,5892519,2877261,84042712,0,0,0
B00854,2024,184707454,87989476,85412682,81718533,121213,8008218,5832385,16710875,244723612,17039204,5931340,7196913,9421967,103058616,0,0,0
B00855,2022,816260026,289399424,519456797,503131597,67304923,965162867,494081868,88126036,654174707,188972286,48913825,86596731,14491541,475645387,0,0,0
B00855,2023,873891488,321519796,540080316,522602487,0,0,0,74281751,314867470,67569327,31535018,113094339,15455957,557717067,0,0,0
B00855,2024,1059864606,383710885,639831430,618634138,0,0,0,0,830669792,235218784,49709527,96793293,34336888,444770399,0,0,0
B00856,2022,1523305511,984762753,516985528,486519418,13858799,214781107,112885521,87574667,1829613883,247459269,259488473,177932810,108192246,499798395,0,0,0
B00856,2023,1206556911,753942181,395193064,371061926,61928693,959759435,795335450,67078145,1928377244,88706564,49174311,103319088,47635379,473343171,0,0,0
B00856,2024,1242835226,767574792,421295247,396438543,4136525,64107097,56195733,0,436752564,287719149,100406300,123538083,89271359,349534991,0,0,0
B00857,2022,3710696343,1315605780,2281821312,2207607386,146473028,2542934514,1769277971,153815011,7185487894,617485325,269254662,157497257,76501141,2094085839,0,0,0
B00857,2023,4402071015,1497109450,2607349302,2519307882,323155313,5610335297,3371837325,532960159,9072379910,934762348,100892886,326853597,173419780,3330993131,0,1,0
B00857,2024,5124657428,1586900288,3255470241,3152977093,52704093,915001610,624624290,302963551,7525860077,1029467274,330929485,761336860,79981020,3962953143,0,0,0
B00858,2022,156459838,56450424,94533398,91404202,11121221,160171419,138600520,0,141127354,38491705,5987792,6242782,2408468,72880209,0,0,0
B00858,2023,184748408,63015308,NULL,113851757,3652207,52600267,34683108,1302226,329305655,17875496,8511228,4495731,9916596,115115271,1,0,0
B00858,2024,174110229,63320209,102148908,98666704,1732401,24950595,18830309,21327931,174263932,16435980,14560954,23910444,12292823,102226071,0,0,0
B00859,2022,661989853,393082523,219912899,206673102,27206054,364369530,182709836,8893932,161257393,72687343,41893217,93904221,41792129,221632714,0,0,0
B00859,2023,625448038,388388434,194179023,181670063,0,0,0,67115598,1372647264,153989088,70722549,180642912,27376809,123405249,0,0,0
B00859,2024,659683232,390802698,216350579,203156915,21773939,291617441,169364407,41401289,1622445000,136644195,75424502,30403126,7271901,148026760,0,0,0
B00860,2022,9761027848,4372510559,4759173251,4563952695,803136547,8314042927,4535528311,801605819,16846633937,1254701672,1281706044,1015438679,368120123,4765141685,0,0,0
B00860,2023,9976424568,4437915078,5455655651,5256127160,1018761609,10546186428,9330322275,0,19217842692,585929365,398919607,1234305688,625997758,5896341621,0,0,0
B00860,2024,9703343115,4576349096,4622711598,4428644736,689363764,7136270846,6108478026,0,20984842753,1079570502,637505896,1971802951,290393635,6056188460,0,0,0
B00861,2022,208318918,138612709,59435913,55269535,6831935,113531834,94380612,0,136843659,29126698,28165070,12996821,5175455,57853984,0,0,0
B00861,2023,177413466,111611923,59964218,56415949,10566192,175587020,86158351,24874429,99310833,12872782,24863756,31548231,6391953,70756772,0,0,0
B00861,2024,196695881,120844666,68039950,64106033,2936560,48799212,21737543,3138039,60437327,44689662,11133202,39621121,5900876,58108536,0,0,1
B00862,2022,225650985,145159581,66921173,62408154,15317605,261422942,127926133,21975612,400084380,19520617,43446009,69906041,3874094,75225827,0,0,0
B00862,2023,223103403,141338341,65215627,60753559,7071899,120694886,86806586,4987432,47274272,39900086,39425126,35320958,15885061,68697665,0,0,0
B00862,2024,226923390,144597693,80515718,75977251,11041568,188444548,118464464,20923411,55543526,27091781,22953105,17986752,4825148,59065094,0,0,0
B00863,2022,1125161458,637248759,447937660,425434431,27553183,631083344,265290864,0,277634528,57941833,149224689,38694516,32817685,499915610,0,0,0
B00863,2023,1083974293,598833656,434737256,413057771,3407350,78042594,46522976,0,310929436,129036912,132190129,236502329,55799846,397593633,0,0,0
B00863,2024,1094586007,632250602,459477612,437585892,21999862,503889022,403862953,69163382,378721989,245287411,93611157,187218907,33164614,432520606,0,0,0
B00864,2022,2236551027,1538985012,645695125,600964105,128328047,1701963494,1530973655,43092506,1244957051,455310109,133535072,735042809,86708826,893599158,0,0,0
B00864,2023,1810614973,1168697143,580988339,544776040,154362470,2047247607,1743113533,11958205,583383800,367618620,309237740,484206507,111346712,799166272,0,0,0
B00864,2024,2314715967,1540227831,733215940,686921621,173209907,2297213618,1154968696,0,831728590,383898604,378475939,134371016,52520255,494461697,0,0,0
B00865,2022,184099049,109634348,67768946,64086966,8475283,141367462,58822036,0,297373868,24363968,10380505,37714855,6089476,85523836,0,0,0
B00865,2023,172548232,107555742,59732117,56281153,6416899,107033683,81738157,0,246487529,32070292,15270067,40497278,11348476,46521127,0,0,0
B00865,2024,196228092,114910022,78248117,74323556,10584962,176556835,121104105,1349695,210795383,10441762,15106966,49000608,12175130,51166699,0,0,0
B00866,2022,214540943,139980663,66500847,62210029,2717811,43768317,30340162,21237271,386554971,23088309,20937887,66654961,8272060,56678962,0,0,0
B00866,2023,213125537,135393745,75610075,71347565,9705248,156295775,109820170,21522402,525367178,29179513,7867481,58843534,10613652,97486017,0,0,1
B00866,2024,239060182,151144465,69410238,64629035,11274601,181569038,122716623,11238041,88842992,53699212,19787354,47370036,14301545,84820044,0,0,0
B00867,2022,1573000296,1024557644,433421180,401961175,621199,904838262,526962567,48838100,3853386718,203813211,283569937,251923260,74461345,381658945,0,0,0
B00867,2023,1870477431,1244129161,564557460,527147912,1370301,1866715994,1054645589,0,536849902,446315356,123083325,151340757,91026434,360149506,0,0,0
B00867,2024,1630302580,1071470568,451829648,419223597,0,219664188,196565311,0,1264628829,226368309,217473166,209085219,60150312,531626014,0,1,0
B00868,2022,850543799,529206381,273446021,256435146,48298302,746522731,572481553,27771145,342314337,170723952,70206850,31991659,37305895,357316553,0,0,0
B00868,2023,901886755,585719732,262692132,244654397,10198562,157634087,64363480,37183789,1276433761,87860744,53660768,140164533,19793972,290200547,0,0,0
B00868,2024,880112057,561026846,318549741,300947500,44706305,691003035,309831291,48167240,724606326,109854133,44264214,103599606,51453784,312749278,0,0,0
B00869,2022,70294967,36724213,31463908,30058009,4057556,69620732,42479988,2060070,165248209,13967674,8331284,6630950,1890935,21528391,0,0,1
B00869,2023,86736075,43725142,41457062,39722341,5017773,86096419,45558908,6605654,47982304,19470298,12678949,12766885,1100294,55241181,0,0,0
B00869,2024,95245412,48071790,45012660,43107752,4731913,81191554,55703325,0,48698746,19900216,3442617,12821917,3796428,56038867,0,0,0
B00870,2022,2093016964,789139250,1156595097,1114734758,970149,640784829,483764767,24361099,1007494370,178318347,225091396,129417315,68296612,1279836609,0,0,0
B00870,2023,2627779025,867306645,1704868771,1652313191,1799381,658443713,314928147,156387711,5458538023,222143538,125226045,373873688,173196551,2340108295,0,0,0
B00870,2024,3231044430,1138030559,1876279501,1811658613,966355,2514735291,1318009448,196829646,3211263521,267790104,177087112,542129041,161492194,1750383079,0,0,0
B00871,2022,841120220,494729637,292886036,276063632,37662845,657958935,383446176,0,2091820732,116250321,78475106,211625621,23190802,191192971,0,0,0
B00871,2023,894009185,553926092,310422262,292542079,5178707,90470496,55442599,26026796,992694373,184249303,37645998,190352048,37034002,269410143,0,0,0
B00871,2024,1132569301,692559123,418124006,395472620,66668247,1164674877,823012839,132349865,330717038,189151863,174013730,157860749,57861320,560783974,0,0,0
B00872,2022,210007929,126007126,68877086,64676928,9313410,106888277,46487841,25534205,169295108,47869480,23863359,58131126,14366781,64154410,0,0,0
B00872,2023,252565642,156851697,87337723,82286411,23692228,271911288,148054261,27126951,291149491,28846458,40214290,56329795,8599481,89410493,0,0,0
B00872,2024,276934805,162569070,114021669,108482973,21158342,242830359,175010174,6095715,654118346,18883307,10242005,57596729,7937968,130365227,0,0,0
B00873,2022,139434114,73969413,63753840,60965158,1665951,28596008,15661678,16070486,228294350,10730689,22067714,13259519,5129782,49690509,0,0,0
B00873,2023,134715546,74479640,56200844,53506534,6114694,104958545,90651397,7494412,242339104,23241850,13266547,30152316,5783955,48700254,0,0,0
B00873,2024,111636096,61894363,42447814,40215093,0,0,0,10346072,217961328,11540138,9046329,7020378,1738925,52885314,0,0,0
B00874,2022,86698216,38728305,42282269,40548305,3166620,56971963,43387563,3649879,149470140,9488507,5958920,16594664,4750438,37061325,0,0,0
B00874,2023,93201594,44336058,44392264,42528233,3711589,66776723,46192990,3863521,117925845,12755696,9885235,6395816,4889936,28201403,0,0,0
B00874,2024,110606657,50510936,57130666,54918533,2061255,37084894,28699052,3436469,141741672,25991833,6989256,21652980,1302128,69598579,0,0,0
B00875,2022,484371016,218998473,228205375,218517955,357760,0,0,28481694,717507202,38604052,20373190,46106700,11175549,228520871,0,0,0
B00875,2023,571998157,265434349,261132093,249692130,545197,950666217,605959936,54192784,978784447,57863906,59760488,115756556,29532069,181233949,0,0,0
B00875,2024,504623918,222690006,272171210,262078732,275180,103699076,70236880,4708755,592505346,98167930,31345974,26639134,13383506,282139902,0,0,0
B00876,2022,203401616,69751181,117809674,113741642,12475093,199128442,149145969,21478912,423576007,45719790,4727529,18963657,4154915,104055171,0,0,0
B00876,2023,234736210,86248042,144870218,140175494,5741177,91641135,72718008,16264941,557270194,16147074,7861655,34023649,7883568,197669224,0,0,0
B00876,2024,213525901,74028294,128489332,124218814,1686051,26912880,19512117,1229892,333456270,25961026,20686776,29079183,6022437,174063570,0,0,0
B00877,2022,539350935,245590228,258010373,247223355,19815238,292718521,120538884,32194253,764405863,46121635,15319242,14733671,10771030,232386141,0,0,0
B00877,2023,575390374,291597480,246906612,235398805,40373481,596413004,374487449,40606419,342719068,136912055,70924894,19061795,22152529,277084880,0,0,1
B00877,2024,633189636,314921877,288996485,276332693,44320816,654724603,581767951,50999901,303772754,111745609,86035844,117343996,34361918,222971648,0,0,0
B00878,2022,467186875,280497442,NULL,172529168,21151499,360212536,220126915,63132617,533036153,113462340,39885789,75931887,12798283,145975857,1,1,0
B00878,2023,516236504,307776485,182182610,171857880,0,0,0,64366608,1173283348,47364375,81595184,91245942,38569509,242835802,0,0,0
B00878,2024,551757621,346942890,161673657,150638505,15587382,265454955,111998813,59287326,566962982,67910787,87320807,65686893,40045938,167964901,0,0,0
B00879,2022,1312613300,826663206,467708205,441455939,9267882,191909511,124627185,23495932,2725456768,245430327,46653204,43993154,23582734,406634420,0,0,0
B00879,2023,1561245113,1019506287,428808175,397583273,42764169,885515204,736585004,86992192,3130691426,185060977,292156572,466114403,108463360,261738194,0,0,0
B00879,2024,1755735424,1125396151,557683137,522568429,17376912,359822721,258978798,146107912,746722644,353470326,260655250,58604382,114901860,407683025,0,0,0
B00880,2022,361008088,210855074,137520573,130300412,7164801,103597830,90317417,0,280879163,36858062,45301961,79538460,3883562,97257943,0,0,0
B00880,2023,429154547,246475111,179260690,170677600,6947996,100462991,44213893,0,863710787,70715094,52937158,86764474,22003870,109864150,0,0,0
B00880,2024,532138589,309739310,188292517,177649746,3763942,54423879,23763644,71709546,1151907787,102352957,77808456,126453246,18644796,185613191,0,0,0
B00881,2022,774032901,412044485,330763492,315282834,54020706,891091878,655489278,0,1525901220,62764391,84847002,183674745,12842200,452682034,0,0,0
B00881,2023,830400411,421254745,367197752,350589744,17051628,281273020,148976938,16334395,1275440047,170652108,69573388,180438458,40977943,395141615,0,0,0
B00881,2024,905384604,464839944,383738563,365630871,41641071,686885142,569386481,0,383491642,45999043,103080796,148184429,26232826,524222155,0,0,0
B00882,2022,2493659076,1654689726,670790852,620917671,1396486,2435526119,1116282069,0,3583161240,412844991,160651163,323822008,56129282,855943125,0,0,0
B00882,2023,2365797129,1629457884,617610602,570294660,483450,2091440543,1284917621,0,1202822053,565169484,177958988,444599214,149770516,645320768,0,0,0
B00882,2024,2585719119,1627654226,904234332,852519950,1769527,3204288123,1617823025,0,3392928813,434012824,402572926,239841270,202892162,1242364694,0,0,0
B00883,2022,296456018,186158354,97184690,91255570,13140448,211812099,174357240,3230024,489650006,33201054,9424036,63625917,17029257,113414476,0,0,0
B00883,2023,306072734,180507002,NULL,96214574,7840761,126385951,96223263,21887383,166959450,15741852,13891496,37870427,19242228,92762847,1,0,0
B00883,2024,316844604,194182700,117497018,111160126,7328575,118129980,77731506,26004274,582737780,33850074,50391693,77807140,5827202,90979161,0,0,0
B00884,2022,577428989,292677200,280443457,268894878,24962206,366552220,172509023,3893950,879794001,71346632,58951241,66583902,40304927,338097635,0,0,0
B00884,2023,564432502,286810603,257870326,246581676,5362878,78750043,65867843,18983907,1081337474,80754597,57610448,90715179,21936582,300305942,0,0,0
B00884,2024,554332133,277753170,248689665,237603023,36163625,531037080,262248256,22459884,317883897,128419258,79046856,109727871,14158627,183430590,0,0,0
B00885,2022,742741401,330348629,377139995,362285167,63881235,754476152,402840699,0,938429720,114403290,71783478,67712410,52053982,347671490,0,0,0
B00885,2023,772241527,350770921,NULL,404307178,38526432,455020548,345106851,39604125,1001806336,184512616,49915373,131591247,43946720,479196094,1,0,0
B00885,2024,802811830,383847664,373520140,357463904,70137126,828362030,636431094,8166216,1524180271,158141542,40164273,38628607,25491521,396044677,0,0,0
B00886,2022,84061941,37366909,40504075,38822837,6755262,121058553,106594080,1954709,68814534,8642353,7176853,16285247,2486004,28379592,0,0,0
B00886,2023,82899043,35427464,46949165,45291185,2099833,37630330,32793806,9806077,29661774,13325247,9137661,8445215,1661327,38839732,0,0,0
B00886,2024,81130818,37850187,40798645,39176029,2173315,38947171,26214510,4927952,179007589,13420826,2506984,15912375,5960995,37181892,0,0,0
B00887,2022,555888627,328372956,194503018,183385246,21027101,363127961,311723322,59150265,944418377,120535233,30007190,120819791,15569133,142983400,0,0,0
B00887,2023,699449332,436914094,255230300,241241314,23973889,414017567,216272224,3091047,1150279698,96242447,127620981,24960823,17565438,270218932,0,0,0
B00887,2024,629887516,378153715,228871088,216273338,28082286,484967631,408262469,0,1349310109,97124168,108671192,139463105,29408188,147924373,0,0,0
B00888,2022,24726405,8740459,14736764,14242236,790314,12685621,7838209,2080138,47701797,5365912,677557,2367420,1830132,16677159,0,0,0
B00888,2023,30711118,10861170,18970083,18355861,1276750,20493580,17549025,790036,29641026,2781751,900261,4882907,1833306,11876466,0,0,0
B00888,2024,31306753,11023944,19682415,19056280,1352040,21702090,10818589,710192,73645015,7414510,2189913,4285052,2193687,17936918,0,0,0
B00889,2022,1047943615,625260413,347406541,326447669,444546,493031687,276812389,38597091,778979977,212028660,110170412,261138390,57111721,390825830,0,0,0
B00889,2023,1094736052,589811973,478919937,457025216,1037436,0,0,0,1088635565,105305399,35220994,270093268,28792857,629852666,0,0,0
B00889,2024,936107705,516297613,379713437,360991283,665318,1052137890,434208335,11451539,2187116284,123176105,65647517,55306175,71951037,474195241,0,0,0
B00890,2022,4882629093,3237869756,1548960428,1451307847,3635809,666714572,580156844,299784264,4518282896,809422099,177581185,787175374,259670866,1401449596,0,0,0
B00890,2023,4217927610,2733188149,1221531008,1137172456,3634262,1050831562,929834565,703724243,10313813447,864499627,143581641,1287313274,298037327,997856835,0,0,0
B00890,2024,4179100797,2629091816,1287211008,1203628993,3150011,3735969562,2071996837,602204498,6187482855,649655827,466515437,743546461,41909589,1048956914,0,0,0
B00891,2022,128211620,65345964,54963803,52399571,5908180,68302662,50909453,16595210,48315028,11523566,4034120,31656728,6436464,40683768,0,0,0
B00891,2023,130549877,68939502,54725094,52114097,6177711,71418629,53857005,1719458,53742942,23875830,6144069,17508155,6512657,49825692,0,0,0
B00891,2024,139019209,69925468,66035709,63255325,9040773,104517607,71273706,10834149,218403455,25067057,12669821,30064750,6003809,68521434,0,0,0
B00892,2022,465412012,256547714,174052377,164744137,382954,250092653,105560723,59310841,790327331,91076775,19340409,107020964,7103194,165922615,0,0,0
B00892,2023,448588238,246617167,179454166,170482402,261715,138287721,76836646,13215448,198595518,36593901,53853361,117766944,31792261,126263136,0,0,0
B00892,2024,529623948,284870140,217705422,207112944,620576,321489820,282585674,56459082,739768893,87623537,29921043,126549046,35882119,189390322,0,0,0
B00893,2022,73849674,38212689,32214173,30737180,5951631,78428387,69021892,2421503,85487744,16653573,4814639,1959889,1175273,38324591,0,0,0
B00893,2023,76464348,39507453,36324264,34794978,5150335,67869206,51971049,0,175374950,4535384,5492368,13824748,5534107,23951468,0,0,0
B00893,2024,77901152,38748139,36291686,34733663,878848,11581129,8747813,9275495,47878197,15975961,9196379,18446206,1723615,42737046,0,0,0
B00894,2022,111135406,63531951,42305457,40082749,50650,102575987,76906526,505153,50180363,18007968,8433908,30937873,4417965,26756464,0,0,0
B00894,2023,98036607,56868241,40328571,38367839,2580609,50588209,43146585,8501728,97068967,9450017,7714411,5992587,1663112,42733210,0,1,0
B00894,2024,112765156,66019033,44197963,41942660,59697,108495940,45288742,2123167,190414270,6987754,10340988,17384380,4296995,49055689,0,0,0
B00895,2022,72575615,35776501,31604994,30153482,3573634,67941650,32840811,7673194,140237673,13423187,10683256,11750176,2832094,43081779,0,0,0
B00895,2023,61949777,32128640,29361335,28122340,751068,14279248,7237663,0,125241284,15485728,5275558,11510337,2101731,37876156,0,0,0
B00895,2024,72194645,36088933,33251164,31807272,1634784,31080384,20715009,1773886,65548255,10237273,4562181,9194775,2166879,41325911,0,0,0
B00896,2022,107790703,45950382,58723899,56568085,3598396,95957216,77399014,0,37271193,7760361,6533524,11426432,4060056,65236924,0,0,0
B00896,2023,110879816,48585592,54858039,52640443,2800021,74667225,57026074,1686019,194955703,26179051,11160619,11515057,4545341,36406280,0,0,0
B00896,2024,121734724,57092017,60836790,58402096,2626742,70046464,43266561,8221069,39680280,24958569,13083459,13206327,7261391,66824367,0,0,0
B00897,2022,171965916,107010823,58199763,54760445,4181860,85548015,71013438,3653961,96146805,21652704,11376207,12101151,3361726,51120589,0,0,0
B00897,2023,216774141,134047222,82346142,78010660,11216379,229452643,189105882,14612589,309129519,27792667,22170762,27540816,8646609,108677793,0,0,0
B00897,2024,245975468,147273915,97253722,92334213,16144912,330275286,254282451,0,261831307,22211099,11586149,22953897,13571298,85403163,0,0,0
B00898,2022,77135389,50342183,20874038,19331331,1933728,33747429,16114795,5275062,22380045,11025853,4101399,10408633,2262685,28828797,0,0,0
B00898,2023,70281005,48081907,21770031,20364411,0,0,0,12953030,59579407,7356168,8319774,10102647,1085050,19221774,0,0,0
B00898,2024,60462520,40066929,17070943,15861693,1840985,32128887,24579709,3610718,74787863,13525543,4747821,3592100,3992629,22101521,0,0,0
B00899,2022,226052036,112284054,106981820,102460780,12466828,258354471,125187526,4358200,244728953,43184189,11428000,21772795,11182323,123346757,0,0,0
B00899,2023,197908856,94514178,98429779,94471602,14638130,303351129,153397579,0,157275349,27559777,9534832,34932564,14569052,59261733,0,0,0
B00899,2024,188150343,98788004,75690546,71927540,4529048,93857070,80114134,17618687,394884490,29171379,11285122,33960094,5313194,66537836,0,0,0
B00900,2022,294869076,165049421,110746365,104848984,0,0,0,52793055,343668305,57954892,25365602,45890848,12799309,115639603,0,0,0
B00900,2023,306782536,159286240,143083378,136947728,5530639,109401792,49828383,25876256,74806915,66316514,33775415,14910668,24497943,156300482,0,0,0
