borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score
B00786,NULL,NULL,2.26820000,1.66840000,0.45336667,0.48683333,0.45056667,12.37500000,12.02100000,33.35700000,33.71100000,0.46520000,0.52040000,0.26500000,0.06076667,17270752.289445452,NULL,723
B00787,NULL,NULL,0.56670000,0.48446667,0.53520000,0.56810000,0.49676667,15.82800000,15.71100000,23.08500000,23.20200000,0.10423333,0.46140000,0.33160000,0.04010000,24178591.37106703,NULL,544
B00788,NULL,0.0132,1.66860000,1.24340000,0.52056667,0.54460000,0.49296667,15.13800000,14.87100000,26.93100000,27.19800000,0.91373333,1.25573333,0.43623333,0.26276667,17955382.558638148,Active,739
B00789,NULL,0.3913,1.61770000,1.05973333,0.29996667,0.31176667,0.29770000,15.29100000,9.20700000,31.62300000,37.70700000,1.65146667,0.60173333,0.50136667,0.03696667,230180496.88255343,Default,765
B00790,NULL,0.2397,1.49310000,0.76166667,0.54590000,0.56936667,0.52440000,16.00500000,14.43000000,17.96700000,19.54200000,0.38383333,0.94530000,0.45253333,0.03596667,27239755.18388266,Active,772
B00791,NULL,0.9232,1.37943333,0.96106667,0.17246667,0.18030000,0.24405000,16.32300000,15.03300000,28.28400000,29.57400000,0.36506667,0.70670000,0.43460000,0.00300000,46201014.507430315,Paid,668
B00792,NULL,2.4611,2.02700000,1.30063333,0.64513333,0.68513333,0.61436667,17.08800000,20.18400000,18.93300000,15.83700000,1.12600000,0.55223333,0.32246667,0.13500000,20860140.512500204,Default,811
B00793,NULL,NULL,1.39536667,0.75813333,0.85936667,0.89436667,0.81146667,9.57600000,16.91700000,16.55100000,9.21000000,1.42673333,0.64713333,0.48946667,0.15320000,203968233.8081895,NULL,719
B00794,NULL,NULL,0.77260000,0.49323333,0.13086667,0.13710000,0.12526667,14.76900000,19.15200000,24.26400000,19.88100000,0.22596667,2.95516667,0.42423333,0.26156667,244600071.12146816,Active,706
B00795,NULL,0.6609,3.36463333,2.47943333,0.62936667,0.50246667,0.56256667,16.62900000,12.16800000,32.76900000,37.23000000,2.17416667,0.33320000,0.33346667,0.02806667,1145675774.6337337,Active,629
B00796,NULL,NULL,1.87293333,0.93720000,0.37160000,0.39190000,0.51570000,10.22100000,22.65600000,32.99100000,20.55600000,1.29286667,0.37430000,0.34673333,0.01240000,1523940.6835911742,Paid,670
B00797,NULL,0.9679,0.66996667,0.50896667,0.21006667,0.21753333,0.19446667,11.95200000,20.22300000,26.36100000,18.09000000,0.18700000,1.48503333,0.56183333,0.28196667,24482630.156371217,Default,634
B00798,-4.9215,1.1395,2.03890000,1.55016667,0.44516667,0.47696667,0.62490000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,Paid,644
B00798,-4.9637,1.1395,2.03890000,1.55016667,0.44516667,0.47696667,0.62490000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,Paid,644
B00798,-4.9225,1.1395,2.03890000,1.55016667,0.44516667,0.47696667,0.62490000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,Paid,644
B00798,-4.9632,1.1395,2.03890000,1.55016667,0.44516667,0.47696667,0.62490000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,Paid,644
B00798,-4.906,1.1395,2.03890000,1.55016667,0.44516667,0.47696667,0.62490000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,Paid,644
B00798,-4.9332,1.1395,2.03890000,1.55016667,0.44516667,0.47696667,0.62490000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,Paid,644
B00799,NULL,NULL,0.76613333,0.33366667,0.79476667,0.82610000,0.73530000,16.05000000,14.50500000,20.06100000,21.60600000,0.56516667,1.49063333,0.51603333,0.06790000,26434518.41593641,NULL,697
B00800,NULL,NULL,1.38773333,0.84876667,0.73100000,0.76770000,0.73006667,17.11800000,11.78100000,25.37400000,30.71100000,0.38590000,6.71460000,0.39796667,0.87966667,3734541.3515258245,NULL,638
B00801,NULL,1.7576,2.37986667,1.73283333,0.33323333,0.35563333,0.46620000,19.01400000,15.88200000,21.90300000,25.03500000,0.85853333,0.31730000,0.27580000,0.05575000,75826386.56905067,Active,624
B00802,NULL,1.0201,1.69440000,0.93296667,0.38950000,0.41496667,0.32903333,14.25000000,15.84600000,28.76400000,27.16800000,0.50926667,0.62870000,0.32773333,0.14256667,55273665.98497292,Active,682
B00803,NULL,1.4593,2.14340000,1.23603333,0.71396667,0.74403333,0.67333333,16.41900000,17.62800000,30.96000000,29.75100000,0.97126667,0.43876667,0.47890000,0.03656667,23060986.579435993,Paid,655
B00804,NULL,0.9448,1.11883333,0.72956667,0.15486667,0.16270000,0.15220000,13.50300000,13.47000000,23.75400000,23.78700000,0.61406667,0.73960000,0.39763333,0.03546667,828618118.0877264,Active,578
B00805,NULL,NULL,1.76803333,1.27510000,0.49810000,0.52683333,0.46093333,18.59400000,7.33500000,26.19600000,37.45500000,0.28190000,0.51550000,0.34396667,0.08443333,53747559.32728855,NULL,730
B00806,NULL,1.5234,2.07323333,1.72540000,0.46730000,0.48800000,0.44056667,17.76000000,17.54400000,28.73400000,28.95000000,1.70203333,0.70350000,0.44443333,0.06100000,53643592.557464845,Active,597
B00807,NULL,NULL,2.61103333,1.37073333,0.81513333,0.87113333,0.73613333,16.51800000,14.19900000,19.46700000,21.78600000,1.49130000,0.53790000,0.28736667,0.01693333,36962180.851252906,NULL,682
B00808,NULL,NULL,2.10176667,1.31700000,0.54466667,0.42106667,0.48103333,12.22800000,17.55600000,18.64500000,13.31700000,0.94283333,0.51083333,0.35383333,0.11820000,35024432.79768054,NULL,688
B00809,NULL,0.6391,1.24746667,1.05683333,0.26763333,0.27896667,0.24136667,10.78800000,17.68800000,25.12800000,18.22800000,0.33410000,1.74493333,0.47516667,0.03763333,116666980.90551962,Paid,701
B00810,NULL,NULL,1.43210000,1.17356667,0.42043333,0.43756667,0.40540000,10.97100000,17.32800000,19.99200000,13.63500000,0.78093333,0.99150000,0.49753333,0.28336667,6458323.540897772,Active,786
B00811,NULL,NULL,1.47200000,0.87300000,1.16223333,1.20283333,1.12776667,13.38000000,13.68600000,25.61400000,25.30800000,0.53640000,1.27660000,0.57163333,0.24533333,26847456.379573766,NULL,676
B00812,NULL,NULL,2.20943333,1.63700000,0.43550000,0.46783333,0.42850000,15.44700000,18.29700000,28.72200000,25.87200000,0.59790000,0.61676667,0.26726667,0.06540000,44124221.2136131,NULL,704
B00813,NULL,NULL,1.82206667,1.49960000,0.57246667,0.34616667,0.56436667,15.70200000,21.55500000,36.25500000,30.40200000,0.48800000,0.57773333,0.25836667,0.00273333,20253060.002149995,Active,636
B00814,NULL,NULL,1.53686667,1.11403333,0.54180000,0.57470000,0.52883333,8.66700000,15.31800000,7.68000000,1.02900000,0.42530000,0.69010000,0.33506667,0.05173333,215178430.2459363,NULL,724
B00815,NULL,2.0287,1.24556667,0.84333333,0.45076667,0.46640000,0.42516667,13.57800000,12.06600000,29.14500000,30.65700000,0.46156667,1.50750000,0.59283333,0.02616667,60198586.08126549,Active,671
B00816,NULL,NULL,0.76160000,0.57293333,0.25386667,0.26376667,0.24130000,9.55500000,6.86100000,19.59600000,22.29000000,0.22116667,1.83313333,0.51310000,0.01810000,16085620.412300711,Active,683
B00817,NULL,1.3029,0.91973333,0.52443333,0.27860000,0.29356667,0.24636667,16.81500000,13.49700000,26.31900000,29.63700000,0.25816667,1.26416667,0.36236667,0.10053333,13119992.330403337,Active,753
B00818,-5.2254,1.4407,0.65933333,0.40783333,0.67236667,0.71960000,0.56926667,13.64700000,11.23200000,28.10100000,30.51600000,0.21373333,3.74913333,0.28820000,0.48310000,331597746.9396511,Active,670
B00818,-5.210999999999999,1.4407,0.65933333,0.40783333,0.67236667,0.71960000,0.56926667,13.64700000,11.23200000,28.10100000,30.51600000,0.21373333,3.74913333,0.28820000,0.48310000,331597746.9396511,Active,670
B00818,-5.2387,1.4407,0.65933333,0.40783333,0.67236667,0.71960000,0.56926667,13.64700000,11.23200000,28.10100000,30.51600000,0.21373333,3.74913333,0.28820000,0.48310000,331597746.9396511,Active,670
B00819,NULL,NULL,2.35720000,1.48826667,0.96896667,1.01293333,0.90216667,13.14900000,20.12100000,22.46400000,15.49200000,0.98823333,0.33866667,0.43736667,0.03373333,29988340.213203195,NULL,633
B00820,NULL,NULL,1.53110000,1.06576667,0.49993333,0.53290000,0.47020000,14.11200000,16.65000000,26.71200000,24.17400000,0.95343333,3.83016667,0.30596667,0.12570000,2372655.911103911,Active,689
B00821,NULL,0.6952,1.96843333,1.60990000,0.87836667,0.91703333,0.82353333,10.07700000,13.27200000,21.75900000,18.56400000,0.74670000,0.53450000,0.45470000,0.05220000,94806134.64344867,Active,620
B00822,NULL,1.5582,2.05516667,1.14050000,0.39283333,0.42133333,0.58930000,13.79400000,11.92800000,13.66200000,15.52800000,0.51693333,0.45615000,0.28250000,0.00000000,26726229.59745988,Active,784
B00823,NULL,1.3991,0.85090000,0.59710000,0.47620000,0.49273333,0.45863333,10.39200000,17.78400000,23.82300000,16.43100000,0.23453333,1.54153333,0.58113333,0.12816667,41759469.81304243,Active,684
B00824,-4.7435,NULL,0.88953333,0.60376667,0.28176667,0.29106667,0.27610000,11.57700000,24.32700000,23.63700000,10.88700000,0.66623333,1.07003333,0.60463333,0.09470000,48526041.716266975,Active,786
B00824,-4.7733,NULL,0.88953333,0.60376667,0.28176667,0.29106667,0.27610000,11.57700000,24.32700000,23.63700000,10.88700000,0.66623333,1.07003333,0.60463333,0.09470000,48526041.716266975,Active,786
B00825,NULL,NULL,3.28006667,1.58290000,0.43310000,0.45756667,0.38793333,10.98600000,14.17800000,14.33100000,11.13900000,0.79936667,0.35590000,0.35460000,0.10810000,6035209.101563287,NULL,762
B00826,NULL,NULL,1.69040000,1.29583333,0.60483333,0.64856667,0.52953333,13.72800000,15.84600000,17.65800000,15.54000000,0.25833333,2.01920000,0.27670000,0.88756667,12311413.485505648,NULL,721
B00827,NULL,1.0207,2.22650000,1.59000000,0.43296667,0.22773333,0.38880000,15.13200000,15.23400000,14.86200000,14.76000000,0.90033333,0.57523333,0.33076667,0.10280000,9365450.371898904,Active,636
B00828,NULL,0.8917,1.54826667,1.12140000,0.15426667,0.16353333,0.20395000,14.60400000,12.40800000,40.33500000,42.53100000,0.26913333,0.77705000,0.34603333,0.10165000,54820323.2518439,Active,761
B00829,-5.1389000000000005,2.0035,1.37143333,1.00056667,0.53223333,0.55910000,0.68975000,15.92100000,19.03500000,14.97900000,11.86500000,0.56130000,0.49605000,0.38980000,0.06570000,37089048.52964155,Active,626
B00829,-5.1443,2.0035,1.37143333,1.00056667,0.53223333,0.55910000,0.68975000,15.92100000,19.03500000,14.97900000,11.86500000,0.56130000,0.49605000,0.38980000,0.06570000,37089048.52964155,Active,626
B00830,NULL,NULL,1.25540000,0.61883333,0.49066667,0.50660000,0.49016667,9.30000000,15.51000000,37.09200000,30.88200000,0.80820000,1.39693333,0.61270000,0.09033333,207150841.32350695,Active,740
B00831,-5.1355,1.2284,1.87573333,1.22523333,0.52513333,0.55310000,0.48080000,15.44700000,13.14300000,20.71500000,23.01900000,1.16400000,0.68643333,0.37330000,0.04130000,13192748.07386639,Active,662
B00831,-5.1408000000000005,1.2284,1.87573333,1.22523333,0.52513333,0.55310000,0.48080000,15.44700000,13.14300000,20.71500000,23.01900000,1.16400000,0.68643333,0.37330000,0.04130000,13192748.07386639,Active,662
B00832,NULL,NULL,0.81213333,0.55433333,1.14983333,0.78306667,1.07153333,11.35500000,14.40300000,23.37300000,20.32500000,0.33320000,0.99000000,0.59363333,0.02625000,150754652.06167996,NULL,671
B00833,NULL,2.6283,1.70453333,1.15363333,0.92853333,0.98223333,0.84670000,10.62900000,15.29100000,11.71200000,7.05000000,0.70690000,0.64283333,0.34696667,0.11636667,290025929.17901087,Active,673
B00834,NULL,1.0988,2.35443333,1.63243333,0.29683333,0.31686667,0.42880000,9.96300000,22.05900000,34.10400000,22.00800000,0.31260000,0.21575000,0.30440000,0.03310000,228424430.24435577,Active,664
B00835,NULL,NULL,0.78296667,0.42526667,0.44870000,0.47186667,0.38836667,14.37000000,21.78000000,16.16400000,8.75400000,0.19440000,2.18116667,0.38653333,0.08800000,18982680.348571256,Active,663
B00836,NULL,1.6727,2.19306667,1.46030000,0.66123333,0.70376667,0.62370000,15.43800000,12.84600000,22.52100000,25.11300000,0.84890000,0.40740000,0.30330000,0.11023333,14030802.60458753,Active,665
B00837,NULL,NULL,1.43826667,1.02826667,0.73550000,0.77330000,0.70476667,15.72900000,21.53400000,34.43400000,28.62900000,0.40423333,0.68276667,0.39016667,0.08390000,17516680.263717525,NULL,745
B00838,NULL,NULL,0.61286667,0.31140000,0.94663333,0.26363333,0.91863333,10.48800000,20.85000000,34.08900000,23.72700000,0.97430000,9.65503333,0.59133333,2.06873333,37906888.628386825,NULL,703
B00839,NULL,1.0316,2.29090000,1.40476667,0.51080000,0.32536667,0.47393333,14.58000000,12.90000000,17.22000000,18.90000000,1.47460000,0.48083333,0.45400000,0.04953333,17601273.94996848,Active,775
B00840,NULL,1.0732,1.74503333,1.05130000,0.51883333,0.55853333,0.47866667,13.24200000,14.27400000,31.11900000,30.08700000,0.68316667,0.93286667,0.28333333,0.00000000,51427249.804252476,Active,774
B00841,NULL,0.5543,1.64560000,1.09986667,0.53856667,0.56090000,0.50783333,14.54400000,18.60300000,23.50200000,19.44300000,0.90826667,1.57333333,0.48263333,0.29280000,4891462.279766282,Active,562
B00842,NULL,1.0927,0.60426667,0.34510000,0.39996667,0.30026667,0.38290000,12.78000000,17.70600000,26.05500000,21.12900000,0.36056667,1.61983333,0.49403333,0.19126667,33979630.241967626,"Past due",689
B00843,-4.9486,0.9861,2.62116667,2.03600000,0.42603333,0.45883333,0.38116667,18.75900000,14.75700000,19.29000000,23.29200000,0.62146667,0.38633333,0.27486667,0.13593333,57515759.68004814,Active,688
B00844,NULL,0.9344,2.13126667,1.11196667,0.49683333,0.52453333,0.49253333,10.31700000,17.10600000,9.08700000,2.29800000,0.70043333,0.64286667,0.35760000,0.06780000,73102318.12652141,Active,665
B00845,NULL,NULL,1.20893333,0.97763333,0.84493333,0.47966667,0.77113333,10.21200000,12.11100000,24.76500000,22.86600000,0.34150000,1.01583333,0.48930000,0.14220000,27269085.817232158,NULL,742
B00846,NULL,NULL,1.79843333,0.97040000,0.65060000,0.69133333,0.63276667,14.73000000,15.66900000,16.69200000,15.75300000,0.28843333,15.70950000,0.32676667,0.67900000,17689039.890707646,NULL,720
B00847,NULL,NULL,1.31766667,0.99890000,0.32516667,0.25920000,0.47365000,15.03600000,17.77200000,31.86300000,29.12700000,0.24860000,0.71195000,0.37040000,0.14265000,4310401.528486335,Active,631
B00848,NULL,1.5905,1.12410000,0.96103333,0.16746667,0.05710000,0.22680000,13.86300000,9.93900000,26.75400000,30.67800000,0.44520000,10.31245000,0.35886667,0.83465000,11738132.055361748,Active,694
B00849,-4.9275,NULL,2.12193333,1.11696667,0.29713333,0.32203333,0.39065000,17.21400000,14.06100000,31.32000000,34.47300000,0.55353333,0.35820000,0.24850000,0.02300000,25456460.091871183,Active,668
B00850,NULL,1.1896,1.41163333,0.80173333,0.51190000,0.54073333,0.74825000,12.35400000,17.64600000,23.94600000,18.65400000,0.23620000,0.56270000,0.33670000,0.07790000,20142045.870451942,"Past due",712
B00851,NULL,1.1937,1.33096667,0.95036667,0.39963333,0.41873333,0.38213333,11.94300000,17.86800000,34.13100000,28.20600000,0.44163333,1.14343333,0.40006667,0.22816667,246660187.51318488,Paid,660
B00852,NULL,NULL,1.75133333,1.07036667,0.62036667,0.65133333,0.55413333,12.96600000,12.14400000,23.11800000,23.94000000,0.45840000,0.83420000,0.40950000,0.26160000,42988797.817127824,Active,644
B00853,NULL,NULL,0.73410000,0.38400000,1.33060000,1.37460000,1.28850000,13.74600000,17.82000000,27.01200000,22.93800000,0.48333333,1.35225000,0.60563333,0.00880000,73558990.39251876,NULL,742
B00854,NULL,NULL,0.65416667,0.49206667,0.90906667,0.94923333,0.87250000,11.27100000,9.76500000,18.34800000,19.85400000,0.77946667,5.06820000,0.44700000,0.69556667,23792167.836993985,NULL,603
B00855,NULL,0.3934,0.61933333,0.31706667,0.24916667,0.25726667,0.75030000,15.92100000,11.89800000,27.09600000,31.11900000,0.49180000,0.49280000,0.59936667,0.09130000,58375187.871681646,Active,774
B00856,NULL,1.4642,0.99873333,0.78810000,0.63623333,0.67653333,0.55296667,14.02200000,13.78500000,14.35800000,14.59500000,0.25396667,2.75753333,0.31530000,0.15920000,80215786.98887749,Active,682
B00857,-4.7424,1.1690,1.18240000,0.75350000,0.50950000,0.52676667,0.50210000,17.38800000,14.41800000,24.53400000,27.50400000,0.36463333,1.91610000,0.59416667,0.16220000,950611917.4624699,Active,667
B00858,NULL,1.2134,0.80020000,0.65170000,0.56770000,0.47986667,0.54390000,13.11600000,14.13600000,16.78500000,15.76500000,0.47926667,2.24686667,0.58906667,0.29320000,21645290.308774978,Paid,656
B00859,NULL,1.3550,1.00160000,0.53786667,0.56423333,0.60063333,0.80745000,16.89300000,14.45100000,23.45400000,25.89600000,0.81310000,0.55795000,0.30356667,0.08320000,51108854.66090891,Paid,680
B00860,NULL,1.5805,1.74126667,1.32820000,0.57553333,0.59956667,0.54976667,8.95500000,15.66900000,28.23600000,21.52200000,0.46080000,0.66026667,0.48363333,0.03213333,703795197.7650172,Active,693
B00861,-5.2401,1.2205,1.85186667,1.11473333,0.52040000,0.55640000,0.50426667,13.18800000,15.54300000,21.13200000,18.77700000,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,Active,700
B00861,-5.2511,1.2205,1.85186667,1.11473333,0.52040000,0.55640000,0.50426667,13.18800000,15.54300000,21.13200000,18.77700000,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,Active,700
B00861,-5.2198,1.2205,1.85186667,1.11473333,0.52040000,0.55640000,0.50426667,13.18800000,15.54300000,21.13200000,18.77700000,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,Active,700
B00862,-4.96,1.5037,2.69920000,1.57133333,0.65153333,0.69610000,0.59823333,11.54100000,22.10700000,25.67700000,15.11100000,2.19973333,0.39013333,0.29456667,0.07880000,8129909.944822821,Active,743
B00862,-4.9475,1.5037,2.69920000,1.57133333,0.65153333,0.69610000,0.59823333,11.54100000,22.10700000,25.67700000,15.11100000,2.19973333,0.39013333,0.29456667,0.07880000,8129909.944822821,Active,743
B00862,-4.9146,1.5037,2.69920000,1.57133333,0.65153333,0.69610000,0.59823333,11.54100000,22.10700000,25.67700000,15.11100000,2.19973333,0.39013333,0.29456667,0.07880000,8129909.944822821,Active,743
B00863,NULL,1.4148,0.89503333,0.52606667,0.15816667,0.16636667,0.15190000,11.83800000,18.09000000,22.55100000,16.29900000,1.28486667,2.24840000,0.38633333,0.04576667,52012445.60085479,Paid,681
B00864,NULL,NULL,3.09756667,2.31550000,0.40593333,0.43430000,0.37760000,17.17500000,17.91300000,29.37300000,28.63500000,2.54613333,0.37686667,0.28880000,0.01036667,208595765.67999735,Active,601
B00865,NULL,2.2209,2.04476667,1.26136667,0.77850000,0.82323333,0.70200000,11.14200000,11.04600000,34.40700000,34.50300000,0.58240000,0.44313333,0.35103333,0.00253333,21304168.259531725,Active,654
B00866,NULL,0.6277,1.78040000,1.22556667,0.51240000,0.54646667,0.45756667,14.07300000,10.15800000,36.72600000,40.64100000,0.81813333,0.79530000,0.29836667,0.22826667,20886850.352715854,Active,766
B00867,NULL,NULL,1.96013333,1.17296667,0.34393333,0.36990000,0.46170000,15.21300000,17.36100000,16.87800000,14.73000000,1.29523333,1.01163333,0.26480000,0.01800000,93413927.00093809,NULL,577
B00868,-5.2501999999999995,1.5185,1.83313333,1.10373333,0.48133333,0.51210000,0.44150000,12.68700000,9.09600000,14.53500000,18.12600000,1.08596667,0.92406667,0.30490000,0.11426667,34154661.790225215,Active,598
B00868,-5.231199999999999,1.5185,1.83313333,1.10373333,0.48133333,0.51210000,0.44150000,12.68700000,9.09600000,14.53500000,18.12600000,1.08596667,0.92406667,0.30490000,0.11426667,34154661.790225215,Active,598
B00868,-5.24,1.5185,1.83313333,1.10373333,0.48133333,0.51210000,0.44150000,12.68700000,9.09600000,14.53500000,18.12600000,1.08596667,0.92406667,0.30490000,0.11426667,34154661.790225215,Active,598
B00869,NULL,0.8198,2.03106667,1.22883333,0.81446667,0.85096667,0.80136667,18.96300000,17.65500000,22.17900000,23.48700000,1.29426667,0.54700000,0.44606667,0.03543333,19698398.692471053,Paid,686
B00870,NULL,NULL,0.76016667,0.43516667,1.31400000,1.36043333,1.24916667,7.57800000,17.55600000,32.14500000,22.16700000,0.51323333,2.08246667,0.57403333,0.11793333,531251017.08906406,NULL,716
B00871,NULL,1.6067,1.77446667,1.15203333,0.63036667,0.66810000,0.59480000,15.33900000,14.33700000,29.97900000,30.98100000,1.30910000,1.25000000,0.33486667,0.13376667,194770867.46817833,Default,723
B00872,NULL,0.9377,2.26496667,1.30166667,0.51813333,0.54900000,0.47300000,12.30900000,15.26400000,35.24100000,32.28600000,0.64550000,0.48863333,0.34183333,0.12126667,33414149.331585895,Paid,624
B00873,NULL,0.1652,0.77203333,0.61956667,0.41363333,0.43393333,0.58820000,10.58700000,18.67800000,20.92500000,12.83400000,0.18613333,1.10085000,0.39820000,0.31670000,2187163.7325026677,Active,703
B00874,NULL,2.9787,1.16690000,0.85633333,0.16966667,0.17676667,0.16523333,14.43900000,15.45900000,30.04500000,29.02500000,0.40303333,0.98316667,0.47350000,0.07156667,21797925.34654608,"Past due",798
B00875,NULL,NULL,1.34053333,0.85953333,0.67373333,0.70200000,0.65726667,11.26200000,13.76700000,22.98600000,20.48100000,0.38210000,1.45570000,0.46900000,0.05120000,50486078.65615242,NULL,739
B00876,NULL,0.5103,0.84413333,0.63996667,0.63086667,0.65293333,0.62536667,12.45600000,13.15200000,31.77600000,31.08000000,0.23840000,3.04910000,0.57940000,0.11036667,48686058.49453162,"Past due",710
B00877,NULL,0.8744,1.93850000,1.33233333,0.44380000,0.46463333,0.41866667,14.99700000,17.36400000,14.94000000,12.57300000,1.42613333,0.53303333,0.43463333,0.08533333,28910355.192453664,Active,729
B00878,NULL,0.8984,1.24323333,0.65620000,0.59403333,0.34573333,0.76775000,13.73100000,19.77000000,22.69500000,16.65600000,0.38133333,0.51895000,0.32506667,0.19930000,50778963.52163423,Active,659
B00879,NULL,1.7815,1.04020000,0.81620000,0.56890000,0.60943333,0.49436667,15.20400000,17.23800000,16.87500000,14.84100000,0.27836667,1.18250000,0.29620000,0.20890000,83960218.33494288,Active,662
B00880,NULL,0.6717,0.53423333,0.34320000,0.29986667,0.31673333,0.28783333,13.77600000,20.42400000,34.12500000,27.47700000,0.17743333,1.81430000,0.36413333,0.43920000,47790311.98281376,"Past due",668
B00881,NULL,1.8099,1.75000000,1.29040000,0.55576667,0.58303333,0.54610000,10.12200000,17.78700000,35.78700000,28.12200000,0.86520000,0.89200000,0.41110000,0.01936667,64666676.81024209,Active,638
B00882,NULL,NULL,3.52023333,1.84460000,0.70200000,0.75626667,0.60136667,17.16900000,13.60800000,18.48000000,22.04100000,1.12096667,0.34923333,0.27326667,0.00000000,302804903.0399361,NULL,666
B00883,-5.0337,0.7579,1.49950000,1.15193333,0.32296667,0.29996667,0.28686667,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,"Past due",715
B00883,-5.0675,0.7579,1.49950000,1.15193333,0.32296667,0.29996667,0.28686667,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,"Past due",715
B00883,-5.028499999999999,0.7579,1.49950000,1.15193333,0.32296667,0.29996667,0.28686667,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,"Past due",715
B00883,-5.0317,0.7579,1.49950000,1.15193333,0.32296667,0.29996667,0.28686667,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,"Past due",715
B00884,NULL,NULL,1.24923333,0.64166667,0.40816667,0.42693333,0.39486667,14.95200000,20.60700000,28.16700000,22.51200000,0.71996667,1.69373333,0.44373333,0.09800000,80632866.3076893,Active,749
B00885,NULL,1.3000,1.78120000,1.20853333,0.39390000,0.37433333,0.36620000,17.69700000,13.92600000,20.42100000,24.19200000,0.60056667,0.66400000,0.48556667,0.03230000,66524237.22098294,Paid,727
B00886,NULL,1.3247,1.58163333,1.32423333,0.32356667,0.33696667,0.31293333,12.86700000,15.48600000,32.83800000,30.21900000,1.08180000,0.74040000,0.49700000,0.13440000,5622031.773525771,Active,683
B00887,NULL,1.1547,1.86936667,1.41130000,0.58093333,0.61550000,0.55346667,15.25800000,20.12700000,23.81400000,18.94500000,0.36793333,0.45050000,0.33940000,0.05680000,72075484.71164824,Active,704
B00888,NULL,NULL,1.01456667,0.66890000,0.15496667,0.16023333,0.14230000,16.33200000,10.77300000,33.27600000,38.83500000,0.41733333,0.90690000,0.59413333,0.07843333,3197986.98305236,Active,631
B00889,NULL,NULL,1.39670000,0.64676667,0.57246667,0.60460000,0.51650000,12.90300000,10.89300000,29.47800000,31.48800000,0.37133333,0.62170000,0.37153333,0.04460000,121321556.87558061,NULL,678
B00890,NULL,NULL,1.39770000,0.91513333,0.36473333,0.39023333,0.33466667,15.78900000,8.54100000,29.90700000,37.15500000,0.28443333,1.11080000,0.28493333,0.42683333,219753432.1571044,NULL,583
B00891,NULL,0.7134,1.37680000,0.99653333,0.81006667,0.84883333,0.75526667,13.59300000,9.96000000,35.05200000,38.68500000,1.07373333,0.64963333,0.42096667,0.12360000,14189439.686376484,Active,698
B00892,NULL,NULL,1.22806667,0.77756667,0.47176667,0.49700000,0.43106667,13.28100000,11.96400000,40.16700000,41.48400000,0.48243333,0.72183333,0.37503333,0.16946667,31907807.71396422,NULL,738
B00893,NULL,0.9044,1.54070000,1.27146667,0.52906667,0.55316667,0.50420000,14.69700000,15.06900000,26.31900000,25.94700000,0.51543333,1.51060000,0.43903333,0.27726667,9823054.215248246,"Past due",776
B00894,NULL,NULL,2.04463333,1.30416667,0.54756667,0.57733333,0.52206667,9.61200000,12.75300000,25.67100000,22.53000000,1.04503333,0.51920000,0.37466667,0.06420000,11492646.845226603,NULL,701
B00895,NULL,1.6722,1.19023333,0.63620000,0.47093333,0.49290000,0.45270000,17.30400000,17.67600000,28.24500000,27.87300000,0.35756667,1.53873333,0.43670000,0.05666667,2648345.1692071785,Active,703
B00896,NULL,1.2117,1.38216667,1.02290000,0.18916667,0.19690000,0.17853333,15.39300000,18.03300000,21.51000000,18.87000000,1.57430000,0.70716667,0.49310000,0.04666667,17122042.447639212,Active,729
B00897,NULL,1.2334,2.55076667,2.04376667,0.46610000,0.49193333,0.43550000,10.33200000,10.51200000,14.23500000,14.05500000,0.96450000,0.44326667,0.35123333,0.03546667,28953511.629276775,Paid,742
B00898,-4.9427,NULL,1.16626667,0.73730000,0.62043333,0.66893333,0.83645000,14.13900000,11.19000000,15.19800000,18.14700000,0.64583333,0.77110000,0.26756667,0.13435000,4930248.068246905,Active,749
