borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score
B00798,-4.9632,1.1395,2.03890000,1.55016667,4.45166667,4.76973333,6.24865000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,Paid,644
B00798,-4.906,1.1395,2.03890000,1.55016667,4.45166667,4.76973333,6.24865000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,Paid,644
B00798,-4.9332,1.1395,2.03890000,1.55016667,4.45166667,4.76973333,6.24865000,9.13800000,16.90200000,16.94100000,9.17700000,0.30326667,0.42720000,0.28016667,0.03130000,16169789.129475137,Paid,644
B00799,NULL,NULL,0.76613333,0.33366667,7.94760000,8.26103333,7.35293333,16.05000000,14.50500000,20.06100000,21.60600000,0.56516667,1.49063333,0.51603333,0.06790000,26434518.41593641,NULL,697
B00800,NULL,NULL,1.38773333,0.84876667,7.31016667,7.67700000,7.30083333,17.11800000,11.78100000,25.37400000,30.71100000,0.38590000,6.71460000,0.39796667,0.87966667,3734541.3515258245,NULL,638
B00801,NULL,1.7576,2.37986667,1.73283333,3.33233333,3.55620000,4.66210000,19.01400000,15.88200000,21.90300000,25.03500000,0.85853333,0.31730000,0.27580000,0.05575000,75826386.56905067,Active,624
B00802,NULL,1.0201,1.69440000,0.93296667,3.89506667,4.14966667,3.29040000,14.25000000,15.84600000,28.76400000,27.16800000,0.50926667,0.62870000,0.32773333,0.14256667,55273665.98497292,Active,682
B00803,NULL,1.4593,2.14340000,1.23603333,7.13950000,7.44033333,6.73350000,16.41900000,17.62800000,30.96000000,29.75100000,0.97126667,0.43876667,0.47890000,0.03656667,23060986.579435993,Paid,655
B00804,NULL,0.9448,1.11883333,0.72956667,1.54870000,1.62676667,1.52186667,13.50300000,13.47000000,23.75400000,23.78700000,0.61406667,0.73960000,0.39763333,0.03546667,828618118.0877264,Active,578
B00805,NULL,NULL,1.76803333,1.27510000,4.98080000,5.26830000,4.60916667,18.59400000,7.33500000,26.19600000,37.45500000,0.28190000,0.51550000,0.34396667,0.08443333,53747559.32728855,NULL,730
B00806,NULL,1.5234,2.07323333,1.72540000,4.67313333,4.88006667,4.40586667,17.76000000,17.54400000,28.73400000,28.95000000,1.70203333,0.70350000,0.44443333,0.06100000,53643592.557464845,Active,597
B00807,NULL,NULL,2.61103333,1.37073333,8.15143333,8.71133333,7.36136667,16.51800000,14.19900000,19.46700000,21.78600000,1.49130000,0.53790000,0.28736667,0.01693333,36962180.851252906,NULL,682
B00808,NULL,NULL,2.10176667,1.31700000,5.44656667,4.21046667,4.80996667,12.22800000,17.55600000,18.64500000,13.31700000,0.94283333,0.51083333,0.35383333,0.11820000,35024432.79768054,NULL,688
B00809,NULL,0.6391,1.24746667,1.05683333,2.67660000,2.78980000,2.41383333,10.78800000,17.68800000,25.12800000,18.22800000,0.33410000,1.74493333,0.47516667,0.03763333,116666980.90551962,Paid,701
B00810,NULL,NULL,1.43210000,1.17356667,4.20433333,4.37560000,4.05363333,10.97100000,17.32800000,19.99200000,13.63500000,0.78093333,0.99150000,0.49753333,0.28336667,6458323.540897772,Active,786
B00811,NULL,NULL,1.47200000,0.87300000,11.62243333,12.02833333,11.27756667,13.38000000,13.68600000,25.61400000,25.30800000,0.53640000,1.27660000,0.57163333,0.24533333,26847456.379573766,NULL,676
B00812,NULL,NULL,2.20943333,1.63700000,4.35510000,4.67820000,4.28510000,15.44700000,18.29700000,28.72200000,25.87200000,0.59790000,0.61676667,0.26726667,0.06540000,44124221.2136131,NULL,704
B00813,NULL,NULL,1.82206667,1.49960000,5.72453333,3.46176667,5.64353333,15.70200000,21.55500000,36.25500000,30.40200000,0.48800000,0.57773333,0.25836667,0.00273333,20253060.002149995,Active,636
B00814,NULL,NULL,1.53686667,1.11403333,5.41783333,5.74706667,5.28850000,8.66700000,15.31800000,7.68000000,1.02900000,0.42530000,0.69010000,0.33506667,0.05173333,215178430.2459363,NULL,724
B00815,NULL,2.0287,1.24556667,0.84333333,4.50753333,4.66396667,4.25170000,13.57800000,12.06600000,29.14500000,30.65700000,0.46156667,1.50750000,0.59283333,0.02616667,60198586.08126549,Active,671
B00816,NULL,NULL,0.76160000,0.57293333,2.53846667,2.63763333,2.41290000,9.55500000,6.86100000,19.59600000,22.29000000,0.22116667,1.83313333,0.51310000,0.01810000,16085620.412300711,Active,683
B00817,NULL,1.3029,0.91973333,0.52443333,2.78590000,2.93540000,2.46356667,16.81500000,13.49700000,26.31900000,29.63700000,0.25816667,1.26416667,0.36236667,0.10053333,13119992.330403337,Active,753
B00818,-5.2254,1.4407,0.65933333,0.40783333,6.72366667,7.19606667,5.69263333,13.64700000,11.23200000,28.10100000,30.51600000,0.21373333,3.74913333,0.28820000,0.48310000,331597746.9396511,Active,670
B00818,-5.210999999999999,1.4407,0.65933333,0.40783333,6.72366667,7.19606667,5.69263333,13.64700000,11.23200000,28.10100000,30.51600000,0.21373333,3.74913333,0.28820000,0.48310000,331597746.9396511,Active,670
B00818,-5.2387,1.4407,0.65933333,0.40783333,6.72366667,7.19606667,5.69263333,13.64700000,11.23200000,28.10100000,30.51600000,0.21373333,3.74913333,0.28820000,0.48310000,331597746.9396511,Active,670
B00819,NULL,NULL,2.35720000,1.48826667,9.68960000,10.12946667,9.02160000,13.14900000,20.12100000,22.46400000,15.49200000,0.98823333,0.33866667,0.43736667,0.03373333,29988340.213203195,NULL,633
B00820,NULL,NULL,1.53110000,1.06576667,4.99953333,5.32883333,4.70200000,14.11200000,16.65000000,26.71200000,24.17400000,0.95343333,3.83016667,0.30596667,0.12570000,2372655.911103911,Active,689
B00821,NULL,0.6952,1.96843333,1.60990000,8.78383333,9.17013333,8.23496667,10.07700000,13.27200000,21.75900000,18.56400000,0.74670000,0.53450000,0.45470000,0.05220000,94806134.64344867,Active,620
B00822,NULL,1.5582,2.05516667,1.14050000,3.92843333,4.21330000,5.89295000,13.79400000,11.92800000,13.66200000,15.52800000,0.51693333,0.45615000,0.28250000,0.00000000,26726229.59745988,Active,784
B00823,NULL,1.3991,0.85090000,0.59710000,4.76186667,4.92743333,4.58633333,10.39200000,17.78400000,23.82300000,16.43100000,0.23453333,1.54153333,0.58113333,0.12816667,41759469.81304243,Active,684
B00824,-4.7435,NULL,0.88953333,0.60376667,2.81773333,2.91063333,2.76086667,11.57700000,24.32700000,23.63700000,10.88700000,0.66623333,1.07003333,0.60463333,0.09470000,48526041.716266975,Active,786
B00824,-4.7733,NULL,0.88953333,0.60376667,2.81773333,2.91063333,2.76086667,11.57700000,24.32700000,23.63700000,10.88700000,0.66623333,1.07003333,0.60463333,0.09470000,48526041.716266975,Active,786
B00825,NULL,NULL,3.28006667,1.58290000,4.33100000,4.57540000,3.87950000,10.98600000,14.17800000,14.33100000,11.13900000,0.79936667,0.35590000,0.35460000,0.10810000,6035209.101563287,NULL,762
B00826,NULL,NULL,1.69040000,1.29583333,6.04813333,6.48576667,5.29533333,13.72800000,15.84600000,17.65800000,15.54000000,0.25833333,2.01920000,0.27670000,0.88756667,12311413.485505648,NULL,721
B00827,NULL,1.0207,2.22650000,1.59000000,4.32936667,2.27740000,3.88806667,15.13200000,15.23400000,14.86200000,14.76000000,0.90033333,0.57523333,0.33076667,0.10280000,9365450.371898904,Active,636
B00828,NULL,0.8917,1.54826667,1.12140000,1.54276667,1.63526667,2.03970000,14.60400000,12.40800000,40.33500000,42.53100000,0.26913333,0.77705000,0.34603333,0.10165000,54820323.2518439,Active,761
B00829,-5.1389000000000005,2.0035,1.37143333,1.00056667,5.32236667,5.59103333,6.89725000,15.92100000,19.03500000,14.97900000,11.86500000,0.56130000,0.49605000,0.38980000,0.06570000,37089048.52964155,Active,626
B00829,-5.1443,2.0035,1.37143333,1.00056667,5.32236667,5.59103333,6.89725000,15.92100000,19.03500000,14.97900000,11.86500000,0.56130000,0.49605000,0.38980000,0.06570000,37089048.52964155,Active,626
B00830,NULL,NULL,1.25540000,0.61883333,4.90666667,5.06603333,4.90173333,9.30000000,15.51000000,37.09200000,30.88200000,0.80820000,1.39693333,0.61270000,0.09033333,207150841.32350695,Active,740
B00831,-5.1355,1.2284,1.87573333,1.22523333,5.25160000,5.53083333,4.80810000,15.44700000,13.14300000,20.71500000,23.01900000,1.16400000,0.68643333,0.37330000,0.04130000,13192748.07386639,Active,662
B00831,-5.1408000000000005,1.2284,1.87573333,1.22523333,5.25160000,5.53083333,4.80810000,15.44700000,13.14300000,20.71500000,23.01900000,1.16400000,0.68643333,0.37330000,0.04130000,13192748.07386639,Active,662
B00832,NULL,NULL,0.81213333,0.55433333,11.49813333,7.83066667,10.71520000,11.35500000,14.40300000,23.37300000,20.32500000,0.33320000,0.99000000,0.59363333,0.02625000,150754652.06167996,NULL,671
B00833,NULL,2.6283,1.70453333,1.15363333,9.28550000,9.82256667,8.46730000,10.62900000,15.29100000,11.71200000,7.05000000,0.70690000,0.64283333,0.34696667,0.11636667,290025929.17901087,Active,673
B00834,NULL,1.0988,2.35443333,1.63243333,2.96810000,3.16843333,4.28785000,9.96300000,22.05900000,34.10400000,22.00800000,0.31260000,0.21575000,0.30440000,0.03310000,228424430.24435577,Active,664
B00835,NULL,NULL,0.78296667,0.42526667,4.48720000,4.71863333,3.88360000,14.37000000,21.78000000,16.16400000,8.75400000,0.19440000,2.18116667,0.38653333,0.08800000,18982680.348571256,Active,663
B00836,NULL,1.6727,2.19306667,1.46030000,6.61256667,7.03766667,6.23676667,15.43800000,12.84600000,22.52100000,25.11300000,0.84890000,0.40740000,0.30330000,0.11023333,14030802.60458753,Active,665
B00837,NULL,NULL,1.43826667,1.02826667,7.35500000,7.73316667,7.04730000,15.72900000,21.53400000,34.43400000,28.62900000,0.40423333,0.68276667,0.39016667,0.08390000,17516680.263717525,NULL,745
B00838,NULL,NULL,0.61286667,0.31140000,9.46616667,2.63620000,9.18620000,10.48800000,20.85000000,34.08900000,23.72700000,0.97430000,9.65503333,0.59133333,2.06873333,37906888.628386825,NULL,703
B00839,NULL,1.0316,2.29090000,1.40476667,5.10780000,3.25380000,4.73910000,14.58000000,12.90000000,17.22000000,18.90000000,1.47460000,0.48083333,0.45400000,0.04953333,17601273.94996848,Active,775
B00840,NULL,1.0732,1.74503333,1.05130000,5.18843333,5.58526667,4.78663333,13.24200000,14.27400000,31.11900000,30.08700000,0.68316667,0.93286667,0.28333333,0.00000000,51427249.804252476,Active,774
B00841,NULL,0.5543,1.64560000,1.09986667,5.38580000,5.60900000,5.07806667,14.54400000,18.60300000,23.50200000,19.44300000,0.90826667,1.57333333,0.48263333,0.29280000,4891462.279766282,Active,562
B00842,NULL,1.0927,0.60426667,0.34510000,4.00010000,3.00273333,3.82920000,12.78000000,17.70600000,26.05500000,21.12900000,0.36056667,1.61983333,0.49403333,0.19126667,33979630.241967626,"Past due",689
B00843,-4.9486,0.9861,2.62116667,2.03600000,4.26013333,4.58840000,3.81176667,18.75900000,14.75700000,19.29000000,23.29200000,0.62146667,0.38633333,0.27486667,0.13593333,57515759.68004814,Active,688
B00844,NULL,0.9344,2.13126667,1.11196667,4.96826667,5.24543333,4.92533333,10.31700000,17.10600000,9.08700000,2.29800000,0.70043333,0.64286667,0.35760000,0.06780000,73102318.12652141,Active,665
B00845,NULL,NULL,1.20893333,0.97763333,8.44913333,4.79663333,7.71133333,10.21200000,12.11100000,24.76500000,22.86600000,0.34150000,1.01583333,0.48930000,0.14220000,27269085.817232158,NULL,742
B00846,NULL,NULL,1.79843333,0.97040000,6.50583333,6.91340000,6.32776667,14.73000000,15.66900000,16.69200000,15.75300000,0.28843333,15.70950000,0.32676667,0.67900000,17689039.890707646,NULL,720
B00847,NULL,NULL,1.31766667,0.99890000,3.25160000,2.59210000,4.73665000,15.03600000,17.77200000,31.86300000,29.12700000,0.24860000,0.71195000,0.37040000,0.14265000,4310401.528486335,Active,631
B00848,NULL,1.5905,1.12410000,0.96103333,1.67456667,0.57083333,2.26800000,13.86300000,9.93900000,26.75400000,30.67800000,0.44520000,10.31245000,0.35886667,0.83465000,11738132.055361748,Active,694
B00849,-4.9275,NULL,2.12193333,1.11696667,2.97130000,3.22040000,3.90635000,17.21400000,14.06100000,31.32000000,34.47300000,0.55353333,0.35820000,0.24850000,0.02300000,25456460.091871183,Active,668
B00850,NULL,1.1896,1.41163333,0.80173333,5.11920000,5.40730000,7.48285000,12.35400000,17.64600000,23.94600000,18.65400000,0.23620000,0.56270000,0.33670000,0.07790000,20142045.870451942,"Past due",712
B00851,NULL,1.1937,1.33096667,0.95036667,3.99626667,4.18743333,3.82133333,11.94300000,17.86800000,34.13100000,28.20600000,0.44163333,1.14343333,0.40006667,0.22816667,246660187.51318488,Paid,660
B00852,NULL,NULL,1.75133333,1.07036667,6.20346667,6.51313333,5.54166667,12.96600000,12.14400000,23.11800000,23.94000000,0.45840000,0.83420000,0.40950000,0.26160000,42988797.817127824,Active,644
B00853,NULL,NULL,0.73410000,0.38400000,13.30610000,13.74620000,12.88520000,13.74600000,17.82000000,27.01200000,22.93800000,0.48333333,1.35225000,0.60563333,0.00880000,73558990.39251876,NULL,742
B00854,NULL,NULL,0.65416667,0.49206667,9.09066667,9.49226667,8.72480000,11.27100000,9.76500000,18.34800000,19.85400000,0.77946667,5.06820000,0.44700000,0.69556667,23792167.836993985,NULL,603
B00855,NULL,0.3934,0.61933333,0.31706667,2.49180000,2.57266667,7.50260000,15.92100000,11.89800000,27.09600000,31.11900000,0.49180000,0.49280000,0.59936667,0.09130000,58375187.871681646,Active,774
B00856,NULL,1.4642,0.99873333,0.78810000,6.36206667,6.76553333,5.52950000,14.02200000,13.78500000,14.35800000,14.59500000,0.25396667,2.75753333,0.31530000,0.15920000,80215786.98887749,Active,682
B00857,-4.7424,1.1690,1.18240000,0.75350000,5.09520000,5.26770000,5.02083333,17.38800000,14.41800000,24.53400000,27.50400000,0.36463333,1.91610000,0.59416667,0.16220000,950611917.4624699,Active,667
B00858,NULL,1.2134,0.80020000,0.65170000,5.67720000,4.79890000,5.43876667,13.11600000,14.13600000,16.78500000,15.76500000,0.47926667,2.24686667,0.58906667,0.29320000,21645290.308774978,Paid,656
B00859,NULL,1.3550,1.00160000,0.53786667,5.64230000,6.00646667,8.07465000,16.89300000,14.45100000,23.45400000,25.89600000,0.81310000,0.55795000,0.30356667,0.08320000,51108854.66090891,Paid,680
B00860,NULL,1.5805,1.74126667,1.32820000,5.75540000,5.99556667,5.49753333,8.95500000,15.66900000,28.23600000,21.52200000,0.46080000,0.66026667,0.48363333,0.03213333,703795197.7650172,Active,693
B00861,-5.2401,1.2205,1.85186667,1.11473333,5.20406667,5.56393333,5.04280000,13.18800000,15.54300000,21.13200000,18.77700000,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,Active,700
B00861,-5.2511,1.2205,1.85186667,1.11473333,5.20406667,5.56393333,5.04280000,13.18800000,15.54300000,21.13200000,18.77700000,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,Active,700
B00861,-5.2198,1.2205,1.85186667,1.11473333,5.20406667,5.56393333,5.04280000,13.18800000,15.54300000,21.13200000,18.77700000,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,Active,700
B00862,-4.96,1.5037,2.69920000,1.57133333,6.51536667,6.96093333,5.98223333,11.54100000,22.10700000,25.67700000,15.11100000,2.19973333,0.39013333,0.29456667,0.07880000,8129909.944822821,Active,743
B00862,-4.9475,1.5037,2.69920000,1.57133333,6.51536667,6.96093333,5.98223333,11.54100000,22.10700000,25.67700000,15.11100000,2.19973333,0.39013333,0.29456667,0.07880000,8129909.944822821,Active,743
B00862,-4.9146,1.5037,2.69920000,1.57133333,6.51536667,6.96093333,5.98223333,11.54100000,22.10700000,25.67700000,15.11100000,2.19973333,0.39013333,0.29456667,0.07880000,8129909.944822821,Active,743
B00863,NULL,1.4148,0.89503333,0.52606667,1.58176667,1.66336667,1.51883333,11.83800000,18.09000000,22.55100000,16.29900000,1.28486667,2.24840000,0.38633333,0.04576667,52012445.60085479,Paid,681
B00864,NULL,NULL,3.09756667,2.31550000,4.05933333,4.34283333,3.77610000,17.17500000,17.91300000,29.37300000,28.63500000,2.54613333,0.37686667,0.28880000,0.01036667,208595765.67999735,Active,601
B00865,NULL,2.2209,2.04476667,1.26136667,7.78466667,8.23236667,7.01993333,11.14200000,11.04600000,34.40700000,34.50300000,0.58240000,0.44313333,0.35103333,0.00253333,21304168.259531725,Active,654
B00866,NULL,0.6277,1.78040000,1.22556667,5.12423333,5.46460000,4.57580000,14.07300000,10.15800000,36.72600000,40.64100000,0.81813333,0.79530000,0.29836667,0.22826667,20886850.352715854,Active,766
B00867,NULL,NULL,1.96013333,1.17296667,3.43920000,3.69906667,4.61710000,15.21300000,17.36100000,16.87800000,14.73000000,1.29523333,1.01163333,0.26480000,0.01800000,93413927.00093809,NULL,577
B00868,-5.2501999999999995,1.5185,1.83313333,1.10373333,4.81333333,5.12093333,4.41513333,12.68700000,9.09600000,14.53500000,18.12600000,1.08596667,0.92406667,0.30490000,0.11426667,34154661.790225215,Active,598
B00868,-5.231199999999999,1.5185,1.83313333,1.10373333,4.81333333,5.12093333,4.41513333,12.68700000,9.09600000,14.53500000,18.12600000,1.08596667,0.92406667,0.30490000,0.11426667,34154661.790225215,Active,598
B00868,-5.24,1.5185,1.83313333,1.10373333,4.81333333,5.12093333,4.41513333,12.68700000,9.09600000,14.53500000,18.12600000,1.08596667,0.92406667,0.30490000,0.11426667,34154661.790225215,Active,598
B00869,NULL,0.8198,2.03106667,1.22883333,8.14473333,8.50966667,8.01383333,18.96300000,17.65500000,22.17900000,23.48700000,1.29426667,0.54700000,0.44606667,0.03543333,19698398.692471053,Paid,686
B00870,NULL,NULL,0.76016667,0.43516667,13.14010000,13.60420000,12.49163333,7.57800000,17.55600000,32.14500000,22.16700000,0.51323333,2.08246667,0.57403333,0.11793333,531251017.08906406,NULL,716
B00871,NULL,1.6067,1.77446667,1.15203333,6.30356667,6.68080000,5.94790000,15.33900000,14.33700000,29.97900000,30.98100000,1.30910000,1.25000000,0.33486667,0.13376667,194770867.46817833,Default,723
B00872,NULL,0.9377,2.26496667,1.30166667,5.18160000,5.49026667,4.73003333,12.30900000,15.26400000,35.24100000,32.28600000,0.64550000,0.48863333,0.34183333,0.12126667,33414149.331585895,Paid,624
B00873,NULL,0.1652,0.77203333,0.61956667,4.13666667,4.33933333,5.88210000,10.58700000,18.67800000,20.92500000,12.83400000,0.18613333,1.10085000,0.39820000,0.31670000,2187163.7325026677,Active,703
B00874,NULL,2.9787,1.16690000,0.85633333,1.69686667,1.76760000,1.65266667,14.43900000,15.45900000,30.04500000,29.02500000,0.40303333,0.98316667,0.47350000,0.07156667,21797925.34654608,"Past due",798
B00875,NULL,NULL,1.34053333,0.85953333,6.73723333,7.01970000,6.57290000,11.26200000,13.76700000,22.98600000,20.48100000,0.38210000,1.45570000,0.46900000,0.05120000,50486078.65615242,NULL,739
B00876,NULL,0.5103,0.84413333,0.63996667,6.30883333,6.52923333,6.25333333,12.45600000,13.15200000,31.77600000,31.08000000,0.23840000,3.04910000,0.57940000,0.11036667,48686058.49453162,"Past due",710
B00877,NULL,0.8744,1.93850000,1.33233333,4.43763333,4.64610000,4.18663333,14.99700000,17.36400000,14.94000000,12.57300000,1.42613333,0.53303333,0.43463333,0.08533333,28910355.192453664,Active,729
B00878,NULL,0.8984,1.24323333,0.65620000,5.94030000,3.45736667,7.67740000,13.73100000,19.77000000,22.69500000,16.65600000,0.38133333,0.51895000,0.32506667,0.19930000,50778963.52163423,Active,659
B00879,NULL,1.7815,1.04020000,0.81620000,5.68923333,6.09436667,4.94373333,15.20400000,17.23800000,16.87500000,14.84100000,0.27836667,1.18250000,0.29620000,0.20890000,83960218.33494288,Active,662
B00880,NULL,0.6717,0.53423333,0.34320000,2.99830000,3.16730000,2.87856667,13.77600000,20.42400000,34.12500000,27.47700000,0.17743333,1.81430000,0.36413333,0.43920000,47790311.98281376,"Past due",668
B00881,NULL,1.8099,1.75000000,1.29040000,5.55760000,5.83056667,5.46123333,10.12200000,17.78700000,35.78700000,28.12200000,0.86520000,0.89200000,0.41110000,0.01936667,64666676.81024209,Active,638
B00882,NULL,NULL,3.52023333,1.84460000,7.02016667,7.56283333,6.01400000,17.16900000,13.60800000,18.48000000,22.04100000,1.12096667,0.34923333,0.27326667,0.00000000,302804903.0399361,NULL,666
B00883,-5.0337,0.7579,1.49950000,1.15193333,3.22950000,2.99970000,2.86846667,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,"Past due",715
B00883,-5.0675,0.7579,1.49950000,1.15193333,3.22950000,2.99970000,2.86846667,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,"Past due",715
B00883,-5.028499999999999,0.7579,1.49950000,1.15193333,3.22950000,2.99970000,2.86846667,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,"Past due",715
B00883,-5.0317,0.7579,1.49950000,1.15193333,3.22950000,2.99970000,2.86846667,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,"Past due",715
B00884,NULL,NULL,1.24923333,0.64166667,4.08176667,4.26956667,3.94890000,14.95200000,20.60700000,28.16700000,22.51200000,0.71996667,1.69373333,0.44373333,0.09800000,80632866.3076893,Active,749
B00885,NULL,1.3000,1.78120000,1.20853333,3.93906667,3.74313333,3.66213333,17.69700000,13.92600000,20.42100000,24.19200000,0.60056667,0.66400000,0.48556667,0.03230000,66524237.22098294,Paid,727
B00886,NULL,1.3247,1.58163333,1.32423333,3.23553333,3.36970000,3.12920000,12.86700000,15.48600000,32.83800000,30.21900000,1.08180000,0.74040000,0.49700000,0.13440000,5622031.773525771,Active,683
B00887,NULL,1.1547,1.86936667,1.41130000,5.80970000,6.15490000,5.53460000,15.25800000,20.12700000,23.81400000,18.94500000,0.36793333,0.45050000,0.33940000,0.05680000,72075484.71164824,Active,704
B00888,NULL,NULL,1.01456667,0.66890000,1.54973333,1.60210000,1.42293333,16.33200000,10.77300000,33.27600000,38.83500000,0.41733333,0.90690000,0.59413333,0.07843333,3197986.98305236,Active,631
B00889,NULL,NULL,1.39670000,0.64676667,5.72483333,6.04616667,5.16490000,12.90300000,10.89300000,29.47800000,31.48800000,0.37133333,0.62170000,0.37153333,0.04460000,121321556.87558061,NULL,678
B00890,NULL,NULL,1.39770000,0.91513333,3.64723333,3.90263333,3.34683333,15.78900000,8.54100000,29.90700000,37.15500000,0.28443333,1.11080000,0.28493333,0.42683333,219753432.1571044,NULL,583
B00891,NULL,0.7134,1.37680000,0.99653333,8.10050000,8.48856667,7.55266667,13.59300000,9.96000000,35.05200000,38.68500000,1.07373333,0.64963333,0.42096667,0.12360000,14189439.686376484,Active,698
B00892,NULL,NULL,1.22806667,0.77756667,4.71776667,4.97000000,4.31050000,13.28100000,11.96400000,40.16700000,41.48400000,0.48243333,0.72183333,0.37503333,0.16946667,31907807.71396422,NULL,738
B00893,NULL,0.9044,1.54070000,1.27146667,5.29086667,5.53166667,5.04226667,14.69700000,15.06900000,26.31900000,25.94700000,0.51543333,1.51060000,0.43903333,0.27726667,9823054.215248246,"Past due",776
B00894,NULL,NULL,2.04463333,1.30416667,5.47546667,5.77300000,5.22083333,9.61200000,12.75300000,25.67100000,22.53000000,1.04503333,0.51920000,0.37466667,0.06420000,11492646.845226603,NULL,701
B00895,NULL,1.6722,1.19023333,0.63620000,4.70926667,4.92906667,4.52740000,17.30400000,17.67600000,28.24500000,27.87300000,0.35756667,1.53873333,0.43670000,0.05666667,2648345.1692071785,Active,703
B00896,NULL,1.2117,1.38216667,1.02290000,1.89180000,1.96906667,1.78520000,15.39300000,18.03300000,21.51000000,18.87000000,1.57430000,0.70716667,0.49310000,0.04666667,17122042.447639212,Active,729
B00897,NULL,1.2334,2.55076667,2.04376667,4.66123333,4.91903333,4.35506667,10.33200000,10.51200000,14.23500000,14.05500000,0.96450000,0.44326667,0.35123333,0.03546667,28953511.629276775,Paid,742
B00898,-4.9427,NULL,1.16626667,0.73730000,6.20426667,6.68913333,8.36430000,14.13900000,11.19000000,15.19800000,18.14700000,0.64583333,0.77110000,0.26756667,0.13435000,4930248.068246905,Active,749
B00899,NULL,1.4236,2.24560000,1.26233333,5.42020000,5.65890000,4.98906667,14.55900000,9.50700000,27.21900000,32.27100000,1.07406667,0.46056667,0.43763333,0.06820000,35088187.66368397,Paid,647
B00900,NULL,0.8838,0.76713333,0.34553333,1.23470000,1.29143333,1.62785000,16.67100000,12.52200000,13.61100000,17.76000000,0.61363333,1.01355000,0.40530000,0.11825000,20382846.41685823,Active,722
B00901,NULL,1.8428,1.21176667,0.72683333,4.37786667,4.63780000,3.77376667,16.70100000,16.14000000,20.04900000,20.61000000,0.75986667,1.51150000,0.34233333,0.13176667,65831684.381495126,Default,654
B00902,NULL,0.9299,2.14366667,1.53243333,5.99653333,6.35740000,5.73180000,14.13000000,14.45700000,22.86000000,22.53300000,0.90003333,0.54663333,0.33573333,0.08216667,31544268.345792584,Paid,554
B00903,NULL,1.3833,0.76136667,0.57273333,3.90820000,4.08470000,5.79660000,15.09000000,14.92500000,19.65600000,19.82100000,0.21330000,0.82005000,0.43336667,0.35590000,6580547.822353419,Active,673
B00904,NULL,NULL,0.94750000,0.52540000,2.13070000,2.28776667,1.90250000,10.74000000,18.50100000,26.81700000,19.05600000,0.14150000,1.09166667,0.28266667,0.06266667,25159963.772726305,Active,697
B00905,NULL,1.0315,1.09750000,0.83460000,3.95153333,4.14176667,3.81606667,10.32000000,16.06800000,27.12300000,21.37500000,0.59230000,0.94773333,0.42916667,0.18936667,40896673.49285871,Active,638
B00906,NULL,0.8849,2.21670000,1.60803333,7.13290000,7.55713333,6.07323333,13.45200000,15.12900000,23.43000000,21.75300000,1.12853333,0.40803333,0.34493333,0.12010000,5584699.515093839,Active,673
B00907,NULL,0.8702,3.12870000,2.08170000,4.38603333,1.67420000,3.89430000,19.66200000,18.42600000,25.02000000,26.25600000,0.82643333,0.34693333,0.30310000,0.04453333,27195800.60167162,Active,706
B00908,NULL,2.2872,0.99736667,0.76420000,2.99043333,3.11566667,4.03940000,13.17000000,16.62300000,33.26100000,29.80800000,0.48743333,1.65785000,0.49530000,0.08435000,16289395.603661338,Active,683
B00909,NULL,NULL,1.70820000,1.34346667,4.61206667,4.85906667,4.14100000,17.58900000,15.57000000,21.25200000,23.27100000,0.77260000,0.69830000,0.37403333,0.04243333,13546693.286868362,NULL,704
B00910,NULL,1.4322,2.37780000,1.65700000,3.79970000,4.02636667,3.63373333,20.47800000,16.15200000,27.83400000,32.16000000,0.64856667,0.48190000,0.34003333,0.09660000,142301266.3961668,Active,817
B00911,NULL,NULL,1.40590000,0.87483333,3.84610000,4.01293333,3.69726667,12.47400000,23.23500000,28.47000000,17.70900000,0.78260000,0.70280000,0.48886667,0.11723333,25495500.791759793,Active,683
B00912,-4.7303,0.9334,0.50246667,0.36090000,4.04210000,4.17580000,3.99993333,9.17400000,16.41000000,23.08500000,15.84900000,0.25763333,1.60700000,0.60410000,0.11066667,29899042.84422523,Active,730
B00912,-4.7496,0.9334,0.50246667,0.36090000,4.04210000,4.17580000,3.99993333,9.17400000,16.41000000,23.08500000,15.84900000,0.25763333,1.60700000,0.60410000,0.11066667,29899042.84422523,Active,730
