borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score,ccr_rating,tlr_rating,sdlr_rating,ebit_coverage_ratio_rating,ebitda_coverage_ratio_rating,capex_adjusted_coverage_ratio_rating,AP_rating,AR_rating,inventory_days_rating,CCC_rating,debt_to_equity_rating,operating_cash_flow_coverage_rating,profit_margin_rating,liquidity_ratio_rating,credit_score_rating
B00757,-5.2574,1.2311,1.42233333,0.896,0.46776667,0.50003333,0.43366667,13.722,20.172,22.329,15.879,0.18693333,0.9189,0.27716667,0.20306667,6751113.7216933565,Active,652,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00758,,0.2501,2.19163333,1.22056667,0.37546667,0.39846667,0.36023333,12.531,13.194,21.816,21.153,0.92346667,3.0689,0.33823333,0.33296667,15214875.65910078,Active,687,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00759,,1.2311,0.96513333,0.53376667,0.41966667,0.43806667,0.3979,17.193,14.34,39.888,42.741,0.48886667,1.5884,0.472,0.22143333,97815368.025458,Default,677,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00760,,,1.60316667,0.86983333,1.55153333,1.4614,1.539,13.863,14.895,25.356,24.324,0.4965,1.01936667,0.43336667,0.06543333,12801932.825207695,,580,0,2,3,1,0,2,1,1,1,1,2,1,3,0,1
B00761,,,1.10916667,0.824,0.15836667,0.16513333,0.14966667,12.852,23.184,18.978,8.646,0.3178,2.229,0.46543333,0.07773333,14998668.699969644,Active,729,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00762,,1.5973,0.33473333,0.24613333,0.34163333,0.35493333,0.4942,14.397,14.241,14.019,14.175,0.075,2.87195,0.49486667,0.0,74076718.27324057,Active,822,1,2,3,0,0,0,1,1,1,1,2,2,3,0,4
B00763,,1.0416,0.777,0.3742,0.25763333,0.2723,0.2394,14.835,22.32,17.82,10.335,0.2074,1.76186667,0.3586,0.25943333,63816758.06519151,Active,728,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00764,,1.1929,1.1898,0.71693333,0.3746,0.3872,0.559,15.144,18.435,31.59,28.299,0.55596667,0.637,0.594,0.03025,458942733.4095985,Active,649,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00765,,,2.5339,1.27056667,0.5695,0.6098,0.54846667,9.486,13.173,27.573,23.886,1.01743333,0.58493333,0.2811,0.02243333,55559158.05689811,,731,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00766,,,1.94653333,1.3958,0.8812,0.91666667,0.7885,10.881,13.623,24.627,21.885,0.84786667,0.65573333,0.50183333,0.08466667,26266119.32874095,,651,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00767,,0.8844,0.4773,0.39213333,0.48073333,0.37483333,0.46143333,15.942,16.179,21.213,20.976,0.152,1.9084,0.47086667,0.65953333,29930348.609219216,Active,634,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00768,-5.2329,0.5598,1.7211,1.08583333,0.26446667,0.28323333,0.2407,12.273,13.971,24.081,22.383,0.43696667,0.5446,0.27806667,0.2493,174710352.49863416,Paid,767,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00768,-5.2307999999999995,0.5598,1.7211,1.08583333,0.26446667,0.28323333,0.2407,12.273,13.971,24.081,22.383,0.43696667,0.5446,0.27806667,0.2493,174710352.49863416,Paid,767,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00768,-5.2517,0.5598,1.7211,1.08583333,0.26446667,0.28323333,0.2407,12.273,13.971,24.081,22.383,0.43696667,0.5446,0.27806667,0.2493,174710352.49863416,Paid,767,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00768,-5.2516,0.5598,1.7211,1.08583333,0.26446667,0.28323333,0.2407,12.273,13.971,24.081,22.383,0.43696667,0.5446,0.27806667,0.2493,174710352.49863416,Paid,767,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00768,-5.2322999999999995,0.5598,1.7211,1.08583333,0.26446667,0.28323333,0.2407,12.273,13.971,24.081,22.383,0.43696667,0.5446,0.27806667,0.2493,174710352.49863416,Paid,767,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00768,-5.2375,0.5598,1.7211,1.08583333,0.26446667,0.28323333,0.2407,12.273,13.971,24.081,22.383,0.43696667,0.5446,0.27806667,0.2493,174710352.49863416,Paid,767,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00769,,0.5494,0.78523333,0.33916667,0.20096667,0.21373333,0.59,13.422,16.857,25.551,22.116,0.12756667,0.2719,0.33113333,0.0427,35904897.039699994,Active,675,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00770,,1.2451,0.489,0.29086667,0.1429,0.14946667,0.21005,12.786,20.295,39.048,31.539,0.35013333,1.4293,0.4192,0.21055,31096602.00758631,Active,522,1,2,3,0,0,0,1,1,1,1,2,1,3,0,0
B00771,,,2.52983333,2.0189,0.68553333,0.71963333,0.63636667,15.282,11.505,14.625,18.402,0.8756,0.45646667,0.40633333,0.08966667,151673082.79739386,Past due,548,0,2,2,0,0,0,1,1,1,1,2,0,3,0,0
B00772,,0.9178,1.37676667,0.93563333,0.5589,0.5915,0.55406667,13.317,8.391,30.855,35.781,0.5674,0.94286667,0.34623333,0.09313333,8859850.61701067,Active,691,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00773,,1.889,2.9874,1.4554,0.4376,0.46603333,0.40296667,17.313,18.237,27.057,26.133,0.731,0.32413333,0.31106667,0.072,35109633.884583764,Active,678,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00774,,,1.31606667,0.94596667,0.72983333,0.76353333,0.70736667,16.038,21.696,37.407,31.749,0.36263333,1.03853333,0.43276667,0.27733333,5478105.404749559,,646,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00775,,,0.65286667,0.53976667,1.0751,1.1111,1.0266,18.267,16.464,27.576,29.379,0.2348,1.1423,0.59886667,0.1375,40242154.11161583,,758,0,2,3,1,0,1,1,1,1,1,2,1,3,0,3
B00776,,2.101,1.21066667,0.83366667,0.67426667,0.37576667,0.62263333,9.774,14.892,18.948,13.83,0.43926667,0.85876667,0.35653333,0.21066667,20848906.978396744,Past due,672,2,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00777,,,2.8083,2.23403333,0.48113333,0.18686667,0.43036667,9.915,19.881,17.847,7.881,1.26376667,0.46723333,0.34443333,0.0869,2448009212.571789,,728,0,2,2,0,0,0,1,1,1,1,1,0,3,0,2
B00778,,1.1967,1.86966667,1.40123333,0.5616,0.59223333,0.5233,18.957,7.77,32.82,44.007,1.36973333,1.44836667,0.36416667,0.14456667,57193047.26220378,Paid,648,1,2,3,0,0,0,1,1,1,1,1,1,3,0,1
B00779,,0.3038,0.92166667,0.62456667,0.46513333,0.48483333,0.42013333,16.782,12.984,11.886,15.684,0.483,1.55493333,0.48333333,0.17566667,50354607.15310049,Active,673,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00780,,0.906,1.19313333,0.9659,0.24863333,0.20966667,0.32195,9.132,13.572,22.854,18.414,0.39606667,0.6134,0.4017,0.10945,1122874152.361473,Active,753,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00781,,,1.2537,0.84196667,0.5238,0.54193333,0.73855,17.994,12.003,13.32,19.311,0.36496667,0.81186667,0.5972,0.0565,49239087.81868541,,758,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00782,,1.6238,2.36573333,1.2578,0.86356667,0.90346667,0.83313333,19.821,18.561,28.671,29.931,0.78243333,0.38186667,0.43286667,0.06096667,47815485.753868446,Paid,766,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00783,,,1.29663333,0.7146,0.2499,0.26276667,0.23826667,18.384,17.322,22.896,23.958,0.40126667,4.17976667,0.39276667,0.84206667,72073271.80860871,Active,766,0,2,3,0,0,0,1,1,1,1,2,2,3,0,3
B00784,,0.1607,1.08473333,0.8065,0.42606667,0.44693333,0.38373333,15.699,16.047,23.073,22.725,0.43933333,1.63843333,0.4119,0.17563333,14159571.993252233,Paid,682,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00785,,0.3182,0.99683333,0.48536667,0.25206667,0.26303333,0.22806667,18.684,19.548,22.203,21.339,0.39036667,1.21896667,0.45306667,0.0063,27491095.39029982,Active,756,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00786,,,2.2682,1.6684,0.45336667,0.48683333,0.45056667,12.375,12.021,33.357,33.711,0.4652,0.5204,0.265,0.06076667,17270752.289445452,,723,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00787,,,0.5667,0.48446667,0.5352,0.5681,0.49676667,15.828,15.711,23.085,23.202,0.10423333,0.4614,0.3316,0.0401,24178591.37106703,,544,0,2,3,0,0,0,1,1,1,1,2,0,3,0,0
B00788,,0.0132,1.6686,1.2434,0.52056667,0.5446,0.49296667,15.138,14.871,26.931,27.198,0.91373333,1.25573333,0.43623333,0.26276667,17955382.558638148,Active,739,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00789,,0.3913,1.6177,1.05973333,0.29996667,0.31176667,0.2977,15.291,9.207,31.623,37.707,1.65146667,0.60173333,0.50136667,0.03696667,230180496.88255343,Default,765,0,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00790,,0.2397,1.4931,0.76166667,0.5459,0.56936667,0.5244,16.005,14.43,17.967,19.542,0.38383333,0.9453,0.45253333,0.03596667,27239755.18388266,Active,772,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00791,,0.9232,1.37943333,0.96106667,0.17246667,0.1803,0.24405,16.323,15.033,28.284,29.574,0.36506667,0.7067,0.4346,0.003,46201014.507430315,Paid,668,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00792,,2.4611,2.027,1.30063333,0.64513333,0.68513333,0.61436667,17.088,20.184,18.933,15.837,1.126,0.55223333,0.32246667,0.135,20860140.512500204,Default,811,2,2,3,0,0,0,1,1,1,1,1,0,3,0,4
B00793,,,1.39536667,0.75813333,0.85936667,0.89436667,0.81146667,9.576,16.917,16.551,9.21,1.42673333,0.64713333,0.48946667,0.1532,203968233.8081895,,719,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00794,,,0.7726,0.49323333,0.13086667,0.1371,0.12526667,14.769,19.152,24.264,19.881,0.22596667,2.95516667,0.42423333,0.26156667,244600071.12146816,Active,706,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00795,,0.6609,3.36463333,2.47943333,0.62936667,0.50246667,0.56256667,16.629,12.168,32.769,37.23,2.17416667,0.3332,0.33346667,0.02806667,1145675774.6337335,Active,629,0,1,2,0,0,0,1,1,1,1,0,0,3,0,1
B00796,,,1.87293333,0.9372,0.3716,0.3919,0.5157,10.221,22.656,32.991,20.556,1.29286667,0.3743,0.34673333,0.0124,1523940.6835911742,Paid,670,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00797,,0.9679,0.66996667,0.50896667,0.21006667,0.21753333,0.19446667,11.952,20.223,26.361,18.09,0.187,1.48503333,0.56183333,0.28196667,24482630.156371217,Default,634,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00798,-4.9215,1.1395,2.0389,1.55016667,0.44516667,0.47696667,0.6249,9.138,16.902,16.941,9.177,0.30326667,0.4272,0.28016667,0.0313,16169789.129475135,Paid,644,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00798,-4.9637,1.1395,2.0389,1.55016667,0.44516667,0.47696667,0.6249,9.138,16.902,16.941,9.177,0.30326667,0.4272,0.28016667,0.0313,16169789.129475135,Paid,644,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00798,-4.9225,1.1395,2.0389,1.55016667,0.44516667,0.47696667,0.6249,9.138,16.902,16.941,9.177,0.30326667,0.4272,0.28016667,0.0313,16169789.129475135,Paid,644,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00798,-4.9632,1.1395,2.0389,1.55016667,0.44516667,0.47696667,0.6249,9.138,16.902,16.941,9.177,0.30326667,0.4272,0.28016667,0.0313,16169789.129475135,Paid,644,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00798,-4.906,1.1395,2.0389,1.55016667,0.44516667,0.47696667,0.6249,9.138,16.902,16.941,9.177,0.30326667,0.4272,0.28016667,0.0313,16169789.129475135,Paid,644,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00798,-4.9332,1.1395,2.0389,1.55016667,0.44516667,0.47696667,0.6249,9.138,16.902,16.941,9.177,0.30326667,0.4272,0.28016667,0.0313,16169789.129475135,Paid,644,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00799,,,0.76613333,0.33366667,0.79476667,0.8261,0.7353,16.05,14.505,20.061,21.606,0.56516667,1.49063333,0.51603333,0.0679,26434518.41593641,,697,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00800,,,1.38773333,0.84876667,0.731,0.7677,0.73006667,17.118,11.781,25.374,30.711,0.3859,6.7146,0.39796667,0.87966667,3734541.351525825,,638,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00801,,1.7576,2.37986667,1.73283333,0.33323333,0.35563333,0.4662,19.014,15.882,21.903,25.035,0.85853333,0.3173,0.2758,0.05575,75826386.56905067,Active,624,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00802,,1.0201,1.6944,0.93296667,0.3895,0.41496667,0.32903333,14.25,15.846,28.764,27.168,0.50926667,0.6287,0.32773333,0.14256667,55273665.98497292,Active,682,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00803,,1.4593,2.1434,1.23603333,0.71396667,0.74403333,0.67333333,16.419,17.628,30.96,29.751,0.97126667,0.43876667,0.4789,0.03656667,23060986.579435993,Paid,655,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00804,,0.9448,1.11883333,0.72956667,0.15486667,0.1627,0.1522,13.503,13.47,23.754,23.787,0.61406667,0.7396,0.39763333,0.03546667,828618118.0877264,Active,578,0,2,3,0,0,0,1,1,1,1,2,0,3,0,0
B00805,,,1.76803333,1.2751,0.4981,0.52683333,0.46093333,18.594,7.335,26.196,37.455,0.2819,0.5155,0.34396667,0.08443333,53747559.32728855,,730,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00806,,1.5234,2.07323333,1.7254,0.4673,0.488,0.44056667,17.76,17.544,28.734,28.95,1.70203333,0.7035,0.44443333,0.061,53643592.557464845,Active,597,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00807,,,2.61103333,1.37073333,0.81513333,0.87113333,0.73613333,16.518,14.199,19.467,21.786,1.4913,0.5379,0.28736667,0.01693333,36962180.851252906,,682,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00808,,,2.10176667,1.317,0.54466667,0.42106667,0.48103333,12.228,17.556,18.645,13.317,0.94283333,0.51083333,0.35383333,0.1182,35024432.79768054,,688,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00809,,0.6391,1.24746667,1.05683333,0.26763333,0.27896667,0.24136667,10.788,17.688,25.128,18.228,0.3341,1.74493333,0.47516667,0.03763333,116666980.90551962,Paid,701,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00810,,,1.4321,1.17356667,0.42043333,0.43756667,0.4054,10.971,17.328,19.992,13.635,0.78093333,0.9915,0.49753333,0.28336667,6458323.540897772,Active,786,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00811,,,1.472,0.873,1.16223333,1.20283333,1.12776667,13.38,13.686,25.614,25.308,0.5364,1.2766,0.57163333,0.24533333,26847456.379573766,,676,0,2,3,1,0,1,1,1,1,1,2,1,3,0,2
B00812,,,2.20943333,1.637,0.4355,0.46783333,0.4285,15.447,18.297,28.722,25.872,0.5979,0.61676667,0.26726667,0.0654,44124221.2136131,,704,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00813,,,1.82206667,1.4996,0.57246667,0.34616667,0.56436667,15.702,21.555,36.255,30.402,0.488,0.57773333,0.25836667,0.00273333,20253060.002149995,Active,636,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00814,,,1.53686667,1.11403333,0.5418,0.5747,0.52883333,8.667,15.318,7.68,1.029,0.4253,0.6901,0.33506667,0.05173333,215178430.2459363,,724,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00815,,2.0287,1.24556667,0.84333333,0.45076667,0.4664,0.42516667,13.578,12.066,29.145,30.657,0.46156667,1.5075,0.59283333,0.02616667,60198586.08126549,Active,671,2,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00816,,,0.7616,0.57293333,0.25386667,0.26376667,0.2413,9.555,6.861,19.596,22.29,0.22116667,1.83313333,0.5131,0.0181,16085620.412300711,Active,683,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00817,,1.3029,0.91973333,0.52443333,0.2786,0.29356667,0.24636667,16.815,13.497,26.319,29.637,0.25816667,1.26416667,0.36236667,0.10053333,13119992.330403335,Active,753,1,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00818,-5.2254,1.4407,0.65933333,0.40783333,0.67236667,0.7196,0.56926667,13.647,11.232,28.101,30.516,0.21373333,3.74913333,0.2882,0.4831,331597746.9396511,Active,670,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00818,-5.210999999999999,1.4407,0.65933333,0.40783333,0.67236667,0.7196,0.56926667,13.647,11.232,28.101,30.516,0.21373333,3.74913333,0.2882,0.4831,331597746.9396511,Active,670,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00818,-5.2387,1.4407,0.65933333,0.40783333,0.67236667,0.7196,0.56926667,13.647,11.232,28.101,30.516,0.21373333,3.74913333,0.2882,0.4831,331597746.9396511,Active,670,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00819,,,2.3572,1.48826667,0.96896667,1.01293333,0.90216667,13.149,20.121,22.464,15.492,0.98823333,0.33866667,0.43736667,0.03373333,29988340.213203195,,633,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00820,,,1.5311,1.06576667,0.49993333,0.5329,0.4702,14.112,16.65,26.712,24.174,0.95343333,3.83016667,0.30596667,0.1257,2372655.911103911,Active,689,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00821,,0.6952,1.96843333,1.6099,0.87836667,0.91703333,0.82353333,10.077,13.272,21.759,18.564,0.7467,0.5345,0.4547,0.0522,94806134.64344868,Active,620,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00822,,1.5582,2.05516667,1.1405,0.39283333,0.42133333,0.5893,13.794,11.928,13.662,15.528,0.51693333,0.45615,0.2825,0.0,26726229.59745988,Active,784,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00823,,1.3991,0.8509,0.5971,0.4762,0.49273333,0.45863333,10.392,17.784,23.823,16.431,0.23453333,1.54153333,0.58113333,0.12816667,41759469.81304243,Active,684,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00824,-4.7435,,0.88953333,0.60376667,0.28176667,0.29106667,0.2761,11.577,24.327,23.637,10.887,0.66623333,1.07003333,0.60463333,0.0947,48526041.716266975,Active,786,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00824,-4.7733,,0.88953333,0.60376667,0.28176667,0.29106667,0.2761,11.577,24.327,23.637,10.887,0.66623333,1.07003333,0.60463333,0.0947,48526041.716266975,Active,786,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00825,,,3.28006667,1.5829,0.4331,0.45756667,0.38793333,10.986,14.178,14.331,11.139,0.79936667,0.3559,0.3546,0.1081,6035209.101563287,,762,0,1,3,0,0,0,1,1,1,1,2,0,3,0,3
B00826,,,1.6904,1.29583333,0.60483333,0.64856667,0.52953333,13.728,15.846,17.658,15.54,0.25833333,2.0192,0.2767,0.88756667,12311413.485505648,,721,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00827,,1.0207,2.2265,1.59,0.43296667,0.22773333,0.3888,15.132,15.234,14.862,14.76,0.90033333,0.57523333,0.33076667,0.1028,9365450.371898904,Active,636,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00828,,0.8917,1.54826667,1.1214,0.15426667,0.16353333,0.20395,14.604,12.408,40.335,42.531,0.26913333,0.77705,0.34603333,0.10165,54820323.2518439,Active,761,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00829,-5.1389000000000005,2.0035,1.37143333,1.00056667,0.53223333,0.5591,0.68975,15.921,19.035,14.979,11.865,0.5613,0.49605,0.3898,0.0657,37089048.52964155,Active,626,2,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00829,-5.1443,2.0035,1.37143333,1.00056667,0.53223333,0.5591,0.68975,15.921,19.035,14.979,11.865,0.5613,0.49605,0.3898,0.0657,37089048.52964155,Active,626,2,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00830,,,1.2554,0.61883333,0.49066667,0.5066,0.49016667,9.3,15.51,37.092,30.882,0.8082,1.39693333,0.6127,0.09033333,207150841.32350695,Active,740,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00831,-5.1355,1.2284,1.87573333,1.22523333,0.52513333,0.5531,0.4808,15.447,13.143,20.715,23.019,1.164,0.68643333,0.3733,0.0413,13192748.07386639,Active,662,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00831,-5.1408000000000005,1.2284,1.87573333,1.22523333,0.52513333,0.5531,0.4808,15.447,13.143,20.715,23.019,1.164,0.68643333,0.3733,0.0413,13192748.07386639,Active,662,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00832,,,0.81213333,0.55433333,1.14983333,0.78306667,1.07153333,11.355,14.403,23.373,20.325,0.3332,0.99,0.59363333,0.02625,150754652.06167996,,671,0,2,3,1,0,1,1,1,1,1,2,0,3,0,2
B00833,,2.6283,1.70453333,1.15363333,0.92853333,0.98223333,0.8467,10.629,15.291,11.712,7.05,0.7069,0.64283333,0.34696667,0.11636667,290025929.17901087,Active,673,2,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00834,,1.0988,2.35443333,1.63243333,0.29683333,0.31686667,0.4288,9.963,22.059,34.104,22.008,0.3126,0.21575,0.3044,0.0331,228424430.24435577,Active,664,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00835,,,0.78296667,0.42526667,0.4487,0.47186667,0.38836667,14.37,21.78,16.164,8.754,0.1944,2.18116667,0.38653333,0.088,18982680.348571256,Active,663,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00836,,1.6727,2.19306667,1.4603,0.66123333,0.70376667,0.6237,15.438,12.846,22.521,25.113,0.8489,0.4074,0.3033,0.11023333,14030802.60458753,Active,665,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00837,,,1.43826667,1.02826667,0.7355,0.7733,0.70476667,15.729,21.534,34.434,28.629,0.40423333,0.68276667,0.39016667,0.0839,17516680.263717525,,745,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00838,,,0.61286667,0.3114,0.94663333,0.26363333,0.91863333,10.488,20.85,34.089,23.727,0.9743,9.65503333,0.59133333,2.06873333,37906888.628386825,,703,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00839,,1.0316,2.2909,1.40476667,0.5108,0.32536667,0.47393333,14.58,12.9,17.22,18.9,1.4746,0.48083333,0.454,0.04953333,17601273.94996848,Active,775,1,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00840,,1.0732,1.74503333,1.0513,0.51883333,0.55853333,0.47866667,13.242,14.274,31.119,30.087,0.68316667,0.93286667,0.28333333,0.0,51427249.80425248,Active,774,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00841,,0.5543,1.6456,1.09986667,0.53856667,0.5609,0.50783333,14.544,18.603,23.502,19.443,0.90826667,1.57333333,0.48263333,0.2928,4891462.279766282,Active,562,0,2,3,0,0,0,1,1,1,1,2,1,3,0,0
B00842,,1.0927,0.60426667,0.3451,0.39996667,0.30026667,0.3829,12.78,17.706,26.055,21.129,0.36056667,1.61983333,0.49403333,0.19126667,33979630.241967626,Past due,689,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00843,-4.9486,0.9861,2.62116667,2.036,0.42603333,0.45883333,0.38116667,18.759,14.757,19.29,23.292,0.62146667,0.38633333,0.27486667,0.13593333,57515759.68004814,Active,688,0,2,2,0,0,0,1,1,1,1,2,0,3,0,2
B00844,,0.9344,2.13126667,1.11196667,0.49683333,0.52453333,0.49253333,10.317,17.106,9.087,2.298,0.70043333,0.64286667,0.3576,0.0678,73102318.12652141,Active,665,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00845,,,1.20893333,0.97763333,0.84493333,0.47966667,0.77113333,10.212,12.111,24.765,22.866,0.3415,1.01583333,0.4893,0.1422,27269085.81723216,,742,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00846,,,1.79843333,0.9704,0.6506,0.69133333,0.63276667,14.73,15.669,16.692,15.753,0.28843333,15.7095,0.32676667,0.679,17689039.890707646,,720,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00847,,,1.31766667,0.9989,0.32516667,0.2592,0.47365,15.036,17.772,31.863,29.127,0.2486,0.71195,0.3704,0.14265,4310401.528486335,Active,631,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00848,,1.5905,1.1241,0.96103333,0.16746667,0.0571,0.2268,13.863,9.939,26.754,30.678,0.4452,10.31245,0.35886667,0.83465,11738132.055361748,Active,694,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00849,-4.9275,,2.12193333,1.11696667,0.29713333,0.32203333,0.39065,17.214,14.061,31.32,34.473,0.55353333,0.3582,0.2485,0.023,25456460.091871183,Active,668,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00850,,1.1896,1.41163333,0.80173333,0.5119,0.54073333,0.74825,12.354,17.646,23.946,18.654,0.2362,0.5627,0.3367,0.0779,20142045.870451946,Past due,712,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00851,,1.1937,1.33096667,0.95036667,0.39963333,0.41873333,0.38213333,11.943,17.868,34.131,28.206,0.44163333,1.14343333,0.40006667,0.22816667,246660187.51318488,Paid,660,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00852,,,1.75133333,1.07036667,0.62036667,0.65133333,0.55413333,12.966,12.144,23.118,23.94,0.4584,0.8342,0.4095,0.2616,42988797.817127824,Active,644,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00853,,,0.7341,0.384,1.3306,1.3746,1.2885,13.746,17.82,27.012,22.938,0.48333333,1.35225,0.60563333,0.0088,73558990.39251876,,742,0,2,3,1,0,2,1,1,1,1,2,1,3,0,3
B00854,,,0.65416667,0.49206667,0.90906667,0.94923333,0.8725,11.271,9.765,18.348,19.854,0.77946667,5.0682,0.447,0.69556667,23792167.836993985,,603,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00855,,0.3934,0.61933333,0.31706667,0.24916667,0.25726667,0.7503,15.921,11.898,27.096,31.119,0.4918,0.4928,0.59936667,0.0913,58375187.871681646,Active,774,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00856,,1.4642,0.99873333,0.7881,0.63623333,0.67653333,0.55296667,14.022,13.785,14.358,14.595,0.25396667,2.75753333,0.3153,0.1592,80215786.98887749,Active,682,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
